module_index,module_name,layer,layer_bucket,module_type,module_family,out_features,in_features,numel,method,output_mse,output_rel_mse,output_rmse_over_rms,output_max_abs_error,output_ref_rms,batch_size,quality_formula,quality_model_variant,quality_source_method,quality_local_error_metric,quality_cost,global_coef,layer_coef,type_coef,latency_source,prefill_ms,latency_cost,supported,latency_reason,latency_gain_vs_dense,quality_delta_vs_dense
109,model.language_model.layers.15.self_attn.o_proj,15,layers_08_15,o_proj,attention,4096,4096,16777216,sparse_nvfp4,0.0006723959231749177,0.16185535977179993,0.40231251505738663,1.05810546875,0.06445386915066317,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.003698449838902573,0.20809470117092133,0.5210687518119812,0.21073496341705322,latency_model,1.8060494999999999,1.8060494999999999,True,,0.6353085000000003,0.003698449838902573
110,model.language_model.layers.15.mlp.gate_proj,15,layers_08_15,gate_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,6.993269319161178,6.993269319161178,True,,0.0,0.0
110,model.language_model.layers.15.mlp.gate_proj,15,layers_08_15,gate_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0011057258816435933,0.011374437258267941,0.1066510068319467,0.625,0.31178755610300746,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00010446629084576272,0.029496945440769196,0.6465166807174683,0.48160332441329956,latency_model,3.0619853161530486,3.0619853161530486,True,,3.9312840030081295,0.00010446629084576272
110,model.language_model.layers.15.mlp.gate_proj,15,layers_08_15,gate_proj,mlp,11008,4096,45088768,sparse_bf16,0.006675088312476873,0.06866563807912993,0.26204129079045907,1.6875,0.31178755610300746,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.000341310225545076,0.04986100643873215,0.5724325776100159,0.17415039241313934,latency_model,3.3904291110950173,3.3904291110950173,True,,3.602840208066161,0.000341310225545076
110,model.language_model.layers.15.mlp.gate_proj,15,layers_08_15,gate_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.011931627057492733,0.12273886829235692,0.35034107422960975,2.625,0.31178755610300746,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0022203983941175066,0.20809470117092133,0.5210687518119812,0.16683714091777802,latency_model,2.5708457841501398,2.5708457841501398,True,,4.422423535011038,0.0022203983941175066
111,model.language_model.layers.15.mlp.up_proj,15,layers_08_15,up_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,6.993269319161178,6.993269319161178,True,,0.0,0.0
111,model.language_model.layers.15.mlp.up_proj,15,layers_08_15,up_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0010200998513028026,0.015402688559222883,0.12410756850096968,0.2734375,0.2573493496459902,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.0001301039458185868,0.029496945440769196,0.6465166807174683,0.4429320991039276,latency_model,3.0619853161530486,3.0619853161530486,True,,3.9312840030081295,0.0001301039458185868
111,model.language_model.layers.15.mlp.up_proj,15,layers_08_15,up_proj,mlp,11008,4096,45088768,sparse_bf16,0.00622327858582139,0.09396650901602238,0.30653957169674256,1.09375,0.2573493496459902,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0003710113492796883,0.04986100643873215,0.5724325776100159,0.13833393156528473,latency_model,3.3904291110950173,3.3904291110950173,True,,3.602840208066161,0.0003710113492796883
111,model.language_model.layers.15.mlp.up_proj,15,layers_08_15,up_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.010865023359656334,0.1640531275283877,0.4050347238551131,1.40625,0.2573493496459902,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0036828508255071757,0.20809470117092133,0.5210687518119812,0.2070349007844925,latency_model,2.5708457841501398,2.5708457841501398,True,,4.422423535011038,0.0036828508255071757
112,model.language_model.layers.15.mlp.down_proj,15,layers_08_15,down_proj,mlp,4096,11008,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,7.019237382643977,7.019237382643977,True,,0.0,0.0
112,model.language_model.layers.15.mlp.down_proj,15,layers_08_15,down_proj,mlp,4096,11008,45088768,dense_nvfp4,0.00015470015932805836,0.014909658770225351,0.12210511361210616,0.296875,0.10186184271585047,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00012639480891696965,0.029496945440769196,0.6465166807174683,0.4445337653160095,latency_model,4.934856405513043,4.934856405513043,True,,2.0843809771309347,0.00012639480891696965
112,model.language_model.layers.15.mlp.down_proj,15,layers_08_15,down_proj,mlp,4096,11008,45088768,sparse_bf16,0.0006136568845249712,0.059142891578182435,0.24319311581165787,0.328125,0.10186184271585047,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.00032246166008866755,0.04986100643873215,0.5724325776100159,0.19102497398853302,latency_model,3.4039856523906575,3.4039856523906575,True,,3.61525173025332,0.00032246166008866755
112,model.language_model.layers.15.mlp.down_proj,15,layers_08_15,down_proj,mlp,4096,11008,45088768,sparse_nvfp4,0.001195417484268546,0.11521168986393283,0.3394284753286513,0.58984375,0.10186184271585047,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.003164298788949883,0.20809470117092133,0.5210687518119812,0.2532939910888672,latency_model,4.5866232192169125,4.5866232192169125,True,,2.432614163427065,0.003164298788949883
113,model.language_model.layers.16.self_attn.q_proj,16,layers_16_23,q_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,2.441358,2.441358,True,,0.0,0.0
113,model.language_model.layers.16.self_attn.q_proj,16,layers_16_23,q_proj,attention,4096,4096,16777216,dense_nvfp4,0.004588269628584385,0.004548710428700989,0.06744412820031843,0.90625,1.0043389838644559,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,5.105714685073755e-05,0.029496945440769196,0.6398662328720093,0.5947055816650391,latency_model,1.969835,1.969835,True,,0.47152300000000014,5.105714685073755e-05
113,model.language_model.layers.16.self_attn.q_proj,16,layers_16_23,q_proj,attention,4096,4096,16777216,sparse_bf16,0.022092102095484734,0.02190162813615264,0.14799198672952749,1.890625,1.0043389838644559,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0002187649703926438,0.04986100643873215,0.5876840949058533,0.3408759832382202,latency_model,1.257995,1.257995,True,,1.1833630000000002,0.0002187649703926438
113,model.language_model.layers.16.self_attn.q_proj,16,layers_16_23,q_proj,attention,4096,4096,16777216,sparse_nvfp4,0.04188838228583336,0.04152722851289159,0.203782306672811,2.6875,1.0043389838644559,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0012474273713130922,0.20809470117092133,0.3416166305541992,0.422554075717926,latency_model,1.8060494999999999,1.8060494999999999,True,,0.6353085000000003,0.0012474273713130922
114,model.language_model.layers.16.self_attn.k_proj,16,layers_16_23,k_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,2.441358,2.441358,True,,0.0,0.0
114,model.language_model.layers.16.self_attn.k_proj,16,layers_16_23,k_proj,attention,4096,4096,16777216,dense_nvfp4,0.004944736137986183,0.0030432404926094064,0.05516557343678579,0.75,1.2746866102839771,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,3.579129802005513e-05,0.029496945440769196,0.6398662328720093,0.6231246590614319,latency_model,1.969835,1.969835,True,,0.47152300000000014,3.579129802005513e-05
114,model.language_model.layers.16.self_attn.k_proj,16,layers_16_23,k_proj,attention,4096,4096,16777216,sparse_bf16,0.025211380794644356,0.015516357752529929,0.1245646729716332,1.828125,1.2746866102839771,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.00017515181128165063,0.04986100643873215,0.5876840949058533,0.38522979617118835,latency_model,1.257995,1.257995,True,,1.1833630000000002,0.00017515181128165063
114,model.language_model.layers.16.self_attn.k_proj,16,layers_16_23,k_proj,attention,4096,4096,16777216,sparse_nvfp4,0.04935407638549805,0.03037499262657421,0.17428422942588412,2.5625,1.2746866102839771,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0006531301810791976,0.20809470117092133,0.3416166305541992,0.302470862865448,latency_model,1.8060494999999999,1.8060494999999999,True,,0.6353085000000003,0.0006531301810791976
115,model.language_model.layers.16.self_attn.v_proj,16,layers_16_23,v_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,2.441358,2.441358,True,,0.0,0.0
115,model.language_model.layers.16.self_attn.v_proj,16,layers_16_23,v_proj,attention,4096,4096,16777216,dense_nvfp4,0.001895427005365491,0.018415141004728727,0.13570239866976827,0.36328125,0.3208233783259131,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00013477161496698708,0.029496945440769196,0.6398662328720093,0.38775476813316345,latency_model,1.969835,1.969835,True,,0.47152300000000014,0.00013477161496698708
115,model.language_model.layers.16.self_attn.v_proj,16,layers_16_23,v_proj,attention,4096,4096,16777216,sparse_bf16,0.010014127939939499,0.09729289364948127,0.31191808804473214,0.921875,0.3208233783259131,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.00038324185076899636,0.04986100643873215,0.5876840949058533,0.13442710041999817,latency_model,1.257995,1.257995,True,,1.1833630000000002,0.00038324185076899636
115,model.language_model.layers.16.self_attn.v_proj,16,layers_16_23,v_proj,attention,4096,4096,16777216,sparse_nvfp4,0.018221858888864517,0.17703562303208015,0.4207560136612193,1.2578125,0.3208233783259131,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.009605852426075194,0.20809470117092133,0.3416166305541992,0.7632647752761841,latency_model,1.8060494999999999,1.8060494999999999,True,,0.6353085000000003,0.009605852426075194
116,model.language_model.layers.16.self_attn.o_proj,16,layers_16_23,o_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,2.441358,2.441358,True,,0.0,0.0
116,model.language_model.layers.16.self_attn.o_proj,16,layers_16_23,o_proj,attention,4096,4096,16777216,dense_nvfp4,6.094820855651051e-05,0.015579186728563503,0.12481661239019229,0.45703125,0.06254723001146353,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00013085524087567017,0.029496945440769196,0.6398662328720093,0.4450205862522125,latency_model,1.969835,1.969835,True,,0.47152300000000014,0.00013085524087567017
116,model.language_model.layers.16.self_attn.o_proj,16,layers_16_23,o_proj,attention,4096,4096,16777216,sparse_bf16,0.00034880120074376464,0.0891583061460435,0.2985938816286153,0.96875,0.06254723001146353,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.00042865325756525475,0.04986100643873215,0.5876840949058533,0.16407383978366852,latency_model,1.257995,1.257995,True,,1.1833630000000002,0.00042865325756525475
116,model.language_model.layers.16.self_attn.o_proj,16,layers_16_23,o_proj,attention,4096,4096,16777216,sparse_nvfp4,0.0006283603142946959,0.16061739796895502,0.40077100440145996,1.763671875,0.06254723001146353,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0024061860722803708,0.20809470117092133,0.3416166305541992,0.21073496341705322,latency_model,1.8060494999999999,1.8060494999999999,True,,0.6353085000000003,0.0024061860722803708
117,model.language_model.layers.16.mlp.gate_proj,16,layers_16_23,gate_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,6.993269319161178,6.993269319161178,True,,0.0,0.0
117,model.language_model.layers.16.mlp.gate_proj,16,layers_16_23,gate_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0013055449817329645,0.011788581646730897,0.10857523496051436,0.58203125,0.3327860723220056,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00010715619128929695,0.029496945440769196,0.6398662328720093,0.48160332441329956,latency_model,3.0619853161530486,3.0619853161530486,True,,3.9312840030081295,0.00010715619128929695
117,model.language_model.layers.16.mlp.gate_proj,16,layers_16_23,gate_proj,mlp,11008,4096,45088768,sparse_bf16,0.007637323345988989,0.06896216605816692,0.26260648517918767,1.46875,0.3327860723220056,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0003519170665754818,0.04986100643873215,0.5876840949058533,0.17415039241313934,latency_model,3.3904291110950173,3.3904291110950173,True,,3.602840208066161,0.0003519170665754818
117,model.language_model.layers.16.mlp.gate_proj,16,layers_16_23,gate_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.013678298331797123,0.12350990500434166,0.351439760135847,2.28125,0.3327860723220056,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0014648547137939398,0.20809470117092133,0.3416166305541992,0.16683714091777802,latency_model,2.5708457841501398,2.5708457841501398,True,,4.422423535011038,0.0014648547137939398
118,model.language_model.layers.16.mlp.up_proj,16,layers_16_23,up_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,6.993269319161178,6.993269319161178,True,,0.0,0.0
118,model.language_model.layers.16.mlp.up_proj,16,layers_16_23,up_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0011728041572496295,0.015351731163443535,0.12390210314374625,0.2802734375,0.2763974742671529,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.0001283396197132394,0.029496945440769196,0.6398662328720093,0.4429320991039276,latency_model,3.0619853161530486,3.0619853161530486,True,,3.9312840030081295,0.0001283396197132394
118,model.language_model.layers.16.mlp.up_proj,16,layers_16_23,up_proj,mlp,11008,4096,45088768,sparse_bf16,0.007073517423123121,0.09259068292730024,0.30428717180863907,0.96875,0.2763974742671529,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.00037531937552038187,0.04986100643873215,0.5876840949058533,0.13833393156528473,latency_model,3.3904291110950173,3.3904291110950173,True,,3.602840208066161,0.00037531937552038187
118,model.language_model.layers.16.mlp.up_proj,16,layers_16_23,up_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.012406371533870697,0.16239649162604614,0.40298448062679304,1.53125,0.2763974742671529,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0023901228931176525,0.20809470117092133,0.3416166305541992,0.2070349007844925,latency_model,2.5708457841501398,2.5708457841501398,True,,4.422423535011038,0.0023901228931176525
119,model.language_model.layers.16.mlp.down_proj,16,layers_16_23,down_proj,mlp,4096,11008,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,7.019237382643977,7.019237382643977,True,,0.0,0.0
119,model.language_model.layers.16.mlp.down_proj,16,layers_16_23,down_proj,mlp,4096,11008,45088768,dense_nvfp4,0.0005663881311193109,0.009114454694333354,0.09546965326392128,0.4375,0.24928246284602035,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,7.647186495343173e-05,0.029496945440769196,0.6398662328720093,0.4445337653160095,latency_model,4.934856405513043,4.934856405513043,True,,2.0843809771309347,7.647186495343173e-05
119,model.language_model.layers.16.mlp.down_proj,16,layers_16_23,down_proj,mlp,4096,11008,45088768,sparse_bf16,0.0007862789207138121,0.01265299042512197,0.11248551206765238,0.421875,0.24928246284602035,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,7.082528098555362e-05,0.04986100643873215,0.5876840949058533,0.19102497398853302,latency_model,3.4039856523906575,3.4039856523906575,True,,3.61525173025332,7.082528098555362e-05
119,model.language_model.layers.16.mlp.down_proj,16,layers_16_23,down_proj,mlp,4096,11008,45088768,sparse_nvfp4,0.0018812073394656181,0.03027284316908626,0.17399092841032335,0.59375,0.24928246284602035,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0005451024382193338,0.20809470117092133,0.3416166305541992,0.2532939910888672,latency_model,4.5866232192169125,4.5866232192169125,True,,2.432614163427065,0.0005451024382193338
120,model.language_model.layers.17.self_attn.q_proj,17,layers_16_23,q_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,2.441358,2.441358,True,,0.0,0.0
120,model.language_model.layers.17.self_attn.q_proj,17,layers_16_23,q_proj,attention,4096,4096,16777216,dense_nvfp4,0.0045320820063352585,0.004563254916427838,0.06755186834150362,0.8125,0.9965785025086045,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,5.070899346427703e-05,0.029496945440769196,0.633477509021759,0.5947055816650391,latency_model,1.969835,1.969835,True,,0.47152300000000014,5.070899346427703e-05
120,model.language_model.layers.17.self_attn.q_proj,17,layers_16_23,q_proj,attention,4096,4096,16777216,sparse_bf16,0.02250901609659195,0.02266383931781139,0.1505451404656138,1.90625,0.9965785025086045,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0002268427242391589,0.04986100643873215,0.5888896584510803,0.3408759832382202,latency_model,1.257995,1.257995,True,,1.1833630000000002,0.0002268427242391589
120,model.language_model.layers.17.self_attn.q_proj,17,layers_16_23,q_proj,attention,4096,4096,16777216,sparse_nvfp4,0.04276663810014725,0.04306079883302768,0.20751096075395073,2.5625,0.9965785025086045,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.001698584788192082,0.20809470117092133,0.4486026465892792,0.422554075717926,latency_model,1.8060494999999999,1.8060494999999999,True,,0.6353085000000003,0.001698584788192082
121,model.language_model.layers.17.self_attn.k_proj,17,layers_16_23,k_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,2.441358,2.441358,True,,0.0,0.0
121,model.language_model.layers.17.self_attn.k_proj,17,layers_16_23,k_proj,attention,4096,4096,16777216,dense_nvfp4,0.004836146254092455,0.0032562960599522043,0.057063964635768204,0.8125,1.2186746329454807,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,3.7914651372149635e-05,0.029496945440769196,0.633477509021759,0.6231246590614319,latency_model,1.969835,1.969835,True,,0.47152300000000014,3.7914651372149635e-05
121,model.language_model.layers.17.self_attn.k_proj,17,layers_16_23,k_proj,attention,4096,4096,16777216,sparse_bf16,0.025395086035132408,0.01709913519020883,0.13076366158152972,2.1875,1.2186746329454807,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.00019341448023915252,0.04986100643873215,0.5888896584510803,0.38522979617118835,latency_model,1.257995,1.257995,True,,1.1833630000000002,0.00019341448023915252
121,model.language_model.layers.17.self_attn.k_proj,17,layers_16_23,k_proj,attention,4096,4096,16777216,sparse_nvfp4,0.04935147985816002,0.03322956357635929,0.18228977913300376,3.03125,1.2186746329454807,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0009382769248904814,0.20809470117092133,0.4486026465892792,0.302470862865448,latency_model,1.8060494999999999,1.8060494999999999,True,,0.6353085000000003,0.0009382769248904814
122,model.language_model.layers.17.self_attn.v_proj,17,layers_16_23,v_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,2.441358,2.441358,True,,0.0,0.0
122,model.language_model.layers.17.self_attn.v_proj,17,layers_16_23,v_proj,attention,4096,4096,16777216,dense_nvfp4,0.0019380929879844189,0.017054820824566937,0.13059410715865757,0.36376953125,0.33710385933581816,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00012356985961307142,0.029496945440769196,0.633477509021759,0.38775476813316345,latency_model,1.969835,1.969835,True,,0.47152300000000014,0.00012356985961307142
122,model.language_model.layers.17.self_attn.v_proj,17,layers_16_23,v_proj,attention,4096,4096,16777216,sparse_bf16,0.010417111217975616,0.09166844234699263,0.3027679678350942,0.90625,0.33710385933581816,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.00036182756620413897,0.04986100643873215,0.5888896584510803,0.13442710041999817,latency_model,1.257995,1.257995,True,,1.1833630000000002,0.00036182756620413897
122,model.language_model.layers.17.self_attn.v_proj,17,layers_16_23,v_proj,attention,4096,4096,16777216,sparse_nvfp4,0.01904013194143772,0.16754925627951592,0.40932781029330995,1.20703125,0.33710385933581816,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.01193824748197784,0.20809470117092133,0.4486026465892792,0.7632647752761841,latency_model,1.8060494999999999,1.8060494999999999,True,,0.6353085000000003,0.01193824748197784
123,model.language_model.layers.17.self_attn.o_proj,17,layers_16_23,o_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,2.441358,2.441358,True,,0.0,0.0
123,model.language_model.layers.17.self_attn.o_proj,17,layers_16_23,o_proj,attention,4096,4096,16777216,dense_nvfp4,7.321181328734383e-05,0.017128724628224904,0.13087675358223438,0.40625,0.0653774636649576,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00014243390270258916,0.029496945440769196,0.633477509021759,0.4450205862522125,latency_model,1.969835,1.969835,True,,0.47152300000000014,0.00014243390270258916
123,model.language_model.layers.17.self_attn.o_proj,17,layers_16_23,o_proj,attention,4096,4096,16777216,sparse_bf16,0.0004280500579625368,0.10014711070137476,0.3164602829761971,1.40625,0.0653774636649576,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0004824726886247684,0.04986100643873215,0.5888896584510803,0.16407383978366852,latency_model,1.257995,1.257995,True,,1.1833630000000002,0.0004824726886247684
123,model.language_model.layers.17.self_attn.o_proj,17,layers_16_23,o_proj,attention,4096,4096,16777216,sparse_nvfp4,0.0007559717632830143,0.1768680705826316,0.4205568577286924,1.8828125,0.0653774636649576,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.003479436279622431,0.20809470117092133,0.4486026465892792,0.21073496341705322,latency_model,1.8060494999999999,1.8060494999999999,True,,0.6353085000000003,0.003479436279622431
124,model.language_model.layers.17.mlp.gate_proj,17,layers_16_23,gate_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,6.993269319161178,6.993269319161178,True,,0.0,0.0
124,model.language_model.layers.17.mlp.gate_proj,17,layers_16_23,gate_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0013497231993824244,0.011575076802216403,0.10758753088632717,0.484375,0.3414761809913103,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00010416494829412386,0.029496945440769196,0.633477509021759,0.48160332441329956,latency_model,3.0619853161530486,3.0619853161530486,True,,3.9312840030081295,0.00010416494829412386
124,model.language_model.layers.17.mlp.gate_proj,17,layers_16_23,gate_proj,mlp,11008,4096,45088768,sparse_bf16,0.00850545335561037,0.07294182679375026,0.2700774459182963,1.24609375,0.3414761809913103,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.00037298903206742934,0.04986100643873215,0.5888896584510803,0.17415039241313934,latency_model,3.3904291110950173,3.3904291110950173,True,,3.602840208066161,0.00037298903206742934
124,model.language_model.layers.17.mlp.gate_proj,17,layers_16_23,gate_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.015054378658533096,0.12910468551025872,0.3593114046481947,2.0625,0.3414761809913103,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0020107477711184506,0.20809470117092133,0.4486026465892792,0.16683714091777802,latency_model,2.5708457841501398,2.5708457841501398,True,,4.422423535011038,0.0020107477711184506
125,model.language_model.layers.17.mlp.up_proj,17,layers_16_23,up_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,6.993269319161178,6.993269319161178,True,,0.0,0.0
125,model.language_model.layers.17.mlp.up_proj,17,layers_16_23,up_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0012015349930152297,0.01590007099544572,0.1260954836441247,0.302001953125,0.27489616427751584,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.0001315965377320341,0.029496945440769196,0.633477509021759,0.4429320991039276,latency_model,3.0619853161530486,3.0619853161530486,True,,3.9312840030081295,0.0001315965377320341
125,model.language_model.layers.17.mlp.up_proj,17,layers_16_23,up_proj,mlp,11008,4096,45088768,sparse_bf16,0.007631867192685604,0.10099350488910483,0.3177947527715095,0.765625,0.27489616427751584,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.00041022028548872564,0.04986100643873215,0.5888896584510803,0.13833393156528473,latency_model,3.3904291110950173,3.3904291110950173,True,,3.602840208066161,0.00041022028548872564
125,model.language_model.layers.17.mlp.up_proj,17,layers_16_23,up_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.013362360186874866,0.17682587429672533,0.42050668757669635,1.375,0.27489616427751584,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0034175291669585627,0.20809470117092133,0.4486026465892792,0.2070349007844925,latency_model,2.5708457841501398,2.5708457841501398,True,,4.422423535011038,0.0034175291669585627
126,model.language_model.layers.17.mlp.down_proj,17,layers_16_23,down_proj,mlp,4096,11008,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,7.019237382643977,7.019237382643977,True,,0.0,0.0
126,model.language_model.layers.17.mlp.down_proj,17,layers_16_23,down_proj,mlp,4096,11008,45088768,dense_nvfp4,0.0001904285600176081,0.015579753042786143,0.1248188809547103,0.453125,0.11055687565943233,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00012941170785423493,0.029496945440769196,0.633477509021759,0.4445337653160095,latency_model,4.934856405513043,4.934856405513043,True,,2.0843809771309347,0.00012941170785423493
126,model.language_model.layers.17.mlp.down_proj,17,layers_16_23,down_proj,mlp,4096,11008,45088768,sparse_bf16,0.0008668095688335598,0.07091729841522762,0.26630301991383354,0.40234375,0.11055687565943233,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0003977748312909712,0.04986100643873215,0.5888896584510803,0.19102497398853302,latency_model,3.4039856523906575,3.4039856523906575,True,,3.61525173025332,0.0003977748312909712
