module_index,module_name,layer,layer_bucket,module_type,module_family,out_features,in_features,numel,method,output_mse,output_rel_mse,output_rmse_over_rms,output_max_abs_error,output_ref_rms,batch_size,quality_formula,quality_model_variant,quality_source_method,quality_local_error_metric,quality_cost,global_coef,layer_coef,type_coef,latency_source,prefill_ms,latency_cost,supported,latency_reason,latency_gain_vs_dense,quality_delta_vs_dense
126,model.language_model.layers.17.mlp.down_proj,17,layers_16_23,down_proj,mlp,4096,11008,45088768,sparse_nvfp4,0.0016306902980431914,0.13341356007959673,0.36525821014673543,0.734375,0.11055687565943233,2,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0008679546256805289,0.090397909283638,0.43836453557014465,0.16417357325553894,latency_model,0.5828037906155628,0.5828037906155628,True,,0.4018553466766376,0.0008679546256805289
127,model.language_model.layers.18.self_attn.q_proj,18,layers_16_23,q_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,2,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,0.387783,0.387783,True,,0.0,0.0
127,model.language_model.layers.18.self_attn.q_proj,18,layers_16_23,q_proj,attention,4096,4096,16777216,dense_nvfp4,0.004950007423758507,0.004409723970061556,0.06640575253742372,0.9375,1.059490879439036,2,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00015783392750926573,0.08560006320476532,0.668143630027771,0.6258136630058289,latency_model,0.21869349999999999,0.21869349999999999,True,,0.1690895,0.00015783392750926573
127,model.language_model.layers.18.self_attn.q_proj,18,layers_16_23,q_proj,attention,4096,4096,16777216,sparse_bf16,0.024436473846435547,0.021769281384751777,0.14754416757280436,2.375,1.059490879439036,2,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0003508535771270237,0.07050386071205139,0.582871675491333,0.39218950271606445,latency_model,0.215636,0.215636,True,,0.172147,0.0003508535771270237
127,model.language_model.layers.18.self_attn.q_proj,18,layers_16_23,q_proj,attention,4096,4096,16777216,sparse_nvfp4,0.045971207320690155,0.04095354158091192,0.20236981390739064,2.875,1.059490879439036,2,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0004227059714782284,0.090397909283638,0.39557868242263794,0.2886394262313843,latency_model,0.201859,0.201859,True,,0.18592399999999998,0.0004227059714782284
128,model.language_model.layers.18.self_attn.k_proj,18,layers_16_23,k_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,2,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,0.387783,0.387783,True,,0.0,0.0
128,model.language_model.layers.18.self_attn.k_proj,18,layers_16_23,k_proj,attention,4096,4096,16777216,dense_nvfp4,0.005103258416056633,0.0032866805502804707,0.0573295783194022,0.8125,1.2460774387739013,2,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00012347990669441048,0.08560006320476532,0.668143630027771,0.6568933725357056,latency_model,0.21869349999999999,0.21869349999999999,True,,0.1690895,0.00012347990669441048
128,model.language_model.layers.18.self_attn.k_proj,18,layers_16_23,k_proj,attention,4096,4096,16777216,sparse_bf16,0.026660200208425522,0.017170120410896928,0.1310348061047023,2.125,1.2460774387739013,2,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.00031560184156752144,0.07050386071205139,0.582871675491333,0.4472808837890625,latency_model,0.215636,0.215636,True,,0.172147,0.00031560184156752144
128,model.language_model.layers.18.self_attn.k_proj,18,layers_16_23,k_proj,attention,4096,4096,16777216,sparse_nvfp4,0.051575783640146255,0.03321664535391641,0.18225434248301578,3.25,1.2460774387739013,2,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.00035615859519572997,0.090397909283638,0.39557868242263794,0.2998447120189667,latency_model,0.201859,0.201859,True,,0.18592399999999998,0.00035615859519572997
129,model.language_model.layers.18.self_attn.v_proj,18,layers_16_23,v_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,2,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,0.387783,0.387783,True,,0.0,0.0
129,model.language_model.layers.18.self_attn.v_proj,18,layers_16_23,v_proj,attention,4096,4096,16777216,dense_nvfp4,0.002347636967897415,0.01893899277901482,0.13761901314504046,0.390625,0.35207649380438033,2,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.0005265338221157581,0.08560006320476532,0.668143630027771,0.48609983921051025,latency_model,0.21869349999999999,0.21869349999999999,True,,0.1690895,0.0005265338221157581
129,model.language_model.layers.18.self_attn.v_proj,18,layers_16_23,v_proj,attention,4096,4096,16777216,sparse_bf16,0.01248592883348465,0.10072720750706453,0.31737549922302527,0.9599609375,0.35207649380438033,2,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0006481907450991142,0.07050386071205139,0.582871675491333,0.1565922200679779,latency_model,0.215636,0.215636,True,,0.172147,0.0006481907450991142
129,model.language_model.layers.18.self_attn.v_proj,18,layers_16_23,v_proj,attention,4096,4096,16777216,sparse_nvfp4,0.022855684161186218,0.18438269766889448,0.4293980643515926,1.279296875,0.35207649380438033,2,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0009072472207204311,0.090397909283638,0.39557868242263794,0.1375986635684967,latency_model,0.201859,0.201859,True,,0.18592399999999998,0.0009072472207204311
130,model.language_model.layers.18.self_attn.o_proj,18,layers_16_23,o_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,2,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,0.387783,0.387783,True,,0.0,0.0
130,model.language_model.layers.18.self_attn.o_proj,18,layers_16_23,o_proj,attention,4096,4096,16777216,dense_nvfp4,2.8063419449608773e-05,0.011202090456730792,0.10583992846147805,0.24658203125,0.05005192165583506,2,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.0003384825113901038,0.08560006320476532,0.668143630027771,0.5283153653144836,latency_model,0.21869349999999999,0.21869349999999999,True,,0.1690895,0.0003384825113901038
130,model.language_model.layers.18.self_attn.o_proj,18,layers_16_23,o_proj,attention,4096,4096,16777216,sparse_bf16,0.00016830838285386562,0.06718374903459473,0.25919828131103556,0.890625,0.05005192165583506,2,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0005385140081099927,0.07050386071205139,0.582871675491333,0.1950504332780838,latency_model,0.215636,0.215636,True,,0.172147,0.0005385140081099927
130,model.language_model.layers.18.self_attn.o_proj,18,layers_16_23,o_proj,attention,4096,4096,16777216,sparse_nvfp4,0.00031292010680772364,0.12490848980411219,0.35342395193890325,0.9921875,0.05005192165583506,2,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0007184561627908293,0.090397909283638,0.39557868242263794,0.16084851324558258,latency_model,0.201859,0.201859,True,,0.18592399999999998,0.0007184561627908293
131,model.language_model.layers.18.mlp.gate_proj,18,layers_16_23,gate_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0,2,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,0.9517530929178852,0.9517530929178852,True,,0.0,0.0
131,model.language_model.layers.18.mlp.gate_proj,18,layers_16_23,gate_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0015012405347079039,0.011531000440424918,0.1073824959685,0.5078125,0.36082086784218464,2,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00036363183587777086,0.08560006320476532,0.668143630027771,0.5513799786567688,latency_model,0.3590806055009777,0.3590806055009777,True,,0.5926724874169076,0.00036363183587777086
131,model.language_model.layers.18.mlp.gate_proj,18,layers_16_23,gate_proj,mlp,11008,4096,45088768,sparse_bf16,0.009491829201579094,0.07290656238851315,0.27001215229784226,1.4375,0.36082086784218464,2,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0006344482671403723,0.07050386071205139,0.582871675491333,0.21175990998744965,latency_model,0.48020203828590585,0.48020203828590585,True,,0.4715510546319794,0.0006344482671403723
131,model.language_model.layers.18.mlp.gate_proj,18,layers_16_23,gate_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.016693666577339172,0.12822374043681042,0.35808342664358317,2.65625,0.36082086784218464,2,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0006890583886161265,0.090397909283638,0.39557868242263794,0.15027831494808197,latency_model,0.2993950398151209,0.2993950398151209,True,,0.6523580531027644,0.0006890583886161265
132,model.language_model.layers.18.mlp.up_proj,18,layers_16_23,up_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0,2,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,0.9517530929178852,0.9517530929178852,True,,0.0,0.0
132,model.language_model.layers.18.mlp.up_proj,18,layers_16_23,up_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0012979356106370687,0.01613189854642869,0.12701141108746367,0.296875,0.28365068258277026,2,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.0004938644853278463,0.08560006320476532,0.668143630027771,0.5352767705917358,latency_model,0.3590806055009777,0.3590806055009777,True,,0.5926724874169076,0.0004938644853278463
132,model.language_model.layers.18.mlp.up_proj,18,layers_16_23,up_proj,mlp,11008,4096,45088768,sparse_bf16,0.008354442194104195,0.1038364405620561,0.32223662200633885,1.0,0.28365068258277026,2,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.00074468711719797,0.07050386071205139,0.582871675491333,0.1745171844959259,latency_model,0.48020203828590585,0.48020203828590585,True,,0.4715510546319794,0.00074468711719797
132,model.language_model.layers.18.mlp.up_proj,18,layers_16_23,up_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.014552263543009758,0.18086847850757456,0.42528634883755034,1.359375,0.28365068258277026,2,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0009148376433320438,0.090397909283638,0.39557868242263794,0.14144574105739594,latency_model,0.2993950398151209,0.2993950398151209,True,,0.6523580531027644,0.0009148376433320438
133,model.language_model.layers.18.mlp.down_proj,18,layers_16_23,down_proj,mlp,4096,11008,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0,2,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,0.9846591372922003,0.9846591372922003,True,,0.0,0.0
133,model.language_model.layers.18.mlp.down_proj,18,layers_16_23,down_proj,mlp,4096,11008,45088768,dense_nvfp4,0.00023960560793057084,0.016200565992789562,0.1272814440238229,0.4375,0.12161395025462908,2,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.0004621974484163991,0.08560006320476532,0.668143630027771,0.49883100390434265,latency_model,0.6161100353609755,0.6161100353609755,True,,0.3685491019312248,0.0004621974484163991
133,model.language_model.layers.18.mlp.down_proj,18,layers_16_23,down_proj,mlp,4096,11008,45088768,sparse_bf16,0.0010300008580088615,0.06964192957302408,0.2638975740188304,0.546875,0.12161395025462908,2,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0006407700352301292,0.07050386071205139,0.582871675491333,0.2238955944776535,latency_model,0.5130693747467034,0.5130693747467034,True,,0.4715897625454969,0.0006407700352301292
133,model.language_model.layers.18.mlp.down_proj,18,layers_16_23,down_proj,mlp,4096,11008,45088768,sparse_nvfp4,0.0019498345209285617,0.13183507307756998,0.36309099834279834,0.5361328125,0.12161395025462908,2,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0007739724123680661,0.090397909283638,0.39557868242263794,0.16417357325553894,latency_model,0.5828037906155628,0.5828037906155628,True,,0.4018553466766376,0.0007739724123680661
134,model.language_model.layers.19.self_attn.q_proj,19,layers_16_23,q_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,2,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,0.387783,0.387783,True,,0.0,0.0
134,model.language_model.layers.19.self_attn.q_proj,19,layers_16_23,q_proj,attention,4096,4096,16777216,dense_nvfp4,0.004739054478704929,0.004581810049479634,0.06768906890687472,0.75,1.0170148875891956,2,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00016119788460416316,0.08560006320476532,0.6567546129226685,0.6258136630058289,latency_model,0.21869349999999999,0.21869349999999999,True,,0.1690895,0.00016119788460416316
134,model.language_model.layers.19.self_attn.q_proj,19,layers_16_23,q_proj,attention,4096,4096,16777216,sparse_bf16,0.022538285702466965,0.021790453009906414,0.14761589687396956,1.75,1.0170148875891956,2,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.00036065453924644174,0.07050386071205139,0.5985718369483948,0.39218950271606445,latency_model,0.215636,0.215636,True,,0.172147,0.00036065453924644174
134,model.language_model.layers.19.self_attn.q_proj,19,layers_16_23,q_proj,attention,4096,4096,16777216,sparse_nvfp4,0.04354546591639519,0.04210060345192226,0.20518431580391874,2.625,1.0170148875891956,2,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.00048586734456177263,0.090397909283638,0.44229838252067566,0.2886394262313843,latency_model,0.201859,0.201859,True,,0.18592399999999998,0.00048586734456177263
135,model.language_model.layers.19.self_attn.k_proj,19,layers_16_23,k_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,2,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,0.387783,0.387783,True,,0.0,0.0
135,model.language_model.layers.19.self_attn.k_proj,19,layers_16_23,k_proj,attention,4096,4096,16777216,dense_nvfp4,0.004878985695540905,0.00303825566200183,0.05512037429119863,0.875,1.2672217386796598,2,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00011220091881636117,0.08560006320476532,0.6567546129226685,0.6568933725357056,latency_model,0.21869349999999999,0.21869349999999999,True,,0.1690895,0.00011220091881636117
135,model.language_model.layers.19.self_attn.k_proj,19,layers_16_23,k_proj,attention,4096,4096,16777216,sparse_bf16,0.02503829449415207,0.015591917000956287,0.12486759788254231,2.0,1.2672217386796598,2,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.00029431271837477424,0.07050386071205139,0.5985718369483948,0.4472808837890625,latency_model,0.215636,0.215636,True,,0.172147,0.00029431271837477424
135,model.language_model.layers.19.self_attn.k_proj,19,layers_16_23,k_proj,attention,4096,4096,16777216,sparse_nvfp4,0.04951290041208267,0.03083281227010552,0.1755927454939569,2.75,1.2672217386796598,2,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.00036964366723319525,0.090397909283638,0.44229838252067566,0.2998447120189667,latency_model,0.201859,0.201859,True,,0.18592399999999998,0.00036964366723319525
136,model.language_model.layers.19.self_attn.v_proj,19,layers_16_23,v_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,2,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,0.387783,0.387783,True,,0.0,0.0
136,model.language_model.layers.19.self_attn.v_proj,19,layers_16_23,v_proj,attention,4096,4096,16777216,dense_nvfp4,0.0022944454103708267,0.01718102200873994,0.1310763976036111,0.3984375,0.36543855722612717,2,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.0004695173970166316,0.08560006320476532,0.6567546129226685,0.48609983921051025,latency_model,0.21869349999999999,0.21869349999999999,True,,0.1690895,0.0004695173970166316
136,model.language_model.layers.19.self_attn.v_proj,19,layers_16_23,v_proj,attention,4096,4096,16777216,sparse_bf16,0.012426071800291538,0.0930475888064328,0.30503702858248666,0.9873046875,0.36543855722612717,2,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.00061489998603848,0.07050386071205139,0.5985718369483948,0.1565922200679779,latency_model,0.215636,0.215636,True,,0.172147,0.00061489998603848
136,model.language_model.layers.19.self_attn.v_proj,19,layers_16_23,v_proj,attention,4096,4096,16777216,sparse_nvfp4,0.022909555584192276,0.171548896706522,0.41418461669468365,1.3515625,0.36543855722612717,2,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0009437911107194862,0.090397909283638,0.44229838252067566,0.1375986635684967,latency_model,0.201859,0.201859,True,,0.18592399999999998,0.0009437911107194862
137,model.language_model.layers.19.self_attn.o_proj,19,layers_16_23,o_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,2,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,0.387783,0.387783,True,,0.0,0.0
137,model.language_model.layers.19.self_attn.o_proj,19,layers_16_23,o_proj,attention,4096,4096,16777216,dense_nvfp4,6.180026684887707e-05,0.0141752144438761,0.11905970957412965,0.3359375,0.06602833656517444,2,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.0004210174500920566,0.08560006320476532,0.6567546129226685,0.5283153653144836,latency_model,0.21869349999999999,0.21869349999999999,True,,0.1690895,0.0004210174500920566
137,model.language_model.layers.19.self_attn.o_proj,19,layers_16_23,o_proj,attention,4096,4096,16777216,sparse_bf16,0.0003734955389518291,0.08566919899261659,0.2926930115199483,1.1875,0.06602833656517444,2,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0007051813273636567,0.07050386071205139,0.5985718369483948,0.1950504332780838,latency_model,0.215636,0.215636,True,,0.172147,0.0007051813273636567
137,model.language_model.layers.19.self_attn.o_proj,19,layers_16_23,o_proj,attention,4096,4096,16777216,sparse_nvfp4,0.0006588191026821733,0.15111426756584506,0.3887341862582259,1.25390625,0.06602833656517444,2,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0009718433312984996,0.090397909283638,0.44229838252067566,0.16084851324558258,latency_model,0.201859,0.201859,True,,0.18592399999999998,0.0009718433312984996
138,model.language_model.layers.19.mlp.gate_proj,19,layers_16_23,gate_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0,2,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,0.9517530929178852,0.9517530929178852,True,,0.0,0.0
138,model.language_model.layers.19.mlp.gate_proj,19,layers_16_23,gate_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0016101652290672064,0.012395781687282642,0.11133634486223554,0.546875,0.3604111867646098,2,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00038423960605570934,0.08560006320476532,0.6567546129226685,0.5513799786567688,latency_model,0.3590806055009777,0.3590806055009777,True,,0.5926724874169076,0.00038423960605570934
138,model.language_model.layers.19.mlp.gate_proj,19,layers_16_23,gate_proj,mlp,11008,4096,45088768,sparse_bf16,0.009798222221434116,0.07543115537946411,0.2746473290958136,1.359375,0.3604111867646098,2,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0006740989985042096,0.07050386071205139,0.5985718369483948,0.21175990998744965,latency_model,0.48020203828590585,0.48020203828590585,True,,0.4715510546319794,0.0006740989985042096
138,model.language_model.layers.19.mlp.gate_proj,19,layers_16_23,gate_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.01748058944940567,0.13457350007823624,0.36684260940931634,2.40625,0.3604111867646098,2,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0008085923014528831,0.090397909283638,0.44229838252067566,0.15027831494808197,latency_model,0.2993950398151209,0.2993950398151209,True,,0.6523580531027644,0.0008085923014528831
139,model.language_model.layers.19.mlp.up_proj,19,layers_16_23,up_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0,2,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,0.9517530929178852,0.9517530929178852,True,,0.0,0.0
139,model.language_model.layers.19.mlp.up_proj,19,layers_16_23,up_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0013723749434575438,0.01633272247572929,0.12779954020155662,0.32421875,0.2898725551882116,2,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.0004914894461382672,0.08560006320476532,0.6567546129226685,0.5352767705917358,latency_model,0.3590806055009777,0.3590806055009777,True,,0.5926724874169076,0.0004914894461382672
139,model.language_model.layers.19.mlp.up_proj,19,layers_16_23,up_proj,mlp,11008,4096,45088768,sparse_bf16,0.008565136231482029,0.1019342372159373,0.3192714162212729,0.84375,0.2898725551882116,2,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0007507363657045408,0.07050386071205139,0.5985718369483948,0.1745171844959259,latency_model,0.48020203828590585,0.48020203828590585,True,,0.4715510546319794,0.0007507363657045408
139,model.language_model.layers.19.mlp.up_proj,19,layers_16_23,up_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.014889762736856937,0.17720402406783173,0.4209560833006594,1.34375,0.2898725551882116,2,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0010021602959895519,0.090397909283638,0.44229838252067566,0.14144574105739594,latency_model,0.2993950398151209,0.2993950398151209,True,,0.6523580531027644,0.0010021602959895519
140,model.language_model.layers.19.mlp.down_proj,19,layers_16_23,down_proj,mlp,4096,11008,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0,2,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,0.9846591372922003,0.9846591372922003,True,,0.0,0.0
140,model.language_model.layers.19.mlp.down_proj,19,layers_16_23,down_proj,mlp,4096,11008,45088768,dense_nvfp4,0.0004002800560556352,0.010619330496388715,0.10305013583876886,0.40625,0.19414821740392368,2,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.0002978021252949747,0.08560006320476532,0.6567546129226685,0.49883100390434265,latency_model,0.6161100353609755,0.6161100353609755,True,,0.3685491019312248,0.0002978021252949747
140,model.language_model.layers.19.mlp.down_proj,19,layers_16_23,down_proj,mlp,4096,11008,45088768,sparse_bf16,0.001080154674127698,0.02865623529888479,0.16928152675021804,0.427734375,0.19414821740392368,2,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0002707658328445328,0.07050386071205139,0.5985718369483948,0.2238955944776535,latency_model,0.5130693747467034,0.5130693747467034,True,,0.4715897625454969,0.0002707658328445328
140,model.language_model.layers.19.mlp.down_proj,19,layers_16_23,down_proj,mlp,4096,11008,45088768,sparse_nvfp4,0.0021961722522974014,0.05826390453713477,0.24137917171358172,0.71875,0.19414821740392368,2,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0003824516804932643,0.090397909283638,0.44229838252067566,0.16417357325553894,latency_model,0.5828037906155628,0.5828037906155628,True,,0.4018553466766376,0.0003824516804932643
141,model.language_model.layers.20.self_attn.q_proj,20,layers_16_23,q_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,2,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,0.387783,0.387783,True,,0.0,0.0
141,model.language_model.layers.20.self_attn.q_proj,20,layers_16_23,q_proj,attention,4096,4096,16777216,dense_nvfp4,0.004487651400268078,0.004120890708487184,0.06419416413107334,0.75,1.0435517928097426,2,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00014652121688032058,0.08560006320476532,0.6637282371520996,0.6258136630058289,latency_model,0.21869349999999999,0.21869349999999999,True,,0.1690895,0.00014652121688032058
141,model.language_model.layers.20.self_attn.q_proj,20,layers_16_23,q_proj,attention,4096,4096,16777216,sparse_bf16,0.02239459566771984,0.020564360503117777,0.14340279112736187,2.1875,1.0435517928097426,2,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0003169756179559281,0.07050386071205139,0.55744469165802,0.39218950271606445,latency_model,0.215636,0.215636,True,,0.172147,0.0003169756179559281
141,model.language_model.layers.20.self_attn.q_proj,20,layers_16_23,q_proj,attention,4096,4096,16777216,sparse_nvfp4,0.042103126645088196,0.03866217937062551,0.1966270057001975,2.8125,1.0435517928097426,2,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.00043862431477136103,0.090397909283638,0.4348028004169464,0.2886394262313843,latency_model,0.201859,0.201859,True,,0.18592399999999998,0.00043862431477136103
142,model.language_model.layers.20.self_attn.k_proj,20,layers_16_23,k_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,2,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,0.387783,0.387783,True,,0.0,0.0
142,model.language_model.layers.20.self_attn.k_proj,20,layers_16_23,k_proj,attention,4096,4096,16777216,dense_nvfp4,0.004805614240467548,0.0032223296761828544,0.05676556769893924,0.8125,1.221207512982296,2,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00012026222398489669,0.08560006320476532,0.6637282371520996,0.6568933725357056,latency_model,0.21869349999999999,0.21869349999999999,True,,0.1690895,0.00012026222398489669
142,model.language_model.layers.20.self_attn.k_proj,20,layers_16_23,k_proj,attention,4096,4096,16777216,sparse_bf16,0.024091515690088272,0.01615419009263703,0.12709913490121413,1.75,1.221207512982296,2,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0002839750664071081,0.07050386071205139,0.55744469165802,0.4472808837890625,latency_model,0.215636,0.215636,True,,0.172147,0.0002839750664071081
142,model.language_model.layers.20.self_attn.k_proj,20,layers_16_23,k_proj,attention,4096,4096,16777216,sparse_nvfp4,0.04664858058094978,0.031279478134553104,0.17686005239893238,2.90625,1.221207512982296,2,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0003686435262542293,0.090397909283638,0.4348028004169464,0.2998447120189667,latency_model,0.201859,0.201859,True,,0.18592399999999998,0.0003686435262542293
143,model.language_model.layers.20.self_attn.v_proj,20,layers_16_23,v_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,2,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,0.387783,0.387783,True,,0.0,0.0
143,model.language_model.layers.20.self_attn.v_proj,20,layers_16_23,v_proj,attention,4096,4096,16777216,dense_nvfp4,0.0022970912978053093,0.019585707615490167,0.13994894646080822,0.380859375,0.34246760361315365,2,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.000540915123344675,0.08560006320476532,0.6637282371520996,0.48609983921051025,latency_model,0.21869349999999999,0.21869349999999999,True,,0.1690895,0.000540915123344675
143,model.language_model.layers.20.self_attn.v_proj,20,layers_16_23,v_proj,attention,4096,4096,16777216,sparse_bf16,0.01245151273906231,0.10616543108705595,0.32583037164613116,0.90625,0.34246760361315365,2,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0006533832430469876,0.07050386071205139,0.55744469165802,0.1565922200679779,latency_model,0.215636,0.215636,True,,0.172147,0.0006533832430469876
143,model.language_model.layers.20.self_attn.v_proj,20,layers_16_23,v_proj,attention,4096,4096,16777216,sparse_nvfp4,0.022332310676574707,0.19041215632464298,0.4363624139687594,1.40625,0.34246760361315365,2,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0010298159307837547,0.090397909283638,0.4348028004169464,0.1375986635684967,latency_model,0.201859,0.201859,True,,0.18592399999999998,0.0010298159307837547
