point_index,layer,method,modules,latency_cost,quality_cost
4,26,dense_nvfp4,1,2.8061856031417847,0.08375502199881497
4,27,dense_bf16,6,22.17282567024231,0.0
4,27,dense_nvfp4,1,2.8061856031417847,0.07939504718892723
4,28,dense_bf16,6,22.17282567024231,0.0
4,28,dense_nvfp4,1,2.8061856031417847,0.07657451384646109
4,29,dense_bf16,6,22.17282567024231,0.0
4,29,dense_nvfp4,1,2.8061856031417847,0.07190466274535678
4,30,dense_bf16,6,22.17282567024231,0.0
4,30,dense_nvfp4,1,2.8061856031417847,0.05089069666119147
4,31,dense_bf16,6,22.17282567024231,0.0
4,31,dense_nvfp4,1,2.8061856031417847,0.032622750178384924
5,0,dense_bf16,6,22.17282567024231,0.0
5,0,dense_nvfp4,1,2.8061856031417847,0.04155258994765138
5,1,dense_bf16,6,22.17282567024231,0.0
5,1,dense_nvfp4,1,2.8061856031417847,0.04324110009889653
5,2,dense_bf16,6,22.17282567024231,0.0
5,2,dense_nvfp4,1,2.8061856031417847,0.07194509675836203
5,3,dense_bf16,6,22.17282567024231,0.0
5,3,dense_nvfp4,1,2.8061856031417847,0.07888982500598907
5,4,dense_bf16,6,22.17282567024231,0.0
5,4,dense_nvfp4,1,2.8061856031417847,0.06486803731477173
5,5,dense_bf16,6,22.17282567024231,0.0
5,5,dense_nvfp4,1,2.8061856031417847,0.05959060333097865
5,6,dense_bf16,6,22.17282567024231,0.0
5,6,dense_nvfp4,1,2.8061856031417847,0.054255343254532296
5,7,dense_bf16,6,22.17282567024231,0.0
5,7,dense_nvfp4,1,2.8061856031417847,0.05326863751877816
5,8,dense_bf16,6,22.17282567024231,0.0
5,8,dense_nvfp4,1,2.8061856031417847,0.04834281622402615
5,9,dense_bf16,6,22.17282567024231,0.0
5,9,dense_nvfp4,1,2.8061856031417847,0.04758673289697949
5,10,dense_bf16,6,22.17282567024231,0.0
5,10,dense_nvfp4,1,2.8061856031417847,0.046507742359480776
5,11,dense_bf16,6,22.17282567024231,0.0
5,11,dense_nvfp4,1,2.8061856031417847,0.046612268663719356
5,12,dense_bf16,6,22.17282567024231,0.0
5,12,dense_nvfp4,1,2.8061856031417847,0.04899437838705202
5,13,dense_bf16,6,22.17282567024231,0.0
5,13,dense_nvfp4,1,2.8061856031417847,0.04733137026974737
5,14,dense_bf16,6,22.17282567024231,0.0
5,14,dense_nvfp4,1,2.8061856031417847,0.0487874331281335
5,15,dense_bf16,6,22.17282567024231,0.0
5,15,dense_nvfp4,1,2.8061856031417847,0.04903439476655477
5,16,dense_bf16,6,22.17282567024231,0.0
5,16,dense_nvfp4,1,2.8061856031417847,0.04835745696106293
5,17,dense_bf16,6,22.17282567024231,0.0
5,17,dense_nvfp4,1,2.8061856031417847,0.05176695800638349
5,18,dense_bf16,6,22.17282567024231,0.0
5,18,dense_nvfp4,1,2.8061856031417847,0.05607836961036014
5,19,dense_bf16,5,16.073379278182983,0.0
5,19,dense_nvfp4,2,5.609350419044494,0.15940880326398893
5,20,dense_bf16,6,22.17282567024231,0.0
5,20,dense_nvfp4,1,2.8061856031417847,0.060701764955135275
5,21,dense_bf16,6,22.17282567024231,0.0
5,21,dense_nvfp4,1,2.8061856031417847,0.06625356871501217
5,22,dense_bf16,6,22.17282567024231,0.0
5,22,dense_nvfp4,1,2.8061856031417847,0.06866046335437279
5,23,dense_bf16,5,16.073379278182983,0.0
5,23,dense_nvfp4,2,5.609350419044494,0.17933722986217748
5,24,dense_bf16,5,16.073379278182983,0.0
5,24,dense_nvfp4,2,5.609350419044494,0.21075438293110435
5,25,dense_bf16,5,16.073379278182983,0.0
5,25,dense_nvfp4,2,5.609350419044494,0.21290088896024234
5,26,dense_bf16,5,16.073379278182983,0.0
5,26,dense_nvfp4,2,5.609350419044494,0.20241344204259168
5,27,dense_bf16,5,16.073379278182983,0.0
5,27,dense_nvfp4,2,5.609350419044494,0.18895618448869406
5,28,dense_bf16,5,16.073379278182983,0.0
5,28,dense_nvfp4,2,5.609350419044494,0.1711253900989418
5,29,dense_bf16,5,16.073379278182983,0.0
5,29,dense_nvfp4,2,5.609350419044494,0.15036523183049785
5,30,dense_bf16,5,16.073379278182983,0.0
5,30,dense_nvfp4,2,5.609350419044494,0.10151013893314763
5,31,dense_bf16,5,16.073379278182983,0.0
5,31,dense_nvfp4,2,5.609350419044494,0.06264811372735501
6,0,sparse_bf16,4,7.129676818847656,0.2576957582895033
6,0,dense_bf16,1,2.4174304008483887,0.0
6,0,dense_nvfp4,2,5.609350419044494,0.09820200762116113
6,1,sparse_bf16,2,4.53788480758667,0.006333996815319055
6,1,dense_bf16,3,7.255017590522766,0.0
6,1,dense_nvfp4,2,5.609350419044494,0.12047202822854833
6,2,sparse_bf16,1,1.2946943998336793,0.038265322702137027
6,2,dense_bf16,3,7.255017590522766,0.0
6,2,dense_nvfp4,3,10.725881600379942,0.2794927295459645
