module_index,module_name,layer,layer_bucket,module_type,module_family,out_features,in_features,numel,method,output_mse,output_rel_mse,output_rmse_over_rms,output_max_abs_error,output_ref_rms
109,model.language_model.layers.15.self_attn.o_proj,15,layers_08_15,o_proj,attention,4096,4096,16777216,sparse_bf16,0.00037425116170197725,0.09008763190631314,0.30014601764193566,0.859375,0.06445386915066317
109,model.language_model.layers.15.self_attn.o_proj,15,layers_08_15,o_proj,attention,4096,4096,16777216,sparse_nvfp4,0.0006723959231749177,0.16185535977179993,0.40231251505738663,1.05810546875,0.06445386915066317
110,model.language_model.layers.15.mlp.gate_proj,15,layers_08_15,gate_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
110,model.language_model.layers.15.mlp.gate_proj,15,layers_08_15,gate_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0011057258816435933,0.011374437258267941,0.1066510068319467,0.625,0.31178755610300746
110,model.language_model.layers.15.mlp.gate_proj,15,layers_08_15,gate_proj,mlp,11008,4096,45088768,sparse_bf16,0.006675088312476873,0.06866563807912993,0.26204129079045907,1.6875,0.31178755610300746
110,model.language_model.layers.15.mlp.gate_proj,15,layers_08_15,gate_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.011931627057492733,0.12273886829235692,0.35034107422960975,2.625,0.31178755610300746
111,model.language_model.layers.15.mlp.up_proj,15,layers_08_15,up_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
111,model.language_model.layers.15.mlp.up_proj,15,layers_08_15,up_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0010200998513028026,0.015402688559222883,0.12410756850096968,0.2734375,0.2573493496459902
111,model.language_model.layers.15.mlp.up_proj,15,layers_08_15,up_proj,mlp,11008,4096,45088768,sparse_bf16,0.00622327858582139,0.09396650901602238,0.30653957169674256,1.09375,0.2573493496459902
111,model.language_model.layers.15.mlp.up_proj,15,layers_08_15,up_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.010865023359656334,0.1640531275283877,0.4050347238551131,1.40625,0.2573493496459902
112,model.language_model.layers.15.mlp.down_proj,15,layers_08_15,down_proj,mlp,4096,11008,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
112,model.language_model.layers.15.mlp.down_proj,15,layers_08_15,down_proj,mlp,4096,11008,45088768,dense_nvfp4,0.00015470015932805836,0.014909658770225351,0.12210511361210616,0.296875,0.10186184271585047
112,model.language_model.layers.15.mlp.down_proj,15,layers_08_15,down_proj,mlp,4096,11008,45088768,sparse_bf16,0.0006136568845249712,0.059142891578182435,0.24319311581165787,0.328125,0.10186184271585047
112,model.language_model.layers.15.mlp.down_proj,15,layers_08_15,down_proj,mlp,4096,11008,45088768,sparse_nvfp4,0.001195417484268546,0.11521168986393283,0.3394284753286513,0.58984375,0.10186184271585047
113,model.language_model.layers.16.self_attn.q_proj,16,layers_16_23,q_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
113,model.language_model.layers.16.self_attn.q_proj,16,layers_16_23,q_proj,attention,4096,4096,16777216,dense_nvfp4,0.004588269628584385,0.004548710428700989,0.06744412820031843,0.90625,1.0043389838644559
113,model.language_model.layers.16.self_attn.q_proj,16,layers_16_23,q_proj,attention,4096,4096,16777216,sparse_bf16,0.022092102095484734,0.02190162813615264,0.14799198672952749,1.890625,1.0043389838644559
113,model.language_model.layers.16.self_attn.q_proj,16,layers_16_23,q_proj,attention,4096,4096,16777216,sparse_nvfp4,0.04188838228583336,0.04152722851289159,0.203782306672811,2.6875,1.0043389838644559
114,model.language_model.layers.16.self_attn.k_proj,16,layers_16_23,k_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
114,model.language_model.layers.16.self_attn.k_proj,16,layers_16_23,k_proj,attention,4096,4096,16777216,dense_nvfp4,0.004944736137986183,0.0030432404926094064,0.05516557343678579,0.75,1.2746866102839771
114,model.language_model.layers.16.self_attn.k_proj,16,layers_16_23,k_proj,attention,4096,4096,16777216,sparse_bf16,0.025211380794644356,0.015516357752529929,0.1245646729716332,1.828125,1.2746866102839771
114,model.language_model.layers.16.self_attn.k_proj,16,layers_16_23,k_proj,attention,4096,4096,16777216,sparse_nvfp4,0.04935407638549805,0.03037499262657421,0.17428422942588412,2.5625,1.2746866102839771
115,model.language_model.layers.16.self_attn.v_proj,16,layers_16_23,v_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
115,model.language_model.layers.16.self_attn.v_proj,16,layers_16_23,v_proj,attention,4096,4096,16777216,dense_nvfp4,0.001895427005365491,0.018415141004728727,0.13570239866976827,0.36328125,0.3208233783259131
115,model.language_model.layers.16.self_attn.v_proj,16,layers_16_23,v_proj,attention,4096,4096,16777216,sparse_bf16,0.010014127939939499,0.09729289364948127,0.31191808804473214,0.921875,0.3208233783259131
115,model.language_model.layers.16.self_attn.v_proj,16,layers_16_23,v_proj,attention,4096,4096,16777216,sparse_nvfp4,0.018221858888864517,0.17703562303208015,0.4207560136612193,1.2578125,0.3208233783259131
116,model.language_model.layers.16.self_attn.o_proj,16,layers_16_23,o_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
116,model.language_model.layers.16.self_attn.o_proj,16,layers_16_23,o_proj,attention,4096,4096,16777216,dense_nvfp4,6.094820855651051e-05,0.015579186728563503,0.12481661239019229,0.45703125,0.06254723001146353
116,model.language_model.layers.16.self_attn.o_proj,16,layers_16_23,o_proj,attention,4096,4096,16777216,sparse_bf16,0.00034880120074376464,0.0891583061460435,0.2985938816286153,0.96875,0.06254723001146353
116,model.language_model.layers.16.self_attn.o_proj,16,layers_16_23,o_proj,attention,4096,4096,16777216,sparse_nvfp4,0.0006283603142946959,0.16061739796895502,0.40077100440145996,1.763671875,0.06254723001146353
117,model.language_model.layers.16.mlp.gate_proj,16,layers_16_23,gate_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
117,model.language_model.layers.16.mlp.gate_proj,16,layers_16_23,gate_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0013055449817329645,0.011788581646730897,0.10857523496051436,0.58203125,0.3327860723220056
117,model.language_model.layers.16.mlp.gate_proj,16,layers_16_23,gate_proj,mlp,11008,4096,45088768,sparse_bf16,0.007637323345988989,0.06896216605816692,0.26260648517918767,1.46875,0.3327860723220056
117,model.language_model.layers.16.mlp.gate_proj,16,layers_16_23,gate_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.013678298331797123,0.12350990500434166,0.351439760135847,2.28125,0.3327860723220056
118,model.language_model.layers.16.mlp.up_proj,16,layers_16_23,up_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
118,model.language_model.layers.16.mlp.up_proj,16,layers_16_23,up_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0011728041572496295,0.015351731163443535,0.12390210314374625,0.2802734375,0.2763974742671529
118,model.language_model.layers.16.mlp.up_proj,16,layers_16_23,up_proj,mlp,11008,4096,45088768,sparse_bf16,0.007073517423123121,0.09259068292730024,0.30428717180863907,0.96875,0.2763974742671529
118,model.language_model.layers.16.mlp.up_proj,16,layers_16_23,up_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.012406371533870697,0.16239649162604614,0.40298448062679304,1.53125,0.2763974742671529
119,model.language_model.layers.16.mlp.down_proj,16,layers_16_23,down_proj,mlp,4096,11008,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
119,model.language_model.layers.16.mlp.down_proj,16,layers_16_23,down_proj,mlp,4096,11008,45088768,dense_nvfp4,0.0005663881311193109,0.009114454694333354,0.09546965326392128,0.4375,0.24928246284602035
119,model.language_model.layers.16.mlp.down_proj,16,layers_16_23,down_proj,mlp,4096,11008,45088768,sparse_bf16,0.0007862789207138121,0.01265299042512197,0.11248551206765238,0.421875,0.24928246284602035
119,model.language_model.layers.16.mlp.down_proj,16,layers_16_23,down_proj,mlp,4096,11008,45088768,sparse_nvfp4,0.0018812073394656181,0.03027284316908626,0.17399092841032335,0.59375,0.24928246284602035
120,model.language_model.layers.17.self_attn.q_proj,17,layers_16_23,q_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
120,model.language_model.layers.17.self_attn.q_proj,17,layers_16_23,q_proj,attention,4096,4096,16777216,dense_nvfp4,0.0045320820063352585,0.004563254916427838,0.06755186834150362,0.8125,0.9965785025086045
120,model.language_model.layers.17.self_attn.q_proj,17,layers_16_23,q_proj,attention,4096,4096,16777216,sparse_bf16,0.02250901609659195,0.02266383931781139,0.1505451404656138,1.90625,0.9965785025086045
120,model.language_model.layers.17.self_attn.q_proj,17,layers_16_23,q_proj,attention,4096,4096,16777216,sparse_nvfp4,0.04276663810014725,0.04306079883302768,0.20751096075395073,2.5625,0.9965785025086045
121,model.language_model.layers.17.self_attn.k_proj,17,layers_16_23,k_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
121,model.language_model.layers.17.self_attn.k_proj,17,layers_16_23,k_proj,attention,4096,4096,16777216,dense_nvfp4,0.004836146254092455,0.0032562960599522043,0.057063964635768204,0.8125,1.2186746329454807
121,model.language_model.layers.17.self_attn.k_proj,17,layers_16_23,k_proj,attention,4096,4096,16777216,sparse_bf16,0.025395086035132408,0.01709913519020883,0.13076366158152972,2.1875,1.2186746329454807
121,model.language_model.layers.17.self_attn.k_proj,17,layers_16_23,k_proj,attention,4096,4096,16777216,sparse_nvfp4,0.04935147985816002,0.03322956357635929,0.18228977913300376,3.03125,1.2186746329454807
122,model.language_model.layers.17.self_attn.v_proj,17,layers_16_23,v_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
122,model.language_model.layers.17.self_attn.v_proj,17,layers_16_23,v_proj,attention,4096,4096,16777216,dense_nvfp4,0.0019380929879844189,0.017054820824566937,0.13059410715865757,0.36376953125,0.33710385933581816
122,model.language_model.layers.17.self_attn.v_proj,17,layers_16_23,v_proj,attention,4096,4096,16777216,sparse_bf16,0.010417111217975616,0.09166844234699263,0.3027679678350942,0.90625,0.33710385933581816
122,model.language_model.layers.17.self_attn.v_proj,17,layers_16_23,v_proj,attention,4096,4096,16777216,sparse_nvfp4,0.01904013194143772,0.16754925627951592,0.40932781029330995,1.20703125,0.33710385933581816
123,model.language_model.layers.17.self_attn.o_proj,17,layers_16_23,o_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
123,model.language_model.layers.17.self_attn.o_proj,17,layers_16_23,o_proj,attention,4096,4096,16777216,dense_nvfp4,7.321181328734383e-05,0.017128724628224904,0.13087675358223438,0.40625,0.0653774636649576
123,model.language_model.layers.17.self_attn.o_proj,17,layers_16_23,o_proj,attention,4096,4096,16777216,sparse_bf16,0.0004280500579625368,0.10014711070137476,0.3164602829761971,1.40625,0.0653774636649576
123,model.language_model.layers.17.self_attn.o_proj,17,layers_16_23,o_proj,attention,4096,4096,16777216,sparse_nvfp4,0.0007559717632830143,0.1768680705826316,0.4205568577286924,1.8828125,0.0653774636649576
124,model.language_model.layers.17.mlp.gate_proj,17,layers_16_23,gate_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
124,model.language_model.layers.17.mlp.gate_proj,17,layers_16_23,gate_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0013497231993824244,0.011575076802216403,0.10758753088632717,0.484375,0.3414761809913103
124,model.language_model.layers.17.mlp.gate_proj,17,layers_16_23,gate_proj,mlp,11008,4096,45088768,sparse_bf16,0.00850545335561037,0.07294182679375026,0.2700774459182963,1.24609375,0.3414761809913103
124,model.language_model.layers.17.mlp.gate_proj,17,layers_16_23,gate_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.015054378658533096,0.12910468551025872,0.3593114046481947,2.0625,0.3414761809913103
125,model.language_model.layers.17.mlp.up_proj,17,layers_16_23,up_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
125,model.language_model.layers.17.mlp.up_proj,17,layers_16_23,up_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0012015349930152297,0.01590007099544572,0.1260954836441247,0.302001953125,0.27489616427751584
125,model.language_model.layers.17.mlp.up_proj,17,layers_16_23,up_proj,mlp,11008,4096,45088768,sparse_bf16,0.007631867192685604,0.10099350488910483,0.3177947527715095,0.765625,0.27489616427751584
125,model.language_model.layers.17.mlp.up_proj,17,layers_16_23,up_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.013362360186874866,0.17682587429672533,0.42050668757669635,1.375,0.27489616427751584
126,model.language_model.layers.17.mlp.down_proj,17,layers_16_23,down_proj,mlp,4096,11008,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
126,model.language_model.layers.17.mlp.down_proj,17,layers_16_23,down_proj,mlp,4096,11008,45088768,dense_nvfp4,0.0001904285600176081,0.015579753042786143,0.1248188809547103,0.453125,0.11055687565943233
126,model.language_model.layers.17.mlp.down_proj,17,layers_16_23,down_proj,mlp,4096,11008,45088768,sparse_bf16,0.0008668095688335598,0.07091729841522762,0.26630301991383354,0.40234375,0.11055687565943233
126,model.language_model.layers.17.mlp.down_proj,17,layers_16_23,down_proj,mlp,4096,11008,45088768,sparse_nvfp4,0.0016306902980431914,0.13341356007959673,0.36525821014673543,0.734375,0.11055687565943233
127,model.language_model.layers.18.self_attn.q_proj,18,layers_16_23,q_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
127,model.language_model.layers.18.self_attn.q_proj,18,layers_16_23,q_proj,attention,4096,4096,16777216,dense_nvfp4,0.004950007423758507,0.004409723970061556,0.06640575253742372,0.9375,1.059490879439036
127,model.language_model.layers.18.self_attn.q_proj,18,layers_16_23,q_proj,attention,4096,4096,16777216,sparse_bf16,0.024436473846435547,0.021769281384751777,0.14754416757280436,2.375,1.059490879439036
127,model.language_model.layers.18.self_attn.q_proj,18,layers_16_23,q_proj,attention,4096,4096,16777216,sparse_nvfp4,0.045971207320690155,0.04095354158091192,0.20236981390739064,2.875,1.059490879439036
128,model.language_model.layers.18.self_attn.k_proj,18,layers_16_23,k_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
128,model.language_model.layers.18.self_attn.k_proj,18,layers_16_23,k_proj,attention,4096,4096,16777216,dense_nvfp4,0.005103258416056633,0.0032866805502804707,0.0573295783194022,0.8125,1.2460774387739013
128,model.language_model.layers.18.self_attn.k_proj,18,layers_16_23,k_proj,attention,4096,4096,16777216,sparse_bf16,0.026660200208425522,0.017170120410896928,0.1310348061047023,2.125,1.2460774387739013
128,model.language_model.layers.18.self_attn.k_proj,18,layers_16_23,k_proj,attention,4096,4096,16777216,sparse_nvfp4,0.051575783640146255,0.03321664535391641,0.18225434248301578,3.25,1.2460774387739013
129,model.language_model.layers.18.self_attn.v_proj,18,layers_16_23,v_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
129,model.language_model.layers.18.self_attn.v_proj,18,layers_16_23,v_proj,attention,4096,4096,16777216,dense_nvfp4,0.002347636967897415,0.01893899277901482,0.13761901314504046,0.390625,0.35207649380438033
129,model.language_model.layers.18.self_attn.v_proj,18,layers_16_23,v_proj,attention,4096,4096,16777216,sparse_bf16,0.01248592883348465,0.10072720750706453,0.31737549922302527,0.9599609375,0.35207649380438033
129,model.language_model.layers.18.self_attn.v_proj,18,layers_16_23,v_proj,attention,4096,4096,16777216,sparse_nvfp4,0.022855684161186218,0.18438269766889448,0.4293980643515926,1.279296875,0.35207649380438033
130,model.language_model.layers.18.self_attn.o_proj,18,layers_16_23,o_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
130,model.language_model.layers.18.self_attn.o_proj,18,layers_16_23,o_proj,attention,4096,4096,16777216,dense_nvfp4,2.8063419449608773e-05,0.011202090456730792,0.10583992846147805,0.24658203125,0.05005192165583506
130,model.language_model.layers.18.self_attn.o_proj,18,layers_16_23,o_proj,attention,4096,4096,16777216,sparse_bf16,0.00016830838285386562,0.06718374903459473,0.25919828131103556,0.890625,0.05005192165583506
130,model.language_model.layers.18.self_attn.o_proj,18,layers_16_23,o_proj,attention,4096,4096,16777216,sparse_nvfp4,0.00031292010680772364,0.12490848980411219,0.35342395193890325,0.9921875,0.05005192165583506
131,model.language_model.layers.18.mlp.gate_proj,18,layers_16_23,gate_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
131,model.language_model.layers.18.mlp.gate_proj,18,layers_16_23,gate_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0015012405347079039,0.011531000440424918,0.1073824959685,0.5078125,0.36082086784218464
131,model.language_model.layers.18.mlp.gate_proj,18,layers_16_23,gate_proj,mlp,11008,4096,45088768,sparse_bf16,0.009491829201579094,0.07290656238851315,0.27001215229784226,1.4375,0.36082086784218464
131,model.language_model.layers.18.mlp.gate_proj,18,layers_16_23,gate_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.016693666577339172,0.12822374043681042,0.35808342664358317,2.65625,0.36082086784218464
132,model.language_model.layers.18.mlp.up_proj,18,layers_16_23,up_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
132,model.language_model.layers.18.mlp.up_proj,18,layers_16_23,up_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0012979356106370687,0.01613189854642869,0.12701141108746367,0.296875,0.28365068258277026
132,model.language_model.layers.18.mlp.up_proj,18,layers_16_23,up_proj,mlp,11008,4096,45088768,sparse_bf16,0.008354442194104195,0.1038364405620561,0.32223662200633885,1.0,0.28365068258277026
132,model.language_model.layers.18.mlp.up_proj,18,layers_16_23,up_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.014552263543009758,0.18086847850757456,0.42528634883755034,1.359375,0.28365068258277026
133,model.language_model.layers.18.mlp.down_proj,18,layers_16_23,down_proj,mlp,4096,11008,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
133,model.language_model.layers.18.mlp.down_proj,18,layers_16_23,down_proj,mlp,4096,11008,45088768,dense_nvfp4,0.00023960560793057084,0.016200565992789562,0.1272814440238229,0.4375,0.12161395025462908
133,model.language_model.layers.18.mlp.down_proj,18,layers_16_23,down_proj,mlp,4096,11008,45088768,sparse_bf16,0.0010300008580088615,0.06964192957302408,0.2638975740188304,0.546875,0.12161395025462908
133,model.language_model.layers.18.mlp.down_proj,18,layers_16_23,down_proj,mlp,4096,11008,45088768,sparse_nvfp4,0.0019498345209285617,0.13183507307756998,0.36309099834279834,0.5361328125,0.12161395025462908
134,model.language_model.layers.19.self_attn.q_proj,19,layers_16_23,q_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
134,model.language_model.layers.19.self_attn.q_proj,19,layers_16_23,q_proj,attention,4096,4096,16777216,dense_nvfp4,0.004739054478704929,0.004581810049479634,0.06768906890687472,0.75,1.0170148875891956
134,model.language_model.layers.19.self_attn.q_proj,19,layers_16_23,q_proj,attention,4096,4096,16777216,sparse_bf16,0.022538285702466965,0.021790453009906414,0.14761589687396956,1.75,1.0170148875891956
134,model.language_model.layers.19.self_attn.q_proj,19,layers_16_23,q_proj,attention,4096,4096,16777216,sparse_nvfp4,0.04354546591639519,0.04210060345192226,0.20518431580391874,2.625,1.0170148875891956
135,model.language_model.layers.19.self_attn.k_proj,19,layers_16_23,k_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
135,model.language_model.layers.19.self_attn.k_proj,19,layers_16_23,k_proj,attention,4096,4096,16777216,dense_nvfp4,0.004878985695540905,0.00303825566200183,0.05512037429119863,0.875,1.2672217386796598
135,model.language_model.layers.19.self_attn.k_proj,19,layers_16_23,k_proj,attention,4096,4096,16777216,sparse_bf16,0.02503829449415207,0.015591917000956287,0.12486759788254231,2.0,1.2672217386796598
135,model.language_model.layers.19.self_attn.k_proj,19,layers_16_23,k_proj,attention,4096,4096,16777216,sparse_nvfp4,0.04951290041208267,0.03083281227010552,0.1755927454939569,2.75,1.2672217386796598
136,model.language_model.layers.19.self_attn.v_proj,19,layers_16_23,v_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
136,model.language_model.layers.19.self_attn.v_proj,19,layers_16_23,v_proj,attention,4096,4096,16777216,dense_nvfp4,0.0022944454103708267,0.01718102200873994,0.1310763976036111,0.3984375,0.36543855722612717
136,model.language_model.layers.19.self_attn.v_proj,19,layers_16_23,v_proj,attention,4096,4096,16777216,sparse_bf16,0.012426071800291538,0.0930475888064328,0.30503702858248666,0.9873046875,0.36543855722612717
136,model.language_model.layers.19.self_attn.v_proj,19,layers_16_23,v_proj,attention,4096,4096,16777216,sparse_nvfp4,0.022909555584192276,0.171548896706522,0.41418461669468365,1.3515625,0.36543855722612717
137,model.language_model.layers.19.self_attn.o_proj,19,layers_16_23,o_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
137,model.language_model.layers.19.self_attn.o_proj,19,layers_16_23,o_proj,attention,4096,4096,16777216,dense_nvfp4,6.180026684887707e-05,0.0141752144438761,0.11905970957412965,0.3359375,0.06602833656517444
137,model.language_model.layers.19.self_attn.o_proj,19,layers_16_23,o_proj,attention,4096,4096,16777216,sparse_bf16,0.0003734955389518291,0.08566919899261659,0.2926930115199483,1.1875,0.06602833656517444
137,model.language_model.layers.19.self_attn.o_proj,19,layers_16_23,o_proj,attention,4096,4096,16777216,sparse_nvfp4,0.0006588191026821733,0.15111426756584506,0.3887341862582259,1.25390625,0.06602833656517444
138,model.language_model.layers.19.mlp.gate_proj,19,layers_16_23,gate_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
138,model.language_model.layers.19.mlp.gate_proj,19,layers_16_23,gate_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0016101652290672064,0.012395781687282642,0.11133634486223554,0.546875,0.3604111867646098
138,model.language_model.layers.19.mlp.gate_proj,19,layers_16_23,gate_proj,mlp,11008,4096,45088768,sparse_bf16,0.009798222221434116,0.07543115537946411,0.2746473290958136,1.359375,0.3604111867646098
138,model.language_model.layers.19.mlp.gate_proj,19,layers_16_23,gate_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.01748058944940567,0.13457350007823624,0.36684260940931634,2.40625,0.3604111867646098
139,model.language_model.layers.19.mlp.up_proj,19,layers_16_23,up_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
139,model.language_model.layers.19.mlp.up_proj,19,layers_16_23,up_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0013723749434575438,0.01633272247572929,0.12779954020155662,0.32421875,0.2898725551882116
139,model.language_model.layers.19.mlp.up_proj,19,layers_16_23,up_proj,mlp,11008,4096,45088768,sparse_bf16,0.008565136231482029,0.1019342372159373,0.3192714162212729,0.84375,0.2898725551882116
139,model.language_model.layers.19.mlp.up_proj,19,layers_16_23,up_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.014889762736856937,0.17720402406783173,0.4209560833006594,1.34375,0.2898725551882116
140,model.language_model.layers.19.mlp.down_proj,19,layers_16_23,down_proj,mlp,4096,11008,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
140,model.language_model.layers.19.mlp.down_proj,19,layers_16_23,down_proj,mlp,4096,11008,45088768,dense_nvfp4,0.0004002800560556352,0.010619330496388715,0.10305013583876886,0.40625,0.19414821740392368
140,model.language_model.layers.19.mlp.down_proj,19,layers_16_23,down_proj,mlp,4096,11008,45088768,sparse_bf16,0.001080154674127698,0.02865623529888479,0.16928152675021804,0.427734375,0.19414821740392368
140,model.language_model.layers.19.mlp.down_proj,19,layers_16_23,down_proj,mlp,4096,11008,45088768,sparse_nvfp4,0.0021961722522974014,0.05826390453713477,0.24137917171358172,0.71875,0.19414821740392368
141,model.language_model.layers.20.self_attn.q_proj,20,layers_16_23,q_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
141,model.language_model.layers.20.self_attn.q_proj,20,layers_16_23,q_proj,attention,4096,4096,16777216,dense_nvfp4,0.004487651400268078,0.004120890708487184,0.06419416413107334,0.75,1.0435517928097426
141,model.language_model.layers.20.self_attn.q_proj,20,layers_16_23,q_proj,attention,4096,4096,16777216,sparse_bf16,0.02239459566771984,0.020564360503117777,0.14340279112736187,2.1875,1.0435517928097426
141,model.language_model.layers.20.self_attn.q_proj,20,layers_16_23,q_proj,attention,4096,4096,16777216,sparse_nvfp4,0.042103126645088196,0.03866217937062551,0.1966270057001975,2.8125,1.0435517928097426
142,model.language_model.layers.20.self_attn.k_proj,20,layers_16_23,k_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
142,model.language_model.layers.20.self_attn.k_proj,20,layers_16_23,k_proj,attention,4096,4096,16777216,dense_nvfp4,0.004805614240467548,0.0032223296761828544,0.05676556769893924,0.8125,1.221207512982296
142,model.language_model.layers.20.self_attn.k_proj,20,layers_16_23,k_proj,attention,4096,4096,16777216,sparse_bf16,0.024091515690088272,0.01615419009263703,0.12709913490121413,1.75,1.221207512982296
142,model.language_model.layers.20.self_attn.k_proj,20,layers_16_23,k_proj,attention,4096,4096,16777216,sparse_nvfp4,0.04664858058094978,0.031279478134553104,0.17686005239893238,2.90625,1.221207512982296
143,model.language_model.layers.20.self_attn.v_proj,20,layers_16_23,v_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
143,model.language_model.layers.20.self_attn.v_proj,20,layers_16_23,v_proj,attention,4096,4096,16777216,dense_nvfp4,0.0022970912978053093,0.019585707615490167,0.13994894646080822,0.380859375,0.34246760361315365
143,model.language_model.layers.20.self_attn.v_proj,20,layers_16_23,v_proj,attention,4096,4096,16777216,sparse_bf16,0.01245151273906231,0.10616543108705595,0.32583037164613116,0.90625,0.34246760361315365
143,model.language_model.layers.20.self_attn.v_proj,20,layers_16_23,v_proj,attention,4096,4096,16777216,sparse_nvfp4,0.022332310676574707,0.19041215632464298,0.4363624139687594,1.40625,0.34246760361315365
144,model.language_model.layers.20.self_attn.o_proj,20,layers_16_23,o_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
144,model.language_model.layers.20.self_attn.o_proj,20,layers_16_23,o_proj,attention,4096,4096,16777216,dense_nvfp4,3.721916436916217e-05,0.012751302230613094,0.11292166413320827,0.49609375,0.054026401208165216
144,model.language_model.layers.20.self_attn.o_proj,20,layers_16_23,o_proj,attention,4096,4096,16777216,sparse_bf16,0.00025470336549915373,0.08726148605649449,0.29540055188928555,1.6875,0.054026401208165216
144,model.language_model.layers.20.self_attn.o_proj,20,layers_16_23,o_proj,attention,4096,4096,16777216,sparse_nvfp4,0.0004419228062033653,0.15140294952910627,0.38910531932769343,2.34375,0.054026401208165216
145,model.language_model.layers.20.mlp.gate_proj,20,layers_16_23,gate_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
145,model.language_model.layers.20.mlp.gate_proj,20,layers_16_23,gate_proj,mlp,11008,4096,45088768,dense_nvfp4,0.001639176975004375,0.011522827311789436,0.10734443307311951,0.53125,0.37716674681224527
145,model.language_model.layers.20.mlp.gate_proj,20,layers_16_23,gate_proj,mlp,11008,4096,45088768,sparse_bf16,0.010583778843283653,0.07440017629396153,0.2727639571020364,1.5,0.37716674681224527
145,model.language_model.layers.20.mlp.gate_proj,20,layers_16_23,gate_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.01863475702702999,0.13099567068958384,0.361933240653002,2.34375,0.37716674681224527
