policy_id,split,policy_kind,sample_count,token_count,avg_nll,target_delta_nll,elapsed_seconds
p24,train,controlled,100,204800,2.4434890694293516,-0.015896025257232438,26.80319441203028
p25,train,controlled,100,204800,2.514547141755019,0.05516204706843508,26.390516139101237
p26,train,controlled,100,204800,2.670847303096232,0.2114622084096478,26.70690697687678
p27,train,controlled,100,204800,2.8700310887204576,0.4106459940338736,26.35316018317826
p28,train,controlled,100,204800,2.500347639303848,0.04096254461726412,27.70991531596519
p29,train,controlled,100,204800,2.4861263357310452,0.026741241044461184,28.050492835929617
p30,train,controlled,100,204800,2.6124646222619763,0.15307952757539223,30.319740959908813
p31,train,controlled,100,204800,2.7663225854057654,0.3069374907191813,28.591999406926334
p32,train,controlled,100,204800,2.4738348474857097,0.014449752799125637,26.823200079146773
p33,train,controlled,100,204800,2.4895207439506537,0.03013564926406964,26.329110088991
p34,train,controlled,100,204800,2.597365518141775,0.13798042345519113,30.7169692509342
p35,train,controlled,100,204800,2.748608333838358,0.2892232391517737,28.897915582871065
p36,train,controlled,100,204800,2.4737324329200874,0.014347338233503315,26.852429478196427
p37,train,balanced_mixed,100,204800,2.500940533542244,0.04155543885566004,27.03634391981177
p38,train,balanced_mixed,100,204800,2.6066387599453162,0.14725366525873218,33.00561300199479
p39,train,balanced_mixed,100,204800,2.582916699381488,0.12353160469490376,31.370333777042106
p40,train,balanced_mixed,100,204800,2.867362425637864,0.40797733095127997,29.678619083948433
p41,train,balanced_mixed,100,204800,2.84763243942043,0.38824734473384614,25.781803929945454
p42,train,balanced_mixed,100,204800,2.505744821153604,0.046359726467020135,26.98633071198128
p43,train,balanced_mixed,100,204800,2.539046853119694,0.07966175843310985,26.292896112892777
p44,train,balanced_mixed,100,204800,2.735374432331063,0.2759893376444791,30.2675248531159
p45,train,balanced_mixed,100,204800,2.7878963404847856,0.32851124579820157,29.155810929834843
p46,train,balanced_mixed,100,204800,2.9096852567841167,0.45030016209753265,26.159235690021887
p47,train,balanced_mixed,100,204800,2.5573725380500094,0.09798744336342535,30.981759393122047
p48,train,balanced_mixed,100,204800,2.6774828233418573,0.21809772865527322,26.19109848397784
p49,train,balanced_mixed,100,204800,2.755584174775222,0.29619908008863804,25.94066051300615
p50,train,balanced_mixed,100,204800,2.7005313945547376,0.2411462998681535,25.39288595900871
p51,train,balanced_mixed,100,204800,2.9407601652927626,0.48137507060617857,33.606660855934024
p52,train,balanced_mixed,100,204800,2.4662927412940556,0.0069076466074715626,27.121285937028006
p53,train,balanced_mixed,100,204800,2.5688839380840376,0.10949884339745353,26.7991211139597
p54,holdout,balanced_mixed,100,204800,2.626681687566503,0.16729659287991883,31.16550631308928
p55,holdout,balanced_mixed,100,204800,2.780541343475744,0.32115624878916016,34.87191824289039
p56,holdout,balanced_mixed,100,204800,2.9162140389276527,0.4568289442410687,26.681806816952303
p57,holdout,balanced_mixed,100,204800,2.5484392898951778,0.0890541952085937,27.89304765081033
p58,holdout,balanced_mixed,100,204800,2.5714096539793783,0.1120245592927942,33.673278152011335
p59,holdout,balanced_mixed,100,204800,2.7008638778648035,0.24147878317821947,30.689598590135574
p60,holdout,balanced_mixed,100,204800,2.885097296881064,0.42571220219448014,25.15674173994921
p61,holdout,balanced_mixed,100,204800,2.94605305785359,0.4866679631670059,26.5796445668675
p62,holdout,balanced_mixed,100,204800,2.535769267300336,0.07638417261375174,30.065723467851058
p63,holdout,balanced_mixed,100,204800,2.5535113080969376,0.09412621341035354,26.448365817777812
p64,holdout,balanced_mixed,100,204800,2.6179418195426636,0.15855672485607952,26.176279427018017
p65,holdout,balanced_mixed,100,204800,2.6865597238490686,0.22717462916248454,26.18005851795897
p66,holdout,balanced_mixed,100,204800,3.0863211717190366,0.6269360770324526,25.132169898832217
p67,holdout,balanced_mixed,100,204800,2.6239272003725898,0.1645421056860057,29.17302400711924
p68,holdout,balanced_mixed,100,204800,2.6063123673164155,0.1469272726298314,33.48481124918908
p69,holdout,balanced_mixed,100,204800,2.5891136654954265,0.12972857080884248,30.375641721999273
p70,holdout,balanced_mixed,100,204800,2.833163183869096,0.37377808918251176,34.022495223907754
p71,holdout,balanced_mixed,100,204800,2.818048611895274,0.35866351720869005,31.53446817304939
