method,policy,policy_kind,layer,linear_type,selected_modules,replaced_modules,runtime_path,activation_quantization,loss,loss_delta_vs_dense,ppl,loss_tokens,loss_sum,dense_loss
dense_nvfp4,layer_type:10:up_proj,layer_type,10,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.958379229454145,0.0004907746137705615,7.087830004519458,65408,128093.66864013672,1.9578884548403745
dense_nvfp4,layer_type:10:down_proj,layer_type,10,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9586592163824987,0.0007707615421241876,7.089814782114042,65408,128111.98202514648,1.9578884548403745
dense_nvfp4,layer_type:11:q_proj,layer_type,11,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9571874864880585,-0.0007009683523160337,7.079388164217782,65408,128015.71911621094,1.9578884548403745
dense_nvfp4,layer_type:11:k_proj,layer_type,11,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9578124786309767,-7.597620939781002e-05,7.083814109143419,65408,128056.59860229492,1.9578884548403745
dense_nvfp4,layer_type:11:v_proj,layer_type,11,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9578654724091233,-2.2982431251206137e-05,7.084189517163807,65408,128060.06481933594,1.9578884548403745
dense_nvfp4,layer_type:11:o_proj,layer_type,11,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9576441770430413,-0.00024427779733326993,7.082621992300603,65408,128045.59033203125,1.9578884548403745
dense_nvfp4,layer_type:11:gate_proj,layer_type,11,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9582167898838767,0.00032833504350215925,7.086678753966242,65408,128083.04379272461,1.9578884548403745
dense_nvfp4,layer_type:11:up_proj,layer_type,11,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9583642328788622,0.0004757780384876398,7.087723712140216,65408,128092.68774414062,1.9578884548403745
dense_nvfp4,layer_type:11:down_proj,layer_type,11,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9584707401969894,0.0005822853566148645,7.088478646786741,65408,128099.65417480469,1.9578884548403745
dense_nvfp4,layer_type:12:q_proj,layer_type,12,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.958047500561828,0.00015904572145353235,7.085479156466796,65408,128071.97091674805,1.9578884548403745
dense_nvfp4,layer_type:12:k_proj,layer_type,12,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9578507996351986,-3.765520517595711e-05,7.084085573215157,65408,128059.10510253906,1.9578884548403745
dense_nvfp4,layer_type:12:v_proj,layer_type,12,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9581502804317585,0.00026182559138399064,7.086207438518619,65408,128078.69354248047,1.9578884548403745
dense_nvfp4,layer_type:12:o_proj,layer_type,12,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.958016208939823,0.00012775409944842941,7.0852574438002,65408,128069.92419433594,1.9578884548403745
dense_nvfp4,layer_type:12:gate_proj,layer_type,12,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9577948062620518,-9.364857832272477e-05,7.083688922473262,65408,128055.44268798828,1.9578884548403745
dense_nvfp4,layer_type:12:up_proj,layer_type,12,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9585949954687967,0.0007065406284221254,7.089359482350796,65408,128107.78146362305,1.9578884548403745
dense_nvfp4,layer_type:12:down_proj,layer_type,12,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9579577800579033,6.932521752878174e-05,7.084843472223711,65408,128066.10247802734,1.9578884548403745
dense_nvfp4,layer_type:13:q_proj,layer_type,13,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9584772750122907,0.0005888201719161934,7.088524968836818,65408,128100.0816040039,1.9578884548403745
dense_nvfp4,layer_type:13:k_proj,layer_type,13,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9585423590852322,0.0006539042448576726,7.088986333926534,65408,128104.33862304688,1.9578884548403745
dense_nvfp4,layer_type:13:v_proj,layer_type,13,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.958095777757947,0.00020732291757252774,7.085821231790782,65408,128075.1286315918,1.9578884548403745
dense_nvfp4,layer_type:13:o_proj,layer_type,13,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9582903609117184,0.00040190607134382716,7.087200147385645,65408,128087.85592651367,1.9578884548403745
dense_nvfp4,layer_type:13:gate_proj,layer_type,13,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9583287579672677,0.0004403031268931379,7.08747228022791,65408,128090.36740112305,1.9578884548403745
dense_nvfp4,layer_type:13:up_proj,layer_type,13,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9580160563705953,0.0001276015302207334,7.085256362808026,65408,128069.91421508789,1.9578884548403745
dense_nvfp4,layer_type:13:down_proj,layer_type,13,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9580068396962085,0.00011838485583393066,7.085191060608118,65408,128069.31137084961,1.9578884548403745
dense_nvfp4,layer_type:14:q_proj,layer_type,14,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9580309395687454,0.0001424847283708619,7.085361814867148,65408,128070.8876953125,1.9578884548403745
dense_nvfp4,layer_type:14:k_proj,layer_type,14,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9579760435742641,8.758873388958754e-05,7.0849728675599835,65408,128067.29705810547,1.9578884548403745
dense_nvfp4,layer_type:14:v_proj,layer_type,14,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9583388914567383,0.00045043661636379184,7.087544101417534,65408,128091.03021240234,1.9578884548403745
dense_nvfp4,layer_type:14:o_proj,layer_type,14,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.95806543467796,0.00017697983758546698,7.0856062294123054,65408,128073.14395141602,1.9578884548403745
dense_nvfp4,layer_type:14:gate_proj,layer_type,14,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9581731518187402,0.00028469697836563945,7.08636951176459,65408,128080.18951416016,1.9578884548403745
dense_nvfp4,layer_type:14:up_proj,layer_type,14,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9578500689825666,-3.838585780790993e-05,7.084080397211278,65408,128059.05731201172,1.9578884548403745
dense_nvfp4,layer_type:14:down_proj,layer_type,14,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9587298148765488,0.000841360036174299,7.09031533002951,65408,128116.59973144531,1.9578884548403745
dense_nvfp4,layer_type:15:q_proj,layer_type,15,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.957793758340078,-9.469650029658716e-05,7.083681499323874,65408,128055.37414550781,1.9578884548403745
dense_nvfp4,layer_type:15:k_proj,layer_type,15,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9581016374427511,0.0002131826023765715,7.085862752591427,65408,128075.51190185547,1.9578884548403745
dense_nvfp4,layer_type:15:v_proj,layer_type,15,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9576221244909058,-0.00026633034946876855,7.082465804132042,65408,128044.14791870117,1.9578884548403745
dense_nvfp4,layer_type:15:o_proj,layer_type,15,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9582265711110631,0.0003381162706885821,7.086748070720133,65408,128083.68356323242,1.9578884548403745
dense_nvfp4,layer_type:15:gate_proj,layer_type,15,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9580489184758434,0.0001604636354688438,7.08548920307412,65408,128072.06365966797,1.9578884548403745
dense_nvfp4,layer_type:15:up_proj,layer_type,15,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9577220218755493,-0.00016643296482521386,7.083173359283569,65408,128050.68200683594,1.9578884548403745
dense_nvfp4,layer_type:15:down_proj,layer_type,15,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9585005803117548,0.0006121254713802315,7.08869017095901,65408,128101.60595703125,1.9578884548403745
dense_nvfp4,layer_type:16:q_proj,layer_type,16,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9579658648272549,7.740998688032796e-05,7.084900751780622,65408,128066.6312866211,1.9578884548403745
dense_nvfp4,layer_type:16:k_proj,layer_type,16,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9578329196414836,-5.5535198890899196e-05,7.083958910941996,65408,128057.93560791016,1.9578884548403745
dense_nvfp4,layer_type:16:v_proj,layer_type,16,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9583103638105896,0.0004219089702151013,7.0873419133513345,65408,128089.16427612305,1.9578884548403745
dense_nvfp4,layer_type:16:o_proj,layer_type,16,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.957978145950228,8.969110985335149e-05,7.084987762852301,65408,128067.4345703125,1.9578884548403745
dense_nvfp4,layer_type:16:gate_proj,layer_type,16,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.958550599223247,0.0006621443828724871,7.089044748392982,65408,128104.87759399414,1.9578884548403745
dense_nvfp4,layer_type:16:up_proj,layer_type,16,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9583295292117124,0.0004410743713378906,7.087477746403642,65408,128090.41784667969,1.9578884548403745
dense_nvfp4,layer_type:16:down_proj,layer_type,16,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9583228581572232,0.00043440331684863054,7.08743046561111,65408,128089.98150634766,1.9578884548403745
dense_nvfp4,layer_type:17:q_proj,layer_type,17,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.958056270726273,0.00016781588589842578,7.085541297556662,65408,128072.54455566406,1.9578884548403745
dense_nvfp4,layer_type:17:k_proj,layer_type,17,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.958037176710752,0.0001487218703775106,7.0854060074127725,65408,128071.29565429688,1.9578884548403745
dense_nvfp4,layer_type:17:v_proj,layer_type,17,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9583487431363817,0.0004602882960071941,7.087613925975424,65408,128091.67459106445,1.9578884548403745
dense_nvfp4,layer_type:17:o_proj,layer_type,17,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9581694374345753,0.00028098259420072935,7.086343190314773,65408,128079.9465637207,1.9578884548403745
dense_nvfp4,layer_type:17:gate_proj,layer_type,17,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.958261655034851,0.00037320019447650843,7.086996706010876,65408,128085.97833251953,1.9578884548403745
dense_nvfp4,layer_type:17:up_proj,layer_type,17,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.95822539581478,0.0003369409744053975,7.08673974169636,65408,128083.60668945312,1.9578884548403745
dense_nvfp4,layer_type:17:down_proj,layer_type,17,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9583819910971385,0.0004935362567639601,7.087849578602557,65408,128093.84927368164,1.9578884548403745
dense_nvfp4,layer_type:18:q_proj,layer_type,18,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9579283971842487,3.99423438741664e-05,7.084635302221436,65408,128064.18060302734,1.9578884548403745
dense_nvfp4,layer_type:18:k_proj,layer_type,18,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9580780498668873,0.0001895950265127233,7.085695616237368,65408,128073.96908569336,1.9578884548403745
dense_nvfp4,layer_type:18:v_proj,layer_type,18,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9579221908360311,3.373599565659191e-05,7.084591332644201,65408,128063.77465820312,1.9578884548403745
dense_nvfp4,layer_type:18:o_proj,layer_type,18,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9578494922988803,-3.896254149426959e-05,7.084076311938858,65408,128059.01959228516,1.9578884548403745
dense_nvfp4,layer_type:18:gate_proj,layer_type,18,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9580660883461192,0.00017763350574462322,7.085610861049,65408,128073.18670654297,1.9578884548403745
dense_nvfp4,layer_type:18:up_proj,layer_type,18,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9580837210563764,0.0001952662160018548,7.085735800673817,65408,128074.34002685547,1.9578884548403745
dense_nvfp4,layer_type:18:down_proj,layer_type,18,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9575940764813506,-0.00029437835902390574,7.082267157849323,65408,128042.31335449219,1.9578884548403745
dense_nvfp4,layer_type:19:q_proj,layer_type,19,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9580689885611637,0.00018053372078918883,7.085631410874019,65408,128073.3764038086,1.9578884548403745
dense_nvfp4,layer_type:19:k_proj,layer_type,19,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9578310925433313,-5.7362297043228594e-05,7.083945967865582,65408,128057.81610107422,1.9578884548403745
dense_nvfp4,layer_type:19:v_proj,layer_type,19,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9583175634917915,0.0004291086514169873,7.087392940137367,65408,128089.6351928711,1.9578884548403745
dense_nvfp4,layer_type:19:o_proj,layer_type,19,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9579435309318647,5.5076091490136037e-05,7.084742520115353,65408,128065.1704711914,1.9578884548403745
dense_nvfp4,layer_type:19:gate_proj,layer_type,19,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9583348980621815,0.00044644322180698026,7.087515798114012,65408,128090.76901245117,1.9578884548403745
dense_nvfp4,layer_type:19:up_proj,layer_type,19,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9579977261343582,0.00010927129398363711,7.085126489575402,65408,128068.7152709961,1.9578884548403745
dense_nvfp4,layer_type:19:down_proj,layer_type,19,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9586486345167962,0.0007601796764216129,7.089739759043104,65408,128111.28988647461,1.9578884548403745
dense_nvfp4,layer_type:20:q_proj,layer_type,20,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9578709779653531,-1.7476875021404936e-05,7.084228519674902,65408,128060.42492675781,1.9578884548403745
dense_nvfp4,layer_type:20:k_proj,layer_type,20,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9577720608496618,-0.00011639399071272649,7.083527802879851,65408,128053.95495605469,1.9578884548403745
dense_nvfp4,layer_type:20:v_proj,layer_type,20,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9580187760220582,0.00013032118168365692,7.085275632262061,65408,128070.09210205078,1.9578884548403745
dense_nvfp4,layer_type:20:o_proj,layer_type,20,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9582355614977573,0.0003471066573828008,7.086811783612095,65408,128084.27160644531,1.9578884548403745
dense_nvfp4,layer_type:20:gate_proj,layer_type,20,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9579060632888585,1.760844848397447e-05,7.084477076484623,65408,128062.71978759766,1.9578884548403745
dense_nvfp4,layer_type:20:up_proj,layer_type,20,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9581856093061414,0.0002971544657668357,7.086457790673369,65408,128081.0043334961,1.9578884548403745
dense_nvfp4,layer_type:20:down_proj,layer_type,20,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9581514701917913,0.0002630153514167066,7.086215869410028,65408,128078.77136230469,1.9578884548403745
dense_nvfp4,layer_type:21:q_proj,layer_type,21,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9577659324190622,-0.00012252242131238766,7.08348439210433,65408,128053.55410766602,1.9578884548403745
dense_nvfp4,layer_type:21:k_proj,layer_type,21,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9580706033688002,0.00018214852842568519,7.085642852814968,65408,128073.48202514648,1.9578884548403745
dense_nvfp4,layer_type:21:v_proj,layer_type,21,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9578454340507372,-4.3020789637360224e-05,7.084047563057656,65408,128058.75415039062,1.9578884548403745
dense_nvfp4,layer_type:21:o_proj,layer_type,21,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9580310725419254,0.0001426177015508845,7.085362757030302,65408,128070.89639282227,1.9578884548403745
dense_nvfp4,layer_type:21:gate_proj,layer_type,21,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9585283493109178,0.0006398944705432452,7.088887019523566,65408,128103.42227172852,1.9578884548403745
dense_nvfp4,layer_type:21:up_proj,layer_type,21,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9585708358749718,0.0006823810345972792,7.089188208374186,65408,128106.20123291016,1.9578884548403745
dense_nvfp4,layer_type:21:down_proj,layer_type,21,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9586625827035324,0.0007741278631578918,7.089838648746839,65408,128112.20220947266,1.9578884548403745
dense_nvfp4,layer_type:22:q_proj,layer_type,22,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9579623669327588,7.39120923842762e-05,7.084875969588619,65408,128066.40249633789,1.9578884548403745
dense_nvfp4,layer_type:22:k_proj,layer_type,22,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9580107584391555,0.00012230359878095953,7.085218825705017,65408,128069.56768798828,1.9578884548403745
dense_nvfp4,layer_type:22:v_proj,layer_type,22,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9574990575794138,-0.00038939726096076654,7.081594240571198,65408,128036.0983581543,1.9578884548403745
dense_nvfp4,layer_type:22:o_proj,layer_type,22,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9578078646949126,-8.059014546191179e-05,7.083781424953431,65408,128056.29681396484,1.9578884548403745
dense_nvfp4,layer_type:22:gate_proj,layer_type,22,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9582324597233662,0.00034400488299168863,7.086789801954881,65408,128084.06872558594,1.9578884548403745
dense_nvfp4,layer_type:22:up_proj,layer_type,22,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9584497724260603,0.0005613175856857833,7.088330018748445,65408,128098.28271484375,1.9578884548403745
dense_nvfp4,layer_type:22:down_proj,layer_type,22,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9584635867064712,0.0005751318660967009,7.08842793960332,65408,128099.18627929688,1.9578884548403745
dense_nvfp4,layer_type:23:q_proj,layer_type,23,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9578226737080255,-6.578113234900762e-05,7.0838863295422065,65408,128057.26544189453,1.9578884548403745
dense_nvfp4,layer_type:23:k_proj,layer_type,23,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.957885757117822,-2.6977225524582593e-06,7.084333219342003,65408,128061.3916015625,1.9578884548403745
dense_nvfp4,layer_type:23:v_proj,layer_type,23,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9577558222582196,-0.00013263258215490126,7.08341277729982,65408,128052.89282226562,1.9578884548403745
dense_nvfp4,layer_type:23:o_proj,layer_type,23,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.957989953968623,0.00010149912824841678,7.085071423012064,65408,128068.20690917969,1.9578884548403745
dense_nvfp4,layer_type:23:gate_proj,layer_type,23,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9583740663621756,0.0004856115218010437,7.087793409495752,65408,128093.33093261719,1.9578884548403745
dense_nvfp4,layer_type:23:up_proj,layer_type,23,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9583137973180722,0.00042534247769765443,7.087366247834602,65408,128089.38885498047,1.9578884548403745
dense_nvfp4,layer_type:23:down_proj,layer_type,23,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9582079581318537,0.0003195032914791174,7.0866161664532,65408,128082.46612548828,1.9578884548403745
dense_nvfp4,layer_type:24:q_proj,layer_type,24,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9577886810974598,-9.977374291469943e-05,7.0836455338455755,65408,128055.04205322266,1.9578884548403745
dense_nvfp4,layer_type:24:k_proj,layer_type,24,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9571936970354293,-0.0006947578049452119,7.079432131229862,65408,128016.12533569336,1.9578884548403745
dense_nvfp4,layer_type:24:v_proj,layer_type,24,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9575354217783112,-0.00035303306206335705,7.08185176175492,65408,128038.47686767578,1.9578884548403745
dense_nvfp4,layer_type:24:o_proj,layer_type,24,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9575803793106528,-0.0003080755297217852,7.082170151491492,65408,128041.41744995117,1.9578884548403745
dense_nvfp4,layer_type:24:gate_proj,layer_type,24,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.957828883322251,-5.957151812352457e-05,7.083930317880105,65408,128057.6716003418,1.9578884548403745
dense_nvfp4,layer_type:24:up_proj,layer_type,24,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9582811456370495,0.00039269079667492157,7.08713483719058,65408,128087.25317382812,1.9578884548403745
dense_nvfp4,layer_type:24:down_proj,layer_type,24,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9581827837427068,0.0002943289023322748,7.086437767465643,65408,128080.81951904297,1.9578884548403745
dense_nvfp4,layer_type:25:q_proj,layer_type,25,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.958467420533212,0.0005789656928374409,7.088455115459999,65408,128099.43704223633,1.9578884548403745
dense_nvfp4,layer_type:25:k_proj,layer_type,25,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9582413381326456,0.00035288329227101123,7.086852721654532,65408,128084.64944458008,1.9578884548403745
dense_nvfp4,layer_type:25:v_proj,layer_type,25,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.958425340820432,0.0005368859800574111,7.0881568415803695,65408,128096.68469238281,1.9578884548403745
dense_nvfp4,layer_type:25:o_proj,layer_type,25,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.958389011147904,0.0005005563075295427,7.087899335841066,65408,128094.30844116211,1.9578884548403745
dense_nvfp4,layer_type:25:gate_proj,layer_type,25,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.95819329468938,0.00030483984900553374,7.0865122530265765,65408,128081.50701904297,1.9578884548403745
dense_nvfp4,layer_type:25:up_proj,layer_type,25,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9580932484680893,0.00020479362771474996,7.085803309717671,65408,128074.96319580078,1.9578884548403745
dense_nvfp4,layer_type:25:down_proj,layer_type,25,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9580699469012057,0.00018149206083117875,7.085638201321576,65408,128073.43908691406,1.9578884548403745
dense_nvfp4,layer_type:26:q_proj,layer_type,26,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9579647739806054,7.631914023087383e-05,7.08489302324459,65408,128066.55993652344,1.9578884548403745
dense_nvfp4,layer_type:26:k_proj,layer_type,26,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.957989565313679,0.00010111047330441103,7.085068669364562,65408,128068.18148803711,1.9578884548403745
dense_nvfp4,layer_type:26:v_proj,layer_type,26,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9581410656236622,0.0002526107832876434,7.086142140777795,65408,128078.0908203125,1.9578884548403745
dense_nvfp4,layer_type:26:o_proj,layer_type,26,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9583515878292912,0.000463132988916648,7.087634088089182,65408,128091.86065673828,1.9578884548403745
dense_nvfp4,layer_type:26:gate_proj,layer_type,26,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9580102461424826,0.00012179130210809852,7.085215195971916,65408,128069.5341796875,1.9578884548403745
dense_nvfp4,layer_type:26:up_proj,layer_type,26,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9579755564725096,8.710163213510036e-05,7.08496941645811,65408,128067.2651977539,1.9578884548403745
dense_nvfp4,layer_type:26:down_proj,layer_type,26,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9576552917346095,-0.00023316310576504407,7.082700713897024,65408,128046.31732177734,1.9578884548403745
dense_nvfp4,layer_type:27:q_proj,layer_type,27,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.958148675422146,0.00026022058177144203,7.086196065096691,65408,128078.58856201172,1.9578884548403745
dense_nvfp4,layer_type:27:k_proj,layer_type,27,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9578784935161793,-9.961324195284504e-06,7.084281761754477,65408,128060.91650390625,1.9578884548403745
dense_nvfp4,layer_type:27:v_proj,layer_type,27,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9580850139289452,0.00019655908857063586,7.085744961633186,65408,128074.42459106445,1.9578884548403745
dense_nvfp4,layer_type:27:o_proj,layer_type,27,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9578486025450048,-3.985229536973556e-05,7.08407000885731,65408,128058.96139526367,1.9578884548403745
dense_nvfp4,layer_type:27:gate_proj,layer_type,27,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9582807891756122,0.00039233433523766514,7.08713231090076,65408,128087.22985839844,1.9578884548403745
dense_nvfp4,layer_type:27:up_proj,layer_type,27,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9583709081325045,0.00048245329212992516,7.087771024651652,65408,128093.12435913086,1.9578884548403745
dense_nvfp4,layer_type:27:down_proj,layer_type,27,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9582108065573436,0.0003223517169690382,7.086636352180074,65408,128082.65243530273,1.9578884548403745
dense_nvfp4,layer_type:28:q_proj,layer_type,28,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.958097845607541,0.0002093907671665285,7.085835884218489,65408,128075.26388549805,1.9578884548403745
dense_nvfp4,layer_type:28:k_proj,layer_type,28,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9581647395154502,0.00027628467507567755,7.086309899325772,65408,128079.63928222656,1.9578884548403745
