method,model_variant,model_path,batch_size,input_tokens,output_tokens,multimodal,text_tokens,image_tokens,total_prefill_tokens,image_size,dtype,attn_implementation,input_mode,sampling,checkpoint_path,kernel_backend,nvfp4_block_size,nvfp4_backend,nvfp4_quant_backend,nvfp4_sf_layout,marlin_activation_dtype,replaced_linear_count,skipped_linear_count,compressed_module_count,packed_checkpoint_file_size_bytes,prefill_hybrid_linear_attn_block_pct,prefill_full_attn_block_pct,prefill_mlp_block_pct,prefill_norm_pct,prefill_lm_head_pct,prefill_vision_pct,prefill_all_linear_pct,prefill_other_pct,decode_hybrid_linear_attn_block_pct,decode_full_attn_block_pct,decode_mlp_block_pct,decode_norm_pct,decode_lm_head_pct,decode_vision_pct,decode_all_linear_pct,decode_other_pct,prefill_total_ms,decode_total_ms,status
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,16,256,256,False,256,0,256,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,51.162126564954406,6.406104849459673,17.622699841175592,6.437111159887504,5.540029896283598,,32.33724621093571,12.831927688239233,37.556708864283394,10.178774919198075,26.64489454494553,9.669773028920758,0.33187373313477186,,31.370954619995945,15.617974909517471,309.43873291015626,207.4466064453125,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,16,1024,32,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,51.17387314364837,4.422416528402932,24.711912277857348,6.905120026211271,11.252161434792296,,45.23814167878226,1.5345165890877865,37.39198567123242,9.791871656845077,26.803796708900485,10.038084895208746,0.3481083314223266,,31.134779517226292,15.62615273639095,606.8366638183594,198.46603240966797,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,16,1024,128,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,50.90495397638073,4.399458890365679,24.597579841984818,6.866920106063637,11.195886968080014,,44.98770889064453,2.035200217125123,36.28692500517899,9.941918792403598,27.61847134799098,9.952518849864983,0.3713621903987977,,31.53028460818007,15.828803814162654,610.4288879394531,230.76038055419923,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,16,1024,256,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,50.70137245656044,4.332666489031382,24.222125580968292,6.764475980335498,11.021435217982509,,44.7646134815953,2.957924275121883,36.42595539491899,9.914941781723753,28.186879960260022,9.638314672365668,0.3383322474884261,,31.958556838142254,15.49557594324314,620.257666015625,237.20020751953126,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,16,4096,32,False,4096,0,4096,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOM
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,16,4096,128,False,4096,0,4096,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOM
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,16,4096,256,False,4096,0,4096,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOM
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,16,8192,32,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOM
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,16,8192,128,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOM
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,16,8192,256,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOM
