method,policy,policy_kind,layer,linear_type,selected_modules,replaced_modules,runtime_path,activation_quantization,loss,loss_delta_vs_dense,ppl,loss_tokens,loss_sum,dense_loss,module_name,module_family,numel,kernel_module_type,weight_mse,weight_rel_mse,weight_rmse_over_rms,weight_max_abs_error,output_mse,output_rel_mse,output_rmse_over_rms,output_max_abs_error
dense_nvfp4,layer_type:31:down_proj,layer_type,31,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9574228536826057,-0.0004656011577688357,7.081054616055459,65408,128031.11401367188,1.9578884548403745,model.layers.31.mlp.down_proj,mlp,45088768,NVFP4Linear,2.839737558239248e-06,0.008057015691036586,0.08976088062756842,0.06005859375,0.022988960554357618,0.005625782851733113,0.07500521882997951,7.5
sparse_nvfp4,layer_type:0:q_proj,layer_type,0,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.957984511399689,9.605655931443913e-05,7.085032862127377,65408,128067.85092163086,1.9578884548403745,model.layers.0.self_attn.q_proj,attention,16777216,PaddedSparseNVFP4Linear,2.451466571073979e-05,0.13492519760212004,0.36732165414268736,0.1376953125,0.0003467231331342191,0.000527405412224369,0.02296530888589067,0.359375
sparse_nvfp4,layer_type:0:k_proj,layer_type,0,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9585258676114614,0.0006374127710868649,7.088869427058333,65408,128103.25994873047,1.9578884548403745,model.layers.0.self_attn.k_proj,attention,16777216,PaddedSparseNVFP4Linear,3.7511344999074936e-05,0.16446953699747902,0.4055484397670382,0.130859375,0.00033536375781295646,0.0008100987195554928,0.028462233214480777,0.28125
sparse_nvfp4,layer_type:0:v_proj,layer_type,0,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9587715287964405,0.0008830739560659051,7.090611101044034,65408,128119.32815551758,1.9578884548403745,model.layers.0.self_attn.v_proj,attention,16777216,PaddedSparseNVFP4Linear,3.213193122064695e-05,0.2629824141212021,0.5128181101728001,0.08984375,2.4743458794773687e-05,0.024771632196181198,0.15739006384197574,0.10546875
sparse_nvfp4,layer_type:0:o_proj,layer_type,0,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9578624812124292,-2.5973627945319322e-05,7.084168326991235,65408,128059.86917114258,1.9578884548403745,model.layers.0.self_attn.o_proj,attention,16777216,PaddedSparseNVFP4Linear,2.341939034522511e-05,0.454270103962134,0.6739956260704768,0.29931640625,1.5222010336657377e-06,0.00650390467755684,0.08064678962957447,0.10546875
sparse_nvfp4,layer_type:0:gate_proj,layer_type,0,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9576274863427865,-0.0002609684975880544,7.0825037793664425,65408,128044.49862670898,1.9578884548403745,model.layers.0.mlp.gate_proj,mlp,45088768,PaddedSparseNVFP4Linear,8.567229866288429e-05,0.31850114474885016,0.5643590565844143,0.474609375,0.00021515784084290634,0.036412839222606436,0.19082148522272444,0.625
sparse_nvfp4,layer_type:0:up_proj,layer_type,0,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9579045152010983,1.6060360723768596e-05,7.0844661091008625,65408,128062.61853027344,1.9578884548403745,model.layers.0.mlp.up_proj,mlp,45088768,PaddedSparseNVFP4Linear,8.232181696870993e-05,0.31661371129223553,0.5626843798189493,0.112060546875,0.00020184161494821742,0.04972180450737191,0.22298386602481335,0.2734375
sparse_nvfp4,layer_type:0:down_proj,layer_type,0,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9578803943327963,-8.060507578289133e-06,7.084295227687767,65408,128061.04083251953,1.9578884548403745,model.layers.0.mlp.down_proj,mlp,45088768,PaddedSparseNVFP4Linear,0.00010038907964562261,0.3552641018660231,0.5960403525484018,0.28515625,4.3262114459707846e-06,0.022434336783560004,0.1497809626873856,0.125
sparse_nvfp4,layer_type:1:q_proj,layer_type,1,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9579888034006854,0.00010034856031082562,7.085063271160738,65408,128068.13165283203,1.9578884548403745,model.layers.1.self_attn.q_proj,attention,16777216,PaddedSparseNVFP4Linear,0.00021235317399259657,0.30337972538153857,0.5507991697357019,0.24609375,0.002763474069070071,0.0029756667983820554,0.054549672761457106,0.796875
sparse_nvfp4,layer_type:1:k_proj,layer_type,1,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.957930522422268,4.206758189351234e-05,7.084650358773732,65408,128064.3196105957,1.9578884548403745,model.layers.1.self_attn.k_proj,attention,16777216,PaddedSparseNVFP4Linear,0.00020924340060446411,0.3000266368607581,0.5477468729812687,0.275390625,0.003069380582019221,0.002888127640738201,0.053741302931155296,0.9375
sparse_nvfp4,layer_type:1:v_proj,layer_type,1,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.957877662083874,-1.0792756500510592e-05,7.084275871656209,65408,128060.86212158203,1.9578884548403745,model.layers.1.self_attn.v_proj,attention,16777216,PaddedSparseNVFP4Linear,3.0992152460385114e-05,0.3071424796104426,0.5542043662859781,0.0703125,0.00015018205272099294,0.04344286537473703,0.2084295213609076,0.546875
sparse_nvfp4,layer_type:1:o_proj,layer_type,1,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9591844525122595,0.0012959976718849298,7.093539587106368,65408,128146.33666992188,1.9578884548403745,model.layers.1.self_attn.o_proj,attention,16777216,PaddedSparseNVFP4Linear,2.8068739993614145e-05,0.4125846481573498,0.6423275240540061,0.188751220703125,1.3651453514285095e-05,0.04240806193460823,0.20593217799704888,0.203125
sparse_nvfp4,layer_type:1:gate_proj,layer_type,1,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9591792101029548,0.0012907552625802676,7.093502399965908,65408,128145.99377441406,1.9578884548403745,model.layers.1.mlp.gate_proj,mlp,45088768,PaddedSparseNVFP4Linear,0.00010889961362578148,0.3281448350303061,0.572839275041705,1.234375,0.0009562267866364658,0.04333544668584431,0.20817167599326358,4.75
sparse_nvfp4,layer_type:1:up_proj,layer_type,1,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9605918677119127,0.002703412871538191,7.1035301713415295,65408,128238.39288330078,1.9578884548403745,model.layers.1.mlp.up_proj,mlp,45088768,PaddedSparseNVFP4Linear,9.455031520405481e-05,0.32134480263985044,0.5668728275723316,0.357421875,0.0008004827761269976,0.07447255413558469,0.2728965997142227,4.0
sparse_nvfp4,layer_type:1:down_proj,layer_type,1,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9887989374522828,0.030910482611908208,7.306752623095417,65408,130083.3609008789,1.9578884548403745,model.layers.1.mlp.down_proj,mlp,45088768,PaddedSparseNVFP4Linear,6.494740414064985e-05,0.21445583730054604,0.46309376728751817,0.1337890625,0.00410885334804334,0.0008650718088272577,0.029412103101057865,56.0
sparse_nvfp4,layer_type:2:q_proj,layer_type,2,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9594836552315729,0.0015952003911983148,7.0956623109869295,65408,128165.90692138672,1.9578884548403745,model.layers.2.self_attn.q_proj,attention,16777216,PaddedSparseNVFP4Linear,0.00021261224173940718,0.30002559455805156,0.5477459215348404,0.1494140625,0.011020350793842226,0.006366450736682343,0.07979004158842344,1.8125
sparse_nvfp4,layer_type:2:k_proj,layer_type,2,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9593057408491459,0.0014172860087713346,7.094400002903671,65408,128154.26989746094,1.9578884548403745,model.layers.2.self_attn.k_proj,attention,16777216,PaddedSparseNVFP4Linear,0.0002357113698963076,0.3006573344747375,0.5483222906965733,0.1915283203125,0.012876146291091572,0.005444088664860208,0.07378406782537954,1.78125
sparse_nvfp4,layer_type:2:v_proj,layer_type,2,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9585151756346342,0.0006267207942596276,7.08879363343588,65408,128102.56060791016,1.9578884548403745,model.layers.2.self_attn.v_proj,attention,16777216,PaddedSparseNVFP4Linear,6.042222958058119e-05,0.29390451909845244,0.5421296146665043,0.06982421875,0.0025760794069356052,0.07970583598913189,0.28232222014770975,0.546875
sparse_nvfp4,layer_type:2:o_proj,layer_type,2,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9611922840782807,0.003303829237906175,7.107796527782339,65408,128277.66491699219,1.9578884548403745,model.layers.2.self_attn.o_proj,attention,16777216,PaddedSparseNVFP4Linear,6.163933721836656e-05,0.31871425177988205,0.5645478294882392,0.5,3.1902064648647865e-05,0.0914694753356132,0.30243920932249047,0.41796875
sparse_nvfp4,layer_type:2:gate_proj,layer_type,2,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9608845430810857,0.002996088240711181,7.105609503926731,65408,128257.53619384766,1.9578884548403745,model.layers.2.mlp.gate_proj,mlp,45088768,PaddedSparseNVFP4Linear,0.00010481870971446814,0.2988218098365239,0.5466459638893567,0.2353515625,0.002393014501607002,0.08419391215682755,0.2901618723347841,0.84375
sparse_nvfp4,layer_type:2:up_proj,layer_type,2,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.961418888573544,0.0035304337331694136,7.109407368931981,65408,128292.48666381836,1.9578884548403745,model.layers.2.mlp.up_proj,mlp,45088768,PaddedSparseNVFP4Linear,8.961681254901165e-05,0.29391820233549715,0.5421422344140854,0.166015625,0.0019675201254485304,0.10941918776061796,0.3307857127516513,0.4765625
sparse_nvfp4,layer_type:2:down_proj,layer_type,2,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9629223883268652,0.005033933486490616,7.120104400634629,65408,128390.8275756836,1.9578884548403745,model.layers.2.mlp.down_proj,mlp,45088768,PaddedSparseNVFP4Linear,8.557471013519653e-05,0.2771830174400907,0.5264817351438611,0.0966796875,9.840925196158423e-05,0.12770787793896454,0.3573623902133023,0.16552734375
sparse_nvfp4,layer_type:3:q_proj,layer_type,3,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9592754210977872,0.0013869662574126362,7.094184905720407,65408,128152.28674316406,1.9578884548403745,model.layers.3.self_attn.q_proj,attention,16777216,PaddedSparseNVFP4Linear,0.00018031903891824186,0.28420640609422343,0.5331101256721948,0.1787109375,0.02788459151634015,0.016763105090447546,0.1294724105377186,2.140625
sparse_nvfp4,layer_type:3:k_proj,layer_type,3,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9587410704730308,0.0008526156326562617,7.090395136206927,65408,128117.3359375,1.9578884548403745,model.layers.3.self_attn.k_proj,attention,16777216,PaddedSparseNVFP4Linear,0.0001962486858246848,0.28578240226705065,0.5345861972283334,0.14892578125,0.03072728426195681,0.012964442915968625,0.11386150761327826,2.09375
sparse_nvfp4,layer_type:3:v_proj,layer_type,3,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9588234177307606,0.0009349628903860818,7.090979034843509,65408,128122.7221069336,1.9578884548403745,model.layers.3.self_attn.v_proj,attention,16777216,PaddedSparseNVFP4Linear,5.184554174775258e-05,0.28018843285592177,0.5293282845795431,0.0537109375,0.007182042001659283,0.1040661339699585,0.3225928300039517,0.875
sparse_nvfp4,layer_type:3:o_proj,layer_type,3,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9586184510046256,0.0007299961642510677,7.089525769026302,65408,128109.31564331055,1.9578884548403745,model.layers.3.self_attn.o_proj,attention,16777216,PaddedSparseNVFP4Linear,5.272326961858198e-05,0.2976534271115755,0.5455762340054554,0.25390625,5.1969503914506276e-05,0.07124194397594302,0.2669118655585454,0.419921875
sparse_nvfp4,layer_type:3:gate_proj,layer_type,3,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9591308059990988,0.0012423511587242864,7.09315905364879,65408,128142.82775878906,1.9578884548403745,model.layers.3.mlp.gate_proj,mlp,45088768,PaddedSparseNVFP4Linear,0.00010081983799504679,0.2791691595291237,0.5283646085130265,0.341796875,0.004358274992122207,0.09905837761418261,0.3147354088979863,1.59375
sparse_nvfp4,layer_type:3:up_proj,layer_type,3,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.960142608724695,0.0022541538843203757,7.100339563329407,65408,128209.00775146484,1.9578884548403745,model.layers.3.mlp.up_proj,mlp,45088768,PaddedSparseNVFP4Linear,8.553144695280596e-05,0.27651789347882044,0.5258496871529168,0.159271240234375,0.003548312285200281,0.13475778869013985,0.36709370559863846,0.703125
sparse_nvfp4,layer_type:3:down_proj,layer_type,3,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.962187984918195,0.004299530077820357,7.114877291331096,65408,128342.7917175293,1.9578884548403745,model.layers.3.mlp.down_proj,mlp,45088768,PaddedSparseNVFP4Linear,8.455615187453669e-05,0.2722294269117677,0.5217560990652316,0.1650390625,0.00021280023736380826,0.14471625065741994,0.38041589169936096,0.265625
sparse_nvfp4,layer_type:4:q_proj,layer_type,4,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9579862787765532,9.78239361786315e-05,7.085045384061605,65408,128067.9665222168,1.9578884548403745,model.layers.4.self_attn.q_proj,attention,16777216,PaddedSparseNVFP4Linear,0.00019331400108058006,0.28014477044447583,0.5292870397473151,0.171875,0.028022563870763406,0.01750447459348864,0.13230447684598068,1.63818359375
sparse_nvfp4,layer_type:4:k_proj,layer_type,4,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.957532794974788,-0.00035565986558649954,7.0818331591461945,65408,128038.30505371094,1.9578884548403745,model.layers.4.self_attn.k_proj,attention,16777216,PaddedSparseNVFP4Linear,0.00020221956947352737,0.2810148574196341,0.5301083449820745,0.1416015625,0.03035501811245922,0.012552293603219624,0.11203701889652198,2.4375
sparse_nvfp4,layer_type:4:v_proj,layer_type,4,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9576503115390844,-0.00023814330129012795,7.082665440750457,65408,128045.99157714844,1.9578884548403745,model.layers.4.self_attn.v_proj,attention,16777216,PaddedSparseNVFP4Linear,5.705358853447251e-05,0.2768127892870916,0.5261300117718923,0.064453125,0.007456510651536519,0.11251359818011422,0.33543046698252416,1.3125
sparse_nvfp4,layer_type:4:o_proj,layer_type,4,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9568858613240043,-0.0010025935163702204,7.077253164602339,65408,127995.99041748047,1.9578884548403745,model.layers.4.self_attn.o_proj,attention,16777216,PaddedSparseNVFP4Linear,5.977325781714171e-05,0.30294935509477744,0.550408353038703,0.373046875,0.00011744815265046782,0.09616706936779768,0.31010815753184834,0.5703125
sparse_nvfp4,layer_type:4:gate_proj,layer_type,4,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9613241617460306,0.0034357069056560885,7.1087339492223816,65408,128286.29077148438,1.9578884548403745,model.layers.4.mlp.gate_proj,mlp,45088768,PaddedSparseNVFP4Linear,0.00010450123700984688,0.27767849599572003,0.5269520813088416,0.134765625,0.0063211701371772,0.08344929559291439,0.28887591729480394,1.05078125
sparse_nvfp4,layer_type:4:up_proj,layer_type,4,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9622954258480183,0.004406971007643756,7.11564176142981,65408,128349.81921386719,1.9578884548403745,model.layers.4.mlp.up_proj,mlp,45088768,PaddedSparseNVFP4Linear,8.387954060941242e-05,0.2750661227269347,0.5244674658421957,0.1591796875,0.00481839140140733,0.1322726541798239,0.36369307689289865,0.7265625
sparse_nvfp4,layer_type:4:down_proj,layer_type,4,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9591545246818527,0.0012660698414781457,7.093327296033342,65408,128144.37915039062,1.9578884548403745,model.layers.4.mlp.down_proj,mlp,45088768,PaddedSparseNVFP4Linear,8.229100751842177e-05,0.271201170473907,0.5207697864449387,0.1552734375,0.0003921502975572366,0.1267242434480836,0.35598348760593324,0.4375
sparse_nvfp4,layer_type:5:q_proj,layer_type,5,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.958328790627347,0.0004403357869724456,7.087472511705321,65408,128090.36953735352,1.9578884548403745,model.layers.5.self_attn.q_proj,attention,16777216,PaddedSparseNVFP4Linear,0.000195148735656403,0.2798834452656824,0.5290401168774277,0.15234375,0.03245990944560617,0.020292541339754295,0.14245189131687333,1.9375
sparse_nvfp4,layer_type:5:k_proj,layer_type,5,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9576593289869872,-0.00022912585338730196,7.082729308605044,65408,128046.58139038086,1.9578884548403745,model.layers.5.self_attn.k_proj,attention,16777216,PaddedSparseNVFP4Linear,0.0002118493866873905,0.2803294953684391,0.5294615145300356,0.1533203125,0.03636268005357124,0.014475453671118615,0.1203139795332139,2.4375
sparse_nvfp4,layer_type:5:v_proj,layer_type,5,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9597041966163948,0.0018157417760202854,7.097227370753104,65408,128180.33209228516,1.9578884548403745,model.layers.5.self_attn.v_proj,attention,16777216,PaddedSparseNVFP4Linear,5.964665615465492e-05,0.2749518099961523,0.5243584747061425,0.057861328125,0.008912426936149132,0.12347064338261478,0.3513838974435436,1.0
sparse_nvfp4,layer_type:5:o_proj,layer_type,5,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.958182980636328,0.00029452579595345973,7.086439162740174,65408,128080.83239746094,1.9578884548403745,model.layers.5.self_attn.o_proj,attention,16777216,PaddedSparseNVFP4Linear,6.436536205001175e-05,0.3099478803960972,0.5567296295295385,0.4140625,0.00022078152153426345,0.11531349128603062,0.33957840226673813,1.626953125
sparse_nvfp4,layer_type:5:gate_proj,layer_type,5,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9602911537640715,0.002402698923696933,7.101394361890036,65408,128218.72378540039,1.9578884548403745,model.layers.5.mlp.gate_proj,mlp,45088768,PaddedSparseNVFP4Linear,0.00010708400026656861,0.2812789540139003,0.5303573832934735,0.162109375,0.008405672624533954,0.08107035438279128,0.28472856263956253,1.1875
sparse_nvfp4,layer_type:5:up_proj,layer_type,5,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9622622343425415,0.004373779502166997,7.115405586486838,65408,128347.64822387695,1.9578884548403745,model.layers.5.mlp.up_proj,mlp,45088768,PaddedSparseNVFP4Linear,8.477788245262102e-05,0.2780248307142044,0.527280599599686,0.0848388671875,0.006181433707540638,0.13315220888214827,0.36490027251585916,1.15625
sparse_nvfp4,layer_type:5:down_proj,layer_type,5,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9590549296362292,0.0011664747958546329,7.092620870956474,65408,128137.86483764648,1.9578884548403745,model.layers.5.mlp.down_proj,mlp,45088768,PaddedSparseNVFP4Linear,8.331143383889698e-05,0.2740823470380074,0.5235287451878907,0.1513671875,0.0006284407722887408,0.1627112291669505,0.40337479986601854,0.5625
sparse_nvfp4,layer_type:6:q_proj,layer_type,6,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9586811107665358,0.0007926559261612898,7.089970010940947,65408,128113.41409301758,1.9578884548403745,model.layers.6.self_attn.q_proj,attention,16777216,PaddedSparseNVFP4Linear,0.00017800689965952188,0.2866574139845512,0.5354039727015024,0.15576171875,0.048681355896405876,0.027107107026067043,0.16464236097088453,2.7802734375
sparse_nvfp4,layer_type:6:k_proj,layer_type,6,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9584970791512506,0.0006086243108760492,7.088665352360405,65408,128101.376953125,1.9578884548403745,model.layers.6.self_attn.k_proj,attention,16777216,PaddedSparseNVFP4Linear,0.0001852479763329029,0.28680487215811806,0.5355416623924959,0.16748046875,0.05183415248757228,0.021768763550162697,0.14754241271635318,2.58203125
sparse_nvfp4,layer_type:6:v_proj,layer_type,6,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.958410448757403,0.0005219939170284515,7.0880512850879045,65408,128095.71063232422,1.9578884548403745,model.layers.6.self_attn.v_proj,attention,16777216,PaddedSparseNVFP4Linear,5.208680158830248e-05,0.27898105810190377,0.528186575086781,0.054931640625,0.012769897948601283,0.1190860755552446,0.3450885039453569,0.8798828125
sparse_nvfp4,layer_type:6:o_proj,layer_type,6,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9586397952996122,0.0007513404592376371,7.089677091570562,65408,128110.71173095703,1.9578884548403745,model.layers.6.self_attn.o_proj,attention,16777216,PaddedSparseNVFP4Linear,5.3556752391159534e-05,0.29502528129427913,0.5431622973792264,0.31640625,0.0002835170108710372,0.11566535642556539,0.3400960988096826,0.890625
sparse_nvfp4,layer_type:6:gate_proj,layer_type,6,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9603962641639485,0.002507809323573973,7.102140831521273,65408,128225.59884643555,1.9578884548403745,model.layers.6.mlp.gate_proj,mlp,45088768,PaddedSparseNVFP4Linear,0.00011175952115377714,0.28378967224290985,0.532719130727356,0.1435546875,0.011013620787538415,0.07617697169435433,0.2760017603102457,1.46875
sparse_nvfp4,layer_type:6:up_proj,layer_type,6,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9628821483096965,0.004993693469321991,7.119817893275875,65408,128388.19555664062,1.9578884548403745,model.layers.6.mlp.up_proj,mlp,45088768,PaddedSparseNVFP4Linear,8.468782031085602e-05,0.2796748048019137,0.5288428923621019,0.09228515625,0.00773720592693534,0.1373494659806687,0.3706068887388208,0.96875
sparse_nvfp4,layer_type:6:down_proj,layer_type,6,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9608547234955132,0.002966268655138604,7.105397620755234,65408,128255.58575439453,1.9578884548403745,model.layers.6.mlp.down_proj,mlp,45088768,PaddedSparseNVFP4Linear,8.657673742015694e-05,0.2880881163570698,0.5367384058897499,0.1396484375,0.0009342970988654997,0.1647400426833957,0.4058818087613631,0.5
sparse_nvfp4,layer_type:7:q_proj,layer_type,7,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.958649036235772,0.0007605813953974749,7.089742607126671,65408,128111.31616210938,1.9578884548403745,model.layers.7.self_attn.q_proj,attention,16777216,PaddedSparseNVFP4Linear,0.00018148926028516144,0.2933435735142314,0.5416120138200697,0.1741790771484375,0.054982591595035046,0.030285014633641777,0.1740259021917191,3.03125
sparse_nvfp4,layer_type:7:k_proj,layer_type,7,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9570771934001647,-0.0008112614402098206,7.078607399694009,65408,128008.50506591797,1.9578884548403745,model.layers.7.self_attn.k_proj,attention,16777216,PaddedSparseNVFP4Linear,0.00018303128308616579,0.2930359664682498,0.5413279657178722,0.144775390625,0.05671736231306568,0.02384656707510196,0.15442333721009258,2.75
sparse_nvfp4,layer_type:7:v_proj,layer_type,7,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9594413151713033,0.0015528603309287181,7.095361886577068,65408,128163.13754272461,1.9578884548403745,model.layers.7.self_attn.v_proj,attention,16777216,PaddedSparseNVFP4Linear,5.433593105408363e-05,0.28373383871334934,0.5326667238652601,0.05908203125,0.014823240067926235,0.1269305287301889,0.35627310974895215,0.953125
sparse_nvfp4,layer_type:7:o_proj,layer_type,7,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.958104872656895,0.00021641781652048664,7.085885676911909,65408,128075.72351074219,1.9578884548403745,model.layers.7.self_attn.o_proj,attention,16777216,PaddedSparseNVFP4Linear,5.410893209045753e-05,0.2934462927988834,0.541706832889233,0.369140625,0.00041205674756383814,0.13673781003796548,0.36978075942099187,1.1015625
sparse_nvfp4,layer_type:7:gate_proj,layer_type,7,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9590029212593332,0.0011144664189586262,7.0922520048491835,65408,128134.46307373047,1.9578884548403745,model.layers.7.mlp.gate_proj,mlp,45088768,PaddedSparseNVFP4Linear,0.00011314973668303601,0.28763795869093367,0.5363188964514803,0.140625,0.013030651945967314,0.07591538542976323,0.27552746765025665,1.796875
sparse_nvfp4,layer_type:7:up_proj,layer_type,7,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9607758232758703,0.002887368435495752,7.104837025438144,65408,128250.42504882812,1.9578884548403745,model.layers.7.mlp.up_proj,mlp,45088768,PaddedSparseNVFP4Linear,8.661400656713996e-05,0.2840304510626692,0.5329450732136185,0.0908203125,0.009363031112264062,0.1393840086236971,0.3733416781229991,0.953125
sparse_nvfp4,layer_type:7:down_proj,layer_type,7,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9596478117888687,0.0017593569484941618,7.096827206093605,65408,128176.64407348633,1.9578884548403745,model.layers.7.mlp.down_proj,mlp,45088768,PaddedSparseNVFP4Linear,8.736089478398478e-05,0.28973880680104813,0.5382739142862565,0.2314453125,0.0012803630752387107,0.1702930755870414,0.41266581586925927,0.6875
sparse_nvfp4,layer_type:8:q_proj,layer_type,8,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.958856857919413,0.000968403079038449,7.0912161624849395,65408,128124.90936279297,1.9578884548403745,model.layers.8.self_attn.q_proj,attention,16777216,PaddedSparseNVFP4Linear,0.00018438056576997042,0.29223524814128254,0.5405878727286458,0.173828125,0.05464450569706969,0.03181777661467128,0.1783753811899817,2.927734375
sparse_nvfp4,layer_type:8:k_proj,layer_type,8,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9583881969787837,0.0004997421384091982,7.087893565094649,65408,128094.25518798828,1.9578884548403745,model.layers.8.self_attn.k_proj,attention,16777216,PaddedSparseNVFP4Linear,0.00018612747953739017,0.29161391712432083,0.5400128860724722,0.1416015625,0.05708564928499982,0.023216966049808156,0.1523711457258498,2.8125
sparse_nvfp4,layer_type:8:v_proj,layer_type,8,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9590123842840326,0.0011239294436580227,7.0923191193226325,65408,128135.08203125,1.9578884548403745,model.layers.8.self_attn.v_proj,attention,16777216,PaddedSparseNVFP4Linear,5.763343142461963e-05,0.2851385811607376,0.5339836899763303,0.060546875,0.015816786777577363,0.12447490935737085,0.35281001878825785,1.28125
sparse_nvfp4,layer_type:8:o_proj,layer_type,8,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9578427139327017,-4.574090767284211e-05,7.0840282936383225,65408,128058.57623291016,1.9578884548403745,model.layers.8.self_attn.o_proj,attention,16777216,PaddedSparseNVFP4Linear,5.89999690419063e-05,0.30152267782113124,0.5491108065055096,0.431640625,0.0006445670137509296,0.14798146799655207,0.38468359465481766,0.953125
sparse_nvfp4,layer_type:8:gate_proj,layer_type,8,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9602577373706198,0.0023692825302452647,7.101157062866845,65408,128216.5380859375,1.9578884548403745,model.layers.8.mlp.gate_proj,mlp,45088768,PaddedSparseNVFP4Linear,0.00010931795073110003,0.2869476410215827,0.5356749396990518,0.12060546875,0.013716881120100964,0.0768826415479155,0.2772771926212387,2.0625
