name,n,k,count,selected_prefill_backend,selected_decode_backend,selected_total_ms,selected_prefill_ms,selected_decode_ms,selected_conversion_ms,reason
layers.29.mlp.up_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.29.mlp.down_proj,4096,14336,1,dense_nvfp4,marlin_nvfp4,17.022933289828373,6.33261076343214,0.03920826583956087,0.6530064714686507,
layers.30.self_attn.q_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.30.self_attn.k_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.30.self_attn.v_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.30.self_attn.o_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.30.mlp.gate_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.30.mlp.up_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.30.mlp.down_proj,4096,14336,1,dense_nvfp4,marlin_nvfp4,17.022933289828373,6.33261076343214,0.03920826583956087,0.6530064714686507,
layers.31.self_attn.q_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.31.self_attn.k_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.31.self_attn.v_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.31.self_attn.o_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.31.mlp.gate_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.31.mlp.up_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.31.mlp.down_proj,4096,14336,1,dense_nvfp4,marlin_nvfp4,17.022933289828373,6.33261076343214,0.03920826583956087,0.6530064714686507,
