method,policy,policy_kind,layer,linear_type,selected_modules,replaced_modules,loss,loss_delta_vs_dense,ppl,loss_tokens,loss_sum,dense_loss
dense_nvfp4,layer_type:18:q_proj,layer_type,18,q_proj,1,1,1.9579254787728744,3.70239324998245e-05,7.084614626371357,65408,128063.98971557617,1.9578884548403745
dense_nvfp4,layer_type:18:k_proj,layer_type,18,k_proj,1,1,1.9579484560718274,6.0001231452888604e-05,7.084777413549792,65408,128065.4926147461,1.9578884548403745
dense_nvfp4,layer_type:18:v_proj,layer_type,18,v_proj,1,1,1.9580508309567743,0.00016237611639979832,7.085502753950065,65408,128072.1887512207,1.9578884548403745
dense_nvfp4,layer_type:18:o_proj,layer_type,18,o_proj,1,1,1.9578151870846983,-7.32677556762873e-05,7.083833295352088,65408,128056.77575683594,1.9578884548403745
dense_nvfp4,layer_type:18:gate_proj,layer_type,18,gate_proj,1,1,1.9579924170051768,0.00010396216480224041,7.085088873823456,65408,128068.36801147461,1.9578884548403745
dense_nvfp4,layer_type:18:up_proj,layer_type,18,up_proj,1,1,1.9577940924060322,-9.436243434235436e-05,7.083683865741088,65408,128055.39599609375,1.9578884548403745
dense_nvfp4,layer_type:18:down_proj,layer_type,18,down_proj,1,1,1.9576985798703248,-0.00018987497004974152,7.083007317442858,65408,128049.1487121582,1.9578884548403745
dense_nvfp4,layer_type:19:q_proj,layer_type,19,q_proj,1,1,1.9580058874216097,0.00011743258123519951,7.085184313563856,65408,128069.24908447266,1.9578884548403745
dense_nvfp4,layer_type:19:k_proj,layer_type,19,k_proj,1,1,1.9578839038916063,-4.550948768278218e-06,7.084320090482125,65408,128061.27038574219,1.9578884548403745
dense_nvfp4,layer_type:19:v_proj,layer_type,19,v_proj,1,1,1.9580253033721984,0.00013684853182382994,7.085321880487891,65408,128070.51904296875,1.9578884548403745
dense_nvfp4,layer_type:19:o_proj,layer_type,19,o_proj,1,1,1.957829942908539,-5.851193183548098e-05,7.083937823919512,65408,128057.74090576172,1.9578884548403745
dense_nvfp4,layer_type:19:gate_proj,layer_type,19,gate_proj,1,1,1.957962259154497,7.38043141224054e-05,7.084875205993043,65408,128066.39544677734,1.9578884548403745
dense_nvfp4,layer_type:19:up_proj,layer_type,19,up_proj,1,1,1.957927238218005,3.878337763052464e-05,7.084627091373029,65408,128064.10479736328,1.9578884548403745
dense_nvfp4,layer_type:19:down_proj,layer_type,19,down_proj,1,1,1.9582431125080981,0.0003546576677235791,7.086865296403194,65408,128084.76550292969,1.9578884548403745
dense_nvfp4,layer_type:20:q_proj,layer_type,20,q_proj,1,1,1.957876907169469,-1.1547670905498464e-05,7.084270523636324,65408,128060.81274414062,1.9578884548403745
dense_nvfp4,layer_type:20:k_proj,layer_type,20,k_proj,1,1,1.95776685903217,-0.0001215958082045887,7.083490955756858,65408,128053.61471557617,1.9578884548403745
dense_nvfp4,layer_type:20:v_proj,layer_type,20,v_proj,1,1,1.9579895527162197,0.0001010978758451131,7.085068580110698,65408,128068.1806640625,1.9578884548403745
dense_nvfp4,layer_type:20:o_proj,layer_type,20,o_proj,1,1,1.9580228487339506,0.0001343938935760569,7.085304488607151,65408,128070.35848999023,1.9578884548403745
dense_nvfp4,layer_type:20:gate_proj,layer_type,20,gate_proj,1,1,1.9578121860899804,-7.626875039412617e-05,7.083812036837685,65408,128056.57946777344,1.9578884548403745
dense_nvfp4,layer_type:20:up_proj,layer_type,20,up_proj,1,1,1.9578234038940847,-6.505094628983521e-05,7.083891502099138,65408,128057.3132019043,1.9578884548403745
dense_nvfp4,layer_type:20:down_proj,layer_type,20,down_proj,1,1,1.9578884632386806,8.398306050594329e-09,7.084352390429836,65408,128061.56860351562,1.9578884548403745
dense_nvfp4,layer_type:21:q_proj,layer_type,21,q_proj,1,1,1.9579245194996873,3.606465931271785e-05,7.0846078302937645,65408,128063.92697143555,1.9578884548403745
dense_nvfp4,layer_type:21:k_proj,layer_type,21,k_proj,1,1,1.9578231379477244,-6.531689265010243e-05,7.083889618164227,65408,128057.29580688477,1.9578884548403745
dense_nvfp4,layer_type:21:v_proj,layer_type,21,v_proj,1,1,1.957828607577867,-5.9847262507517485e-05,7.083928364526373,65408,128057.65356445312,1.9578884548403745
dense_nvfp4,layer_type:21:o_proj,layer_type,21,o_proj,1,1,1.958032988755437,0.000144533915062528,7.085376334111161,65408,128071.02172851562,1.9578884548403745
dense_nvfp4,layer_type:21:gate_proj,layer_type,21,gate_proj,1,1,1.9580661032764413,0.000177648436066713,7.085610966839453,65408,128073.18768310547,1.9578884548403745
dense_nvfp4,layer_type:21:up_proj,layer_type,21,up_proj,1,1,1.958076033340275,0.0001875784999003649,7.085681327757998,65408,128073.8371887207,1.9578884548403745
dense_nvfp4,layer_type:21:down_proj,layer_type,21,down_proj,1,1,1.9580424620447328,0.00015400720435820858,7.085443456248876,65408,128071.64135742188,1.9578884548403745
dense_nvfp4,layer_type:22:q_proj,layer_type,22,q_proj,1,1,1.9579773541765904,8.889933621580859e-05,7.0849821531479895,65408,128067.38278198242,1.9578884548403745
dense_nvfp4,layer_type:22:k_proj,layer_type,22,k_proj,1,1,1.9580025252997293,0.00011407045935474258,7.085160492350693,65408,128069.02917480469,1.9578884548403745
dense_nvfp4,layer_type:22:v_proj,layer_type,22,v_proj,1,1,1.957608997938451,-0.0002794569019235471,7.082372836383329,65408,128043.2893371582,1.9578884548403745
dense_nvfp4,layer_type:22:o_proj,layer_type,22,o_proj,1,1,1.9577670862530077,-0.00012136858736688794,7.083492565273789,65408,128053.62957763672,1.9578884548403745
dense_nvfp4,layer_type:22:gate_proj,layer_type,22,gate_proj,1,1,1.9578804755164219,-7.979323952689299e-06,7.084295802816562,65408,128061.04614257812,1.9578884548403745
dense_nvfp4,layer_type:22:up_proj,layer_type,22,up_proj,1,1,1.9580632926433288,0.0001748378029542419,7.085591051814634,65408,128073.00384521484,1.9578884548403745
dense_nvfp4,layer_type:22:down_proj,layer_type,22,down_proj,1,1,1.9580990955554343,0.00021064071505971782,7.085844741149659,65408,128075.34564208984,1.9578884548403745
dense_nvfp4,layer_type:23:q_proj,layer_type,23,q_proj,1,1,1.957749967239141,-0.0001384876012335834,7.08337130390428,65408,128052.50985717773,1.9578884548403745
dense_nvfp4,layer_type:23:k_proj,layer_type,23,k_proj,1,1,1.9578592833240904,-2.917151628412107e-05,7.084145672648175,65408,128059.66000366211,1.9578884548403745
dense_nvfp4,layer_type:23:v_proj,layer_type,23,v_proj,1,1,1.9578397516635067,-4.8703176867892495e-05,7.084007308870612,65408,128058.38247680664,1.9578884548403745
dense_nvfp4,layer_type:23:o_proj,layer_type,23,o_proj,1,1,1.9579870448886998,9.859004832524221e-05,7.085050812003012,65408,128068.01663208008,1.9578884548403745
dense_nvfp4,layer_type:23:gate_proj,layer_type,23,gate_proj,1,1,1.9581853820853037,0.0002969272449291349,7.086456180482676,65408,128080.98947143555,1.9578884548403745
dense_nvfp4,layer_type:23:up_proj,layer_type,23,up_proj,1,1,1.9580862816065958,0.00019782676622126516,7.085753944079404,65408,128074.50750732422,1.9578884548403745
dense_nvfp4,layer_type:23:down_proj,layer_type,23,down_proj,1,1,1.9579093694220318,2.091458165720539e-05,7.084500498748019,65408,128062.93603515625,1.9578884548403745
dense_nvfp4,layer_type:24:q_proj,layer_type,24,q_proj,1,1,1.9578959377311214,7.482890746812743e-06,7.0844053425661215,65408,128062.05749511719,1.9578884548403745
dense_nvfp4,layer_type:24:k_proj,layer_type,24,k_proj,1,1,1.9578311755932474,-5.727924712717325e-05,7.083946556186724,65408,128057.82153320312,1.9578884548403745
dense_nvfp4,layer_type:24:v_proj,layer_type,24,v_proj,1,1,1.9579674264456195,7.89716052449485e-05,7.084911815700386,65408,128066.73342895508,1.9578884548403745
dense_nvfp4,layer_type:24:o_proj,layer_type,24,o_proj,1,1,1.9578993101175983,1.0855277223775772e-05,7.084429233959181,65408,128062.27807617188,1.9578884548403745
dense_nvfp4,layer_type:24:gate_proj,layer_type,24,gate_proj,1,1,1.958026482401062,0.00013802756068748145,7.085330234291821,65408,128070.59616088867,1.9578884548403745
dense_nvfp4,layer_type:24:up_proj,layer_type,24,up_proj,1,1,1.9581710923674522,0.0002826375270776893,7.0863549177468,65408,128080.05480957031,1.9578884548403745
dense_nvfp4,layer_type:24:down_proj,layer_type,24,down_proj,1,1,1.9579423742984838,5.391945810928611e-05,7.084734325670398,65408,128065.09481811523,1.9578884548403745
dense_nvfp4,layer_type:25:q_proj,layer_type,25,q_proj,1,1,1.9582618024717804,0.0003733476314058404,7.086997750895986,65408,128085.98797607422,1.9578884548403745
dense_nvfp4,layer_type:25:k_proj,layer_type,25,k_proj,1,1,1.9577049546512373,-0.0001835001891372645,7.083052470206628,65408,128049.56567382812,1.9578884548403745
dense_nvfp4,layer_type:25:v_proj,layer_type,25,v_proj,1,1,1.958079865767298,0.00019141092692342987,7.085708483166631,65408,128074.08786010742,1.9578884548403745
dense_nvfp4,layer_type:25:o_proj,layer_type,25,o_proj,1,1,1.9578949831236598,6.52828328528976e-06,7.084398579743149,65408,128061.99505615234,1.9578884548403745
dense_nvfp4,layer_type:25:gate_proj,layer_type,25,gate_proj,1,1,1.9579431754035725,5.472056319799634e-05,7.084740001289392,65408,128065.14721679688,1.9578884548403745
dense_nvfp4,layer_type:25:up_proj,layer_type,25,up_proj,1,1,1.9579423374392515,5.3882598876953125e-05,7.084734064532534,65408,128065.09240722656,1.9578884548403745
dense_nvfp4,layer_type:25:down_proj,layer_type,25,down_proj,1,1,1.957935940262856,4.748542248145249e-05,7.0846887423839755,65408,128064.67398071289,1.9578884548403745
dense_nvfp4,layer_type:26:q_proj,layer_type,26,q_proj,1,1,1.957932280467681,4.3825627306537385e-05,7.084662813921747,65408,128064.43460083008,1.9578884548403745
dense_nvfp4,layer_type:26:k_proj,layer_type,26,k_proj,1,1,1.957951168724702,6.271388432743663e-05,7.0847966321176745,65408,128065.67004394531,1.9578884548403745
dense_nvfp4,layer_type:26:v_proj,layer_type,26,v_proj,1,1,1.9579119542340244,2.3499393649872857e-05,7.084518810873537,65408,128063.10510253906,1.9578884548403745
dense_nvfp4,layer_type:26:o_proj,layer_type,26,o_proj,1,1,1.957906126742727,1.7671902352356383e-05,7.084477526022114,65408,128062.72393798828,1.9578884548403745
dense_nvfp4,layer_type:26:gate_proj,layer_type,26,gate_proj,1,1,1.957872206917481,-1.6247922893564137e-05,7.084237225857965,65408,128060.5053100586,1.9578884548403745
dense_nvfp4,layer_type:26:up_proj,layer_type,26,up_proj,1,1,1.9579331702215563,4.471538118178131e-05,7.084669117530745,65408,128064.49279785156,1.9578884548403745
dense_nvfp4,layer_type:26:down_proj,layer_type,26,down_proj,1,1,1.9578099614720055,-7.849336836907028e-05,7.083796278079625,65408,128056.43395996094,1.9578884548403745
dense_nvfp4,layer_type:27:q_proj,layer_type,27,q_proj,1,1,1.9578185193459348,-6.993549443978786e-05,7.083856900574513,65408,128056.9937133789,1.9578884548403745
dense_nvfp4,layer_type:27:k_proj,layer_type,27,k_proj,1,1,1.9579766057942012,8.815095382663785e-05,7.084976850874103,65408,128067.33383178711,1.9578884548403745
dense_nvfp4,layer_type:27:v_proj,layer_type,27,v_proj,1,1,1.958014398638283,0.00012594379790842325,7.085244617359347,65408,128069.80578613281,1.9578884548403745
dense_nvfp4,layer_type:27:o_proj,layer_type,27,o_proj,1,1,1.9579978474432242,0.00010939260284970054,7.0851273490641145,65408,128068.7232055664,1.9578884548403745
dense_nvfp4,layer_type:27:gate_proj,layer_type,27,gate_proj,1,1,1.9580220256999514,0.00013357085957688142,7.0852986571630625,65408,128070.30465698242,1.9578884548403745
dense_nvfp4,layer_type:27:up_proj,layer_type,27,up_proj,1,1,1.958187899244275,0.0002994444039003952,7.0864740182418755,65408,128081.15411376953,1.9578884548403745
dense_nvfp4,layer_type:27:down_proj,layer_type,27,down_proj,1,1,1.9580000118733385,0.00011155703296394925,7.085142684343708,65408,128068.86477661133,1.9578884548403745
dense_nvfp4,layer_type:28:q_proj,layer_type,28,q_proj,1,1,1.9579711828213149,8.272798094033362e-05,7.084938429340919,65408,128066.97912597656,1.9578884548403745
dense_nvfp4,layer_type:28:k_proj,layer_type,28,k_proj,1,1,1.9579982762234085,0.00010982138303394784,7.085130387026976,65408,128068.7512512207,1.9578884548403745
dense_nvfp4,layer_type:28:v_proj,layer_type,28,v_proj,1,1,1.9576233156506562,-0.00026513918971837747,7.082474240485266,65408,128044.22583007812,1.9578884548403745
dense_nvfp4,layer_type:28:o_proj,layer_type,28,o_proj,1,1,1.9578752732323574,-1.318160801710988e-05,7.084258948393263,65408,128060.70587158203,1.9578884548403745
dense_nvfp4,layer_type:28:gate_proj,layer_type,28,gate_proj,1,1,1.9579945067836815,0.00010605194330692846,7.085103680105359,65408,128068.50469970703,1.9578884548403745
dense_nvfp4,layer_type:28:up_proj,layer_type,28,up_proj,1,1,1.958025968238099,0.00013751339772438698,7.0853265912783705,65408,128070.56253051758,1.9578884548403745
dense_nvfp4,layer_type:28:down_proj,layer_type,28,down_proj,1,1,1.9581055697163023,0.000217114875927793,7.085890616196901,65408,128075.7691040039,1.9578884548403745
dense_nvfp4,layer_type:29:q_proj,layer_type,29,q_proj,1,1,1.9581002134632923,0.00021175862291777925,7.085852662475604,65408,128075.41876220703,1.9578884548403745
dense_nvfp4,layer_type:29:k_proj,layer_type,29,k_proj,1,1,1.9576033407461386,-0.0002851140942359276,7.082332770151497,65408,128042.91931152344,1.9578884548403745
dense_nvfp4,layer_type:29:v_proj,layer_type,29,v_proj,1,1,1.9579894901954964,0.00010103535512184791,7.0850681371471,65408,128068.17657470703,1.9578884548403745
dense_nvfp4,layer_type:29:o_proj,layer_type,29,o_proj,1,1,1.9577849214557566,-0.00010353338461799311,7.083618901926478,65408,128054.79614257812,1.9578884548403745
dense_nvfp4,layer_type:29:gate_proj,layer_type,29,gate_proj,1,1,1.95791037441933,2.1919578955476027e-05,7.084507618655458,65408,128063.00177001953,1.9578884548403745
dense_nvfp4,layer_type:29:up_proj,layer_type,29,up_proj,1,1,1.9580877223826667,0.0001992675422921586,7.085764153071486,65408,128074.60174560547,1.9578884548403745
dense_nvfp4,layer_type:29:down_proj,layer_type,29,down_proj,1,1,1.9578106986566532,-7.775618372130033e-05,7.0838015001474135,65408,128056.48217773438,1.9578884548403745
dense_nvfp4,layer_type:30:q_proj,layer_type,30,q_proj,1,1,1.9577931942538507,-9.526058652387093e-05,7.083677503517828,65408,128055.33724975586,1.9578884548403745
dense_nvfp4,layer_type:30:k_proj,layer_type,30,k_proj,1,1,1.9579536667541981,6.521191382358182e-05,7.084814330170741,65408,128065.8334350586,1.9578884548403745
dense_nvfp4,layer_type:30:v_proj,layer_type,30,v_proj,1,1,1.9580209297210036,0.0001324748806290632,7.085290891829151,65408,128070.2329711914,1.9578884548403745
dense_nvfp4,layer_type:30:o_proj,layer_type,30,o_proj,1,1,1.9579559683566456,6.751351627110047e-05,7.084830636615509,65408,128065.98397827148,1.9578884548403745
dense_nvfp4,layer_type:30:gate_proj,layer_type,30,gate_proj,1,1,1.9581229798714475,0.00023452503107290745,7.086013983725791,65408,128076.90786743164,1.9578884548403745
dense_nvfp4,layer_type:30:up_proj,layer_type,30,up_proj,1,1,1.9578558829432597,-3.2571897114808124e-05,7.084121583895984,65408,128059.43759155273,1.9578884548403745
dense_nvfp4,layer_type:30:down_proj,layer_type,30,down_proj,1,1,1.9587762425790327,0.0008877877386581634,7.090644524721986,65408,128119.63647460938,1.9578884548403745
dense_nvfp4,layer_type:31:q_proj,layer_type,31,q_proj,1,1,1.9578368411838658,-5.161365650874217e-05,7.083986691041568,65408,128058.1921081543,1.9578884548403745
dense_nvfp4,layer_type:31:k_proj,layer_type,31,k_proj,1,1,1.9577590495406298,-0.00012940529974470039,7.083435637510168,65408,128053.10391235352,1.9578884548403745
dense_nvfp4,layer_type:31:v_proj,layer_type,31,v_proj,1,1,1.9582857926997652,0.00039733785939066735,7.0871677716271675,65408,128087.55712890625,1.9578884548403745
dense_nvfp4,layer_type:31:o_proj,layer_type,31,o_proj,1,1,1.9580129606616474,0.00012450582127288,7.085234428950455,65408,128069.71173095703,1.9578884548403745
dense_nvfp4,layer_type:31:gate_proj,layer_type,31,gate_proj,1,1,1.9580584911450947,0.00017003630472012254,7.085557030443388,65408,128072.68978881836,1.9578884548403745
dense_nvfp4,layer_type:31:up_proj,layer_type,31,up_proj,1,1,1.9579962191049833,0.00010776426460878952,7.085115812089703,65408,128068.61669921875,1.9578884548403745
dense_nvfp4,layer_type:31:down_proj,layer_type,31,down_proj,1,1,1.9577865068693217,-0.00010194797105289588,7.083630132400877,65408,128054.8998413086,1.9578884548403745
