module_name,layer,module_type,module_family,from_method,to_method,latency_delta_ms,quality_delta
model.layers.17.mlp.down_proj,17,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.12257451716382227
model.layers.18.self_attn.q_proj,18,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.027415037678175543
model.layers.18.self_attn.k_proj,18,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.021401768040488742
model.layers.18.mlp.down_proj,18,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.12109486589893755
model.layers.19.self_attn.q_proj,19,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.029016214820694268
model.layers.19.self_attn.k_proj,19,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.020669813560536907
model.layers.19.mlp.down_proj,19,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.11882524018563015
model.layers.20.self_attn.q_proj,20,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.028612504894455458
model.layers.20.self_attn.k_proj,20,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.02154139837765011
model.layers.21.self_attn.q_proj,21,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.031320342295635774
model.layers.21.self_attn.k_proj,21,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.023577215904843525
model.layers.21.mlp.down_proj,21,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.11697018655479423
model.layers.22.self_attn.q_proj,22,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.030524805402815592
model.layers.22.self_attn.k_proj,22,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.023625394601277327
model.layers.22.mlp.down_proj,22,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.11830820865470514
model.layers.23.self_attn.q_proj,23,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.03488559280552072
model.layers.23.self_attn.k_proj,23,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.026938622792528902
model.layers.23.mlp.down_proj,23,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.1198011890934673
model.layers.24.self_attn.q_proj,24,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.039342875779069184
model.layers.24.self_attn.k_proj,24,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.02813897706027444
model.layers.24.mlp.down_proj,24,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.13987440837421317
model.layers.25.self_attn.q_proj,25,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.04395147384635871
model.layers.25.self_attn.k_proj,25,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.0346165845656595
model.layers.25.mlp.down_proj,25,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.13815561446094463
model.layers.26.self_attn.q_proj,26,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.03986203272820815
model.layers.26.self_attn.k_proj,26,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.030206099786590567
model.layers.26.self_attn.o_proj,26,o_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.08689392271768302
model.layers.26.mlp.down_proj,26,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.14235633593716177
model.layers.27.self_attn.q_proj,27,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.04175523484172012
model.layers.27.self_attn.k_proj,27,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.032153160812929786
model.layers.27.mlp.down_proj,27,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.14269148323325398
model.layers.28.self_attn.q_proj,28,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.04112137947289659
model.layers.28.self_attn.k_proj,28,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.03195189323940053
model.layers.28.mlp.down_proj,28,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.14301540169554536
model.layers.29.self_attn.q_proj,29,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.038819461650199415
model.layers.29.self_attn.k_proj,29,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.028671112597443815
model.layers.29.self_attn.o_proj,29,o_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.0930172925456209
model.layers.29.mlp.down_proj,29,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.13683779722461695
model.layers.30.self_attn.q_proj,30,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.03794041278859831
model.layers.30.self_attn.k_proj,30,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.030163091023025203
model.layers.30.self_attn.o_proj,30,o_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.09704904984971476
model.layers.31.self_attn.q_proj,31,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.03084019817902062
model.layers.31.self_attn.k_proj,31,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.023306191713558445
model.layers.31.self_attn.o_proj,31,o_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.04715370095448682
