layer,module_type,method,local_rel_mse,blocks,backend
30,q_proj,sparse_bf16,0.029715569903421196,16,canonical_phase_wrapper
30,k_proj,sparse_bf16,0.02327932285631572,16,canonical_phase_wrapper
30,v_proj,sparse_bf16,0.09302816617426433,16,canonical_phase_wrapper
30,o_proj,sparse_bf16,0.07572330027868569,16,canonical_phase_wrapper
30,gate_proj,sparse_bf16,0.03662793674716456,16,canonical_phase_wrapper
30,up_proj,sparse_bf16,0.0358996377730772,16,canonical_phase_wrapper
30,down_proj,sparse_bf16,0.01466569238075924,16,canonical_phase_wrapper
31,q_proj,sparse_bf16,0.024473644480684363,16,canonical_phase_wrapper
31,k_proj,sparse_bf16,0.018211339606374406,16,canonical_phase_wrapper
31,v_proj,sparse_bf16,0.0902784684021838,16,canonical_phase_wrapper
31,o_proj,sparse_bf16,0.04747250201667115,16,canonical_phase_wrapper
31,gate_proj,sparse_bf16,0.027861246784292092,16,canonical_phase_wrapper
31,up_proj,sparse_bf16,0.023900573345834716,16,canonical_phase_wrapper
31,down_proj,sparse_bf16,0.012443698176338483,16,canonical_phase_wrapper
