layer,module_type,method,local_rel_mse,blocks,backend
5,k_proj,sparse_nvfp4,0.013384621007704827,16,canonical_phase_wrapper
5,v_proj,sparse_nvfp4,0.1265454743192017,16,canonical_phase_wrapper
5,o_proj,sparse_nvfp4,0.11629252986627164,16,canonical_phase_wrapper
5,gate_proj,sparse_nvfp4,0.08524628547289397,16,canonical_phase_wrapper
5,up_proj,sparse_nvfp4,0.13703037850583802,16,canonical_phase_wrapper
5,down_proj,sparse_nvfp4,0.16098133499258124,16,canonical_phase_wrapper
6,q_proj,sparse_nvfp4,0.02734874590586318,16,canonical_phase_wrapper
6,k_proj,sparse_nvfp4,0.02019121618530928,16,canonical_phase_wrapper
6,v_proj,sparse_nvfp4,0.11955898003712612,16,canonical_phase_wrapper
6,o_proj,sparse_nvfp4,0.11471896736611838,16,canonical_phase_wrapper
6,gate_proj,sparse_nvfp4,0.07996638004333223,16,canonical_phase_wrapper
6,up_proj,sparse_nvfp4,0.14039526932845064,16,canonical_phase_wrapper
6,down_proj,sparse_nvfp4,0.16048732059685833,16,canonical_phase_wrapper
7,q_proj,sparse_nvfp4,0.030875988509248876,16,canonical_phase_wrapper
7,k_proj,sparse_nvfp4,0.02255524707522496,16,canonical_phase_wrapper
7,v_proj,sparse_nvfp4,0.12776009372681013,16,canonical_phase_wrapper
7,o_proj,sparse_nvfp4,0.14069417492526068,16,canonical_phase_wrapper
7,gate_proj,sparse_nvfp4,0.07874226538132661,16,canonical_phase_wrapper
7,up_proj,sparse_nvfp4,0.14206883816712534,16,canonical_phase_wrapper
7,down_proj,sparse_nvfp4,0.16649737966467065,16,canonical_phase_wrapper
8,q_proj,sparse_nvfp4,0.03278667512963125,16,canonical_phase_wrapper
8,k_proj,sparse_nvfp4,0.02223512852301852,16,canonical_phase_wrapper
8,v_proj,sparse_nvfp4,0.12309316522306653,16,canonical_phase_wrapper
8,o_proj,sparse_nvfp4,0.14971606994496825,16,canonical_phase_wrapper
8,gate_proj,sparse_nvfp4,0.08071338635003529,16,canonical_phase_wrapper
8,up_proj,sparse_nvfp4,0.13650840448593038,16,canonical_phase_wrapper
8,down_proj,sparse_nvfp4,0.16855430753279724,16,canonical_phase_wrapper
9,q_proj,sparse_nvfp4,0.035228300036735855,16,canonical_phase_wrapper
9,k_proj,sparse_nvfp4,0.023615928743051785,16,canonical_phase_wrapper
9,v_proj,sparse_nvfp4,0.1270845292643113,16,canonical_phase_wrapper
9,o_proj,sparse_nvfp4,0.15825483475546917,16,canonical_phase_wrapper
9,gate_proj,sparse_nvfp4,0.07923430350114993,16,canonical_phase_wrapper
9,up_proj,sparse_nvfp4,0.1322784404596579,16,canonical_phase_wrapper
9,down_proj,sparse_nvfp4,0.1706514662811696,16,canonical_phase_wrapper
10,q_proj,sparse_nvfp4,0.03586196496704562,16,canonical_phase_wrapper
10,k_proj,sparse_nvfp4,0.024253095760749077,16,canonical_phase_wrapper
10,v_proj,sparse_nvfp4,0.12318073534700492,16,canonical_phase_wrapper
10,o_proj,sparse_nvfp4,0.16539542637874785,16,canonical_phase_wrapper
10,gate_proj,sparse_nvfp4,0.0785548026158837,16,canonical_phase_wrapper
10,up_proj,sparse_nvfp4,0.12820899662332566,16,canonical_phase_wrapper
10,down_proj,sparse_nvfp4,0.16540117708660568,16,canonical_phase_wrapper
11,q_proj,sparse_nvfp4,0.03924731128697725,16,canonical_phase_wrapper
11,k_proj,sparse_nvfp4,0.02632181019684193,16,canonical_phase_wrapper
11,v_proj,sparse_nvfp4,0.12937316262375984,16,canonical_phase_wrapper
11,o_proj,sparse_nvfp4,0.1685800732057901,16,canonical_phase_wrapper
11,gate_proj,sparse_nvfp4,0.08226096774511651,16,canonical_phase_wrapper
11,up_proj,sparse_nvfp4,0.13680449444364923,16,canonical_phase_wrapper
11,down_proj,sparse_nvfp4,0.1715376628977344,16,canonical_phase_wrapper
12,q_proj,sparse_nvfp4,0.041179999568186694,16,canonical_phase_wrapper
12,k_proj,sparse_nvfp4,0.028689200468133048,16,canonical_phase_wrapper
12,v_proj,sparse_nvfp4,0.13402778687186648,16,canonical_phase_wrapper
12,o_proj,sparse_nvfp4,0.17004368122218333,16,canonical_phase_wrapper
12,gate_proj,sparse_nvfp4,0.08653151450093056,16,canonical_phase_wrapper
12,up_proj,sparse_nvfp4,0.13796561165684573,16,canonical_phase_wrapper
12,down_proj,sparse_nvfp4,0.17484240799134154,16,canonical_phase_wrapper
13,q_proj,sparse_nvfp4,0.04230355717767579,16,canonical_phase_wrapper
13,k_proj,sparse_nvfp4,0.029295981603516055,16,canonical_phase_wrapper
13,v_proj,sparse_nvfp4,0.14647965663099136,16,canonical_phase_wrapper
13,o_proj,sparse_nvfp4,0.16283635711726735,16,canonical_phase_wrapper
13,gate_proj,sparse_nvfp4,0.08439625208150017,16,canonical_phase_wrapper
13,up_proj,sparse_nvfp4,0.13548940477508603,16,canonical_phase_wrapper
13,down_proj,sparse_nvfp4,0.1734201934726018,16,canonical_phase_wrapper
14,q_proj,sparse_nvfp4,0.04293100127086888,16,canonical_phase_wrapper
14,k_proj,sparse_nvfp4,0.028370771972319273,16,canonical_phase_wrapper
14,v_proj,sparse_nvfp4,0.14706254000513802,16,canonical_phase_wrapper
14,o_proj,sparse_nvfp4,0.1766147254689797,16,canonical_phase_wrapper
14,gate_proj,sparse_nvfp4,0.08713569023982201,16,canonical_phase_wrapper
14,up_proj,sparse_nvfp4,0.13868689746133728,16,canonical_phase_wrapper
14,down_proj,sparse_nvfp4,0.1766052167072739,16,canonical_phase_wrapper
15,q_proj,sparse_nvfp4,0.038842359394788514,16,canonical_phase_wrapper
15,k_proj,sparse_nvfp4,0.028034955789621327,16,canonical_phase_wrapper
15,v_proj,sparse_nvfp4,0.14419549000984527,16,canonical_phase_wrapper
15,o_proj,sparse_nvfp4,0.15881129831604412,16,canonical_phase_wrapper
15,gate_proj,sparse_nvfp4,0.08631503979148347,16,canonical_phase_wrapper
15,up_proj,sparse_nvfp4,0.1349375289638394,16,canonical_phase_wrapper
15,down_proj,sparse_nvfp4,0.17137419068804804,16,canonical_phase_wrapper
16,q_proj,sparse_nvfp4,0.039886578161608004,16,canonical_phase_wrapper
16,k_proj,sparse_nvfp4,0.02652367544251316,16,canonical_phase_wrapper
16,v_proj,sparse_nvfp4,0.16122641197707938,16,canonical_phase_wrapper
16,o_proj,sparse_nvfp4,0.1497908246645298,16,canonical_phase_wrapper
16,gate_proj,sparse_nvfp4,0.08522449086189725,16,canonical_phase_wrapper
16,up_proj,sparse_nvfp4,0.13280250011953407,16,canonical_phase_wrapper
16,down_proj,sparse_nvfp4,0.17207922967035907,16,canonical_phase_wrapper
17,q_proj,sparse_nvfp4,0.041881489418095885,16,canonical_phase_wrapper
17,k_proj,sparse_nvfp4,0.02924332590696588,16,canonical_phase_wrapper
17,v_proj,sparse_nvfp4,0.15526371013782478,16,canonical_phase_wrapper
17,o_proj,sparse_nvfp4,0.16006837565990542,16,canonical_phase_wrapper
17,gate_proj,sparse_nvfp4,0.09315916275211722,16,canonical_phase_wrapper
17,up_proj,sparse_nvfp4,0.1461178790444454,16,canonical_phase_wrapper
17,down_proj,sparse_nvfp4,0.1733812198320013,16,canonical_phase_wrapper
18,q_proj,sparse_nvfp4,0.04198950433647667,16,canonical_phase_wrapper
18,k_proj,sparse_nvfp4,0.03161133643087895,16,canonical_phase_wrapper
18,v_proj,sparse_nvfp4,0.1633631902852392,16,canonical_phase_wrapper
18,o_proj,sparse_nvfp4,0.1644479545812509,16,canonical_phase_wrapper
18,gate_proj,sparse_nvfp4,0.09959522180618632,16,canonical_phase_wrapper
18,up_proj,sparse_nvfp4,0.15379998303002657,16,canonical_phase_wrapper
18,down_proj,sparse_nvfp4,0.18129367249228612,16,canonical_phase_wrapper
19,q_proj,sparse_nvfp4,0.044844207513726884,16,canonical_phase_wrapper
19,k_proj,sparse_nvfp4,0.030544573310118044,16,canonical_phase_wrapper
19,v_proj,sparse_nvfp4,0.16336702663309233,16,canonical_phase_wrapper
19,o_proj,sparse_nvfp4,0.17078104840049807,16,canonical_phase_wrapper
19,gate_proj,sparse_nvfp4,0.10986230481226028,16,canonical_phase_wrapper
19,up_proj,sparse_nvfp4,0.1557972947688717,16,canonical_phase_wrapper
19,down_proj,sparse_nvfp4,0.18360408406638148,16,canonical_phase_wrapper
20,q_proj,sparse_nvfp4,0.04545689452856112,16,canonical_phase_wrapper
20,k_proj,sparse_nvfp4,0.032215320072811096,16,canonical_phase_wrapper
20,v_proj,sparse_nvfp4,0.17538753361961382,16,canonical_phase_wrapper
20,o_proj,sparse_nvfp4,0.14428935031301945,16,canonical_phase_wrapper
20,gate_proj,sparse_nvfp4,0.10783989921704404,16,canonical_phase_wrapper
20,up_proj,sparse_nvfp4,0.15284200708661236,16,canonical_phase_wrapper
20,down_proj,sparse_nvfp4,0.17881948675517575,16,canonical_phase_wrapper
21,q_proj,sparse_nvfp4,0.049432098441105826,16,canonical_phase_wrapper
21,k_proj,sparse_nvfp4,0.03534282887383708,16,canonical_phase_wrapper
21,v_proj,sparse_nvfp4,0.1805087399713297,16,canonical_phase_wrapper
21,o_proj,sparse_nvfp4,0.1836236159448182,16,canonical_phase_wrapper
21,gate_proj,sparse_nvfp4,0.11782233665314093,16,canonical_phase_wrapper
21,up_proj,sparse_nvfp4,0.16177835474603983,16,canonical_phase_wrapper
21,down_proj,sparse_nvfp4,0.1881262876975909,16,canonical_phase_wrapper
22,q_proj,sparse_nvfp4,0.04921902203251318,16,canonical_phase_wrapper
22,k_proj,sparse_nvfp4,0.03677419136919119,16,canonical_phase_wrapper
22,v_proj,sparse_nvfp4,0.17684150836787205,16,canonical_phase_wrapper
22,o_proj,sparse_nvfp4,0.1543420665502499,16,canonical_phase_wrapper
22,gate_proj,sparse_nvfp4,0.12317137496972277,16,canonical_phase_wrapper
22,up_proj,sparse_nvfp4,0.16592752141776593,16,canonical_phase_wrapper
22,down_proj,sparse_nvfp4,0.19499492293415488,16,canonical_phase_wrapper
23,q_proj,sparse_nvfp4,0.05864603291105391,16,canonical_phase_wrapper
23,k_proj,sparse_nvfp4,0.044210174551331465,16,canonical_phase_wrapper
23,v_proj,sparse_nvfp4,0.18376682323631446,16,canonical_phase_wrapper
23,o_proj,sparse_nvfp4,0.19765952933586145,16,canonical_phase_wrapper
23,gate_proj,sparse_nvfp4,0.13456829882085233,16,canonical_phase_wrapper
23,up_proj,sparse_nvfp4,0.17384433996545784,16,canonical_phase_wrapper
23,down_proj,sparse_nvfp4,0.20184566995936334,16,canonical_phase_wrapper
24,q_proj,sparse_nvfp4,0.05685152517292467,16,canonical_phase_wrapper
24,k_proj,sparse_nvfp4,0.039662771664243986,16,canonical_phase_wrapper
24,v_proj,sparse_nvfp4,0.1874061293520702,16,canonical_phase_wrapper
24,o_proj,sparse_nvfp4,0.1790799929732106,16,canonical_phase_wrapper
24,gate_proj,sparse_nvfp4,0.1385527854628059,16,canonical_phase_wrapper
24,up_proj,sparse_nvfp4,0.18036385016001505,16,canonical_phase_wrapper
24,down_proj,sparse_nvfp4,0.20851434624608411,16,canonical_phase_wrapper
25,q_proj,sparse_nvfp4,0.06707839070532162,16,canonical_phase_wrapper
25,k_proj,sparse_nvfp4,0.050321994534081135,16,canonical_phase_wrapper
25,v_proj,sparse_nvfp4,0.19199440537436974,16,canonical_phase_wrapper
25,o_proj,sparse_nvfp4,0.12363489853459143,16,canonical_phase_wrapper
25,gate_proj,sparse_nvfp4,0.13746521517946614,16,canonical_phase_wrapper
25,up_proj,sparse_nvfp4,0.18077475433273704,16,canonical_phase_wrapper
25,down_proj,sparse_nvfp4,0.19445971416614405,16,canonical_phase_wrapper
26,q_proj,sparse_nvfp4,0.060695205149258004,16,canonical_phase_wrapper
26,k_proj,sparse_nvfp4,0.04431517368030407,16,canonical_phase_wrapper
26,v_proj,sparse_nvfp4,0.1934437365384158,16,canonical_phase_wrapper
26,o_proj,sparse_nvfp4,0.15548107455392615,16,canonical_phase_wrapper
26,gate_proj,sparse_nvfp4,0.12622670679650622,16,canonical_phase_wrapper
26,up_proj,sparse_nvfp4,0.1730265049954363,16,canonical_phase_wrapper
26,down_proj,sparse_nvfp4,0.20067706832537344,16,canonical_phase_wrapper
27,q_proj,sparse_nvfp4,0.06694431317637811,16,canonical_phase_wrapper
27,k_proj,sparse_nvfp4,0.05103386576195328,16,canonical_phase_wrapper
27,v_proj,sparse_nvfp4,0.18954447358331067,16,canonical_phase_wrapper
27,o_proj,sparse_nvfp4,0.17011688703491779,16,canonical_phase_wrapper
27,gate_proj,sparse_nvfp4,0.11711737594663535,16,canonical_phase_wrapper
27,up_proj,sparse_nvfp4,0.15873753300924356,16,canonical_phase_wrapper
27,down_proj,sparse_nvfp4,0.1910613435168956,16,canonical_phase_wrapper
28,q_proj,sparse_nvfp4,0.06574631168329616,16,canonical_phase_wrapper
28,k_proj,sparse_nvfp4,0.050090205650877274,16,canonical_phase_wrapper
28,v_proj,sparse_nvfp4,0.18618047564124462,16,canonical_phase_wrapper
28,o_proj,sparse_nvfp4,0.16388908387877096,16,canonical_phase_wrapper
28,gate_proj,sparse_nvfp4,0.11293831252576149,16,canonical_phase_wrapper
28,up_proj,sparse_nvfp4,0.1370876981319397,16,canonical_phase_wrapper
28,down_proj,sparse_nvfp4,0.1906785597207246,16,canonical_phase_wrapper
29,q_proj,sparse_nvfp4,0.06277188484242123,16,canonical_phase_wrapper
29,k_proj,sparse_nvfp4,0.0456144032027519,16,canonical_phase_wrapper
29,v_proj,sparse_nvfp4,0.19328374205932009,16,canonical_phase_wrapper
29,o_proj,sparse_nvfp4,0.13373310329779575,16,canonical_phase_wrapper
29,gate_proj,sparse_nvfp4,0.10178727632218233,16,canonical_phase_wrapper
29,up_proj,sparse_nvfp4,0.11043605367674089,16,canonical_phase_wrapper
29,down_proj,sparse_nvfp4,0.17271363772674506,16,canonical_phase_wrapper
30,q_proj,sparse_nvfp4,0.060702931161412524,16,canonical_phase_wrapper
30,k_proj,sparse_nvfp4,0.04813586147704671,16,canonical_phase_wrapper
30,v_proj,sparse_nvfp4,0.17790794340250793,16,canonical_phase_wrapper
30,o_proj,sparse_nvfp4,0.1504726593680095,16,canonical_phase_wrapper
30,gate_proj,sparse_nvfp4,0.07341070624542614,16,canonical_phase_wrapper
30,up_proj,sparse_nvfp4,0.07154426809078974,16,canonical_phase_wrapper
30,down_proj,sparse_nvfp4,0.031151207551002945,16,canonical_phase_wrapper
31,q_proj,sparse_nvfp4,0.05210867706708808,16,canonical_phase_wrapper
31,k_proj,sparse_nvfp4,0.039579674382656034,16,canonical_phase_wrapper
31,v_proj,sparse_nvfp4,0.17477687041344905,16,canonical_phase_wrapper
31,o_proj,sparse_nvfp4,0.09626954557676795,16,canonical_phase_wrapper
31,gate_proj,sparse_nvfp4,0.05934907667606736,16,canonical_phase_wrapper
31,up_proj,sparse_nvfp4,0.05005179097879404,16,canonical_phase_wrapper
31,down_proj,sparse_nvfp4,0.031052199449425194,16,canonical_phase_wrapper
