layer,module_type,method,local_rel_mse,blocks,backend
4,k_proj,sparse_bf16,0.003917585843579903,16,canonical_phase_wrapper
4,v_proj,sparse_bf16,0.05021775485580074,16,canonical_phase_wrapper
4,o_proj,sparse_bf16,0.042465249104983456,16,canonical_phase_wrapper
4,gate_proj,sparse_bf16,0.031866464495147066,16,canonical_phase_wrapper
4,up_proj,sparse_bf16,0.06990596361212258,16,canonical_phase_wrapper
4,down_proj,sparse_bf16,0.07411472957709897,16,canonical_phase_wrapper
5,q_proj,sparse_bf16,0.006066877360591641,16,canonical_phase_wrapper
5,k_proj,sparse_bf16,0.0051043941945666605,16,canonical_phase_wrapper
5,v_proj,sparse_bf16,0.04559839658533681,16,canonical_phase_wrapper
5,o_proj,sparse_bf16,0.04060183331486534,16,canonical_phase_wrapper
5,gate_proj,sparse_bf16,0.029285002866325988,16,canonical_phase_wrapper
5,up_proj,sparse_bf16,0.06646877436871299,16,canonical_phase_wrapper
5,down_proj,sparse_bf16,0.07145990471537854,16,canonical_phase_wrapper
6,q_proj,sparse_bf16,0.007286400065904519,16,canonical_phase_wrapper
6,k_proj,sparse_bf16,0.0050697469184037185,16,canonical_phase_wrapper
6,v_proj,sparse_bf16,0.04949778026416159,16,canonical_phase_wrapper
6,o_proj,sparse_bf16,0.05222813179191962,16,canonical_phase_wrapper
6,gate_proj,sparse_bf16,0.0248475600387314,16,canonical_phase_wrapper
6,up_proj,sparse_bf16,0.06235720002087461,16,canonical_phase_wrapper
6,down_proj,sparse_bf16,0.07017656202054236,16,canonical_phase_wrapper
7,q_proj,sparse_bf16,0.006924167524872112,16,canonical_phase_wrapper
7,k_proj,sparse_bf16,0.0049935883201260205,16,canonical_phase_wrapper
7,v_proj,sparse_bf16,0.04058529733583169,16,canonical_phase_wrapper
7,o_proj,sparse_bf16,0.04736564788823713,16,canonical_phase_wrapper
7,gate_proj,sparse_bf16,0.024783210075165592,16,canonical_phase_wrapper
7,up_proj,sparse_bf16,0.057966976237076064,16,canonical_phase_wrapper
7,down_proj,sparse_bf16,0.0737807930674412,16,canonical_phase_wrapper
8,q_proj,sparse_bf16,0.009243941303518733,16,canonical_phase_wrapper
8,k_proj,sparse_bf16,0.006250192764874701,16,canonical_phase_wrapper
8,v_proj,sparse_bf16,0.04966908827878348,16,canonical_phase_wrapper
8,o_proj,sparse_bf16,0.07090356024789743,16,canonical_phase_wrapper
8,gate_proj,sparse_bf16,0.02424380435256117,16,canonical_phase_wrapper
8,up_proj,sparse_bf16,0.059582182185839494,16,canonical_phase_wrapper
8,down_proj,sparse_bf16,0.07556822724095395,16,canonical_phase_wrapper
9,q_proj,sparse_bf16,0.010262361804323265,16,canonical_phase_wrapper
9,k_proj,sparse_bf16,0.007345088757172289,16,canonical_phase_wrapper
9,v_proj,sparse_bf16,0.05335228203780323,16,canonical_phase_wrapper
9,o_proj,sparse_bf16,0.06950500752087428,16,canonical_phase_wrapper
9,gate_proj,sparse_bf16,0.023890665423410902,16,canonical_phase_wrapper
9,up_proj,sparse_bf16,0.05816298447922828,16,canonical_phase_wrapper
9,down_proj,sparse_bf16,0.07505120272741352,16,canonical_phase_wrapper
10,q_proj,sparse_bf16,0.010578902175553967,16,canonical_phase_wrapper
10,k_proj,sparse_bf16,0.007295157879416152,16,canonical_phase_wrapper
10,v_proj,sparse_bf16,0.04855285110178758,16,canonical_phase_wrapper
10,o_proj,sparse_bf16,0.07001784967873959,16,canonical_phase_wrapper
10,gate_proj,sparse_bf16,0.02452532740763671,16,canonical_phase_wrapper
10,up_proj,sparse_bf16,0.05980886408874703,16,canonical_phase_wrapper
10,down_proj,sparse_bf16,0.0771516376797583,16,canonical_phase_wrapper
11,q_proj,sparse_bf16,0.010984889711553612,16,canonical_phase_wrapper
11,k_proj,sparse_bf16,0.00838081859115874,16,canonical_phase_wrapper
11,v_proj,sparse_bf16,0.04143141401926515,16,canonical_phase_wrapper
11,o_proj,sparse_bf16,0.06689663123720863,16,canonical_phase_wrapper
11,gate_proj,sparse_bf16,0.023863396562924476,16,canonical_phase_wrapper
11,up_proj,sparse_bf16,0.059217151719731596,16,canonical_phase_wrapper
11,down_proj,sparse_bf16,0.07363870170331949,16,canonical_phase_wrapper
12,q_proj,sparse_bf16,0.007711068043292242,16,canonical_phase_wrapper
12,k_proj,sparse_bf16,0.006337780312203185,16,canonical_phase_wrapper
12,v_proj,sparse_bf16,0.05332940518494493,16,canonical_phase_wrapper
12,o_proj,sparse_bf16,0.07055784632872532,16,canonical_phase_wrapper
12,gate_proj,sparse_bf16,0.022521604152339978,16,canonical_phase_wrapper
12,up_proj,sparse_bf16,0.055423886806851036,16,canonical_phase_wrapper
12,down_proj,sparse_bf16,0.07177854399453194,16,canonical_phase_wrapper
13,q_proj,sparse_bf16,0.012408406221623687,16,canonical_phase_wrapper
13,k_proj,sparse_bf16,0.008598929155623448,16,canonical_phase_wrapper
13,v_proj,sparse_bf16,0.05328126260935936,16,canonical_phase_wrapper
13,o_proj,sparse_bf16,0.07250279830269236,16,canonical_phase_wrapper
13,gate_proj,sparse_bf16,0.021067440532682932,16,canonical_phase_wrapper
13,up_proj,sparse_bf16,0.05550109603307448,16,canonical_phase_wrapper
13,down_proj,sparse_bf16,0.07177122305103337,16,canonical_phase_wrapper
14,q_proj,sparse_bf16,0.010729374112516864,16,canonical_phase_wrapper
14,k_proj,sparse_bf16,0.0072205033917294055,16,canonical_phase_wrapper
14,v_proj,sparse_bf16,0.04851613135535348,16,canonical_phase_wrapper
14,o_proj,sparse_bf16,0.07289359887664844,16,canonical_phase_wrapper
14,gate_proj,sparse_bf16,0.02010511533299529,16,canonical_phase_wrapper
14,up_proj,sparse_bf16,0.059564717422139736,16,canonical_phase_wrapper
14,down_proj,sparse_bf16,0.0747364713087553,16,canonical_phase_wrapper
15,q_proj,sparse_bf16,0.010923177765604093,16,canonical_phase_wrapper
15,k_proj,sparse_bf16,0.007794305055146124,16,canonical_phase_wrapper
15,v_proj,sparse_bf16,0.06400346547634092,16,canonical_phase_wrapper
15,o_proj,sparse_bf16,0.07904536988302303,16,canonical_phase_wrapper
15,gate_proj,sparse_bf16,0.019384787541656023,16,canonical_phase_wrapper
15,up_proj,sparse_bf16,0.060779839790443504,16,canonical_phase_wrapper
15,down_proj,sparse_bf16,0.07213221716795588,16,canonical_phase_wrapper
16,q_proj,sparse_bf16,0.009980233596317927,16,canonical_phase_wrapper
16,k_proj,sparse_bf16,0.006527382687261146,16,canonical_phase_wrapper
16,v_proj,sparse_bf16,0.05074899332827232,16,canonical_phase_wrapper
16,o_proj,sparse_bf16,0.06735888020438341,16,canonical_phase_wrapper
16,gate_proj,sparse_bf16,0.023723105937356104,16,canonical_phase_wrapper
16,up_proj,sparse_bf16,0.0654515686591156,16,canonical_phase_wrapper
16,down_proj,sparse_bf16,0.07492173268051042,16,canonical_phase_wrapper
17,q_proj,sparse_bf16,0.01040885808624987,16,canonical_phase_wrapper
17,k_proj,sparse_bf16,0.008020742345641018,16,canonical_phase_wrapper
17,v_proj,sparse_bf16,0.0686003527680912,16,canonical_phase_wrapper
17,o_proj,sparse_bf16,0.06312954902291013,16,canonical_phase_wrapper
17,gate_proj,sparse_bf16,0.02386941499336437,16,canonical_phase_wrapper
17,up_proj,sparse_bf16,0.06411850973925534,16,canonical_phase_wrapper
17,down_proj,sparse_bf16,0.07484005789838769,16,canonical_phase_wrapper
18,q_proj,sparse_bf16,0.012275742052585189,16,canonical_phase_wrapper
18,k_proj,sparse_bf16,0.008269995748549799,16,canonical_phase_wrapper
18,v_proj,sparse_bf16,0.05341911636216985,16,canonical_phase_wrapper
18,o_proj,sparse_bf16,0.0688563484004866,16,canonical_phase_wrapper
18,gate_proj,sparse_bf16,0.029609996031163335,16,canonical_phase_wrapper
18,up_proj,sparse_bf16,0.06926717857723036,16,canonical_phase_wrapper
18,down_proj,sparse_bf16,0.07649943706347392,16,canonical_phase_wrapper
19,q_proj,sparse_bf16,0.011802362772941855,16,canonical_phase_wrapper
19,k_proj,sparse_bf16,0.008853464157500006,16,canonical_phase_wrapper
19,v_proj,sparse_bf16,0.05462080191830642,16,canonical_phase_wrapper
19,o_proj,sparse_bf16,0.07759683245203526,16,canonical_phase_wrapper
19,gate_proj,sparse_bf16,0.03260141705162274,16,canonical_phase_wrapper
19,up_proj,sparse_bf16,0.07232192219999371,16,canonical_phase_wrapper
19,down_proj,sparse_bf16,0.07898934735001022,16,canonical_phase_wrapper
20,q_proj,sparse_bf16,0.012836612515396056,16,canonical_phase_wrapper
20,k_proj,sparse_bf16,0.008323471038363632,16,canonical_phase_wrapper
20,v_proj,sparse_bf16,0.06127923282479073,16,canonical_phase_wrapper
20,o_proj,sparse_bf16,0.08156961881031595,16,canonical_phase_wrapper
20,gate_proj,sparse_bf16,0.035791986166874935,16,canonical_phase_wrapper
20,up_proj,sparse_bf16,0.07458626901673283,16,canonical_phase_wrapper
20,down_proj,sparse_bf16,0.08136225296616725,16,canonical_phase_wrapper
21,q_proj,sparse_bf16,0.010317707051897013,16,canonical_phase_wrapper
21,k_proj,sparse_bf16,0.00835245646347208,16,canonical_phase_wrapper
21,v_proj,sparse_bf16,0.058875879561665144,16,canonical_phase_wrapper
21,o_proj,sparse_bf16,0.05751592756531594,16,canonical_phase_wrapper
21,gate_proj,sparse_bf16,0.035101538380016006,16,canonical_phase_wrapper
21,up_proj,sparse_bf16,0.072796245600898,16,canonical_phase_wrapper
21,down_proj,sparse_bf16,0.07655630246765495,16,canonical_phase_wrapper
22,q_proj,sparse_bf16,0.011332929301464513,16,canonical_phase_wrapper
22,k_proj,sparse_bf16,0.00821808371900897,16,canonical_phase_wrapper
22,v_proj,sparse_bf16,0.06403525042286783,16,canonical_phase_wrapper
22,o_proj,sparse_bf16,0.08494217760058098,16,canonical_phase_wrapper
22,gate_proj,sparse_bf16,0.04002673668825526,16,canonical_phase_wrapper
22,up_proj,sparse_bf16,0.07706896977420188,16,canonical_phase_wrapper
22,down_proj,sparse_bf16,0.08068687055636223,16,canonical_phase_wrapper
23,q_proj,sparse_bf16,0.011554612667476167,16,canonical_phase_wrapper
23,k_proj,sparse_bf16,0.009064869317434238,16,canonical_phase_wrapper
23,v_proj,sparse_bf16,0.06999388775201368,16,canonical_phase_wrapper
23,o_proj,sparse_bf16,0.08038992227597891,16,canonical_phase_wrapper
23,gate_proj,sparse_bf16,0.04400361485467334,16,canonical_phase_wrapper
23,up_proj,sparse_bf16,0.08011556284738257,16,canonical_phase_wrapper
23,down_proj,sparse_bf16,0.08174692175445358,16,canonical_phase_wrapper
24,q_proj,sparse_bf16,0.010994253492093735,16,canonical_phase_wrapper
24,k_proj,sparse_bf16,0.00820102068207156,16,canonical_phase_wrapper
24,v_proj,sparse_bf16,0.06763117004099976,16,canonical_phase_wrapper
24,o_proj,sparse_bf16,0.08510547975758338,16,canonical_phase_wrapper
24,gate_proj,sparse_bf16,0.04839389021054431,16,canonical_phase_wrapper
24,up_proj,sparse_bf16,0.08277367763064294,16,canonical_phase_wrapper
24,down_proj,sparse_bf16,0.08669653543822915,16,canonical_phase_wrapper
25,q_proj,sparse_bf16,0.009799406342668616,16,canonical_phase_wrapper
25,k_proj,sparse_bf16,0.008489208215212696,16,canonical_phase_wrapper
25,v_proj,sparse_bf16,0.06313850496729298,16,canonical_phase_wrapper
25,o_proj,sparse_bf16,0.06647607536186038,16,canonical_phase_wrapper
25,gate_proj,sparse_bf16,0.048639183562206936,16,canonical_phase_wrapper
25,up_proj,sparse_bf16,0.08471706995232559,16,canonical_phase_wrapper
25,down_proj,sparse_bf16,0.089162935403857,16,canonical_phase_wrapper
26,q_proj,sparse_bf16,0.011489417879651933,16,canonical_phase_wrapper
26,k_proj,sparse_bf16,0.007960447804339587,16,canonical_phase_wrapper
26,v_proj,sparse_bf16,0.0804328186539809,16,canonical_phase_wrapper
26,o_proj,sparse_bf16,0.04944191532831509,16,canonical_phase_wrapper
26,gate_proj,sparse_bf16,0.04453971199944649,16,canonical_phase_wrapper
26,up_proj,sparse_bf16,0.08309748909816655,16,canonical_phase_wrapper
26,down_proj,sparse_bf16,0.08713451384424699,16,canonical_phase_wrapper
27,q_proj,sparse_bf16,0.012016600290078065,16,canonical_phase_wrapper
27,k_proj,sparse_bf16,0.009147902922005607,16,canonical_phase_wrapper
27,v_proj,sparse_bf16,0.06344805899627545,16,canonical_phase_wrapper
27,o_proj,sparse_bf16,0.05039450657588595,16,canonical_phase_wrapper
27,gate_proj,sparse_bf16,0.040625270421005485,16,canonical_phase_wrapper
27,up_proj,sparse_bf16,0.07791683343790486,16,canonical_phase_wrapper
27,down_proj,sparse_bf16,0.06980835730831764,16,canonical_phase_wrapper
28,q_proj,sparse_bf16,0.011422978942640334,16,canonical_phase_wrapper
28,k_proj,sparse_bf16,0.008104311628495153,16,canonical_phase_wrapper
28,v_proj,sparse_bf16,0.07949504081450107,16,canonical_phase_wrapper
28,o_proj,sparse_bf16,0.06697585600850056,16,canonical_phase_wrapper
28,gate_proj,sparse_bf16,0.03507612653181296,16,canonical_phase_wrapper
28,up_proj,sparse_bf16,0.06506943171159212,16,canonical_phase_wrapper
28,down_proj,sparse_bf16,0.06390534043439587,16,canonical_phase_wrapper
29,q_proj,sparse_bf16,0.013196751615629571,16,canonical_phase_wrapper
29,k_proj,sparse_bf16,0.009016930069438845,16,canonical_phase_wrapper
29,v_proj,sparse_bf16,0.06905213229518722,16,canonical_phase_wrapper
29,o_proj,sparse_bf16,0.03737260939103935,16,canonical_phase_wrapper
29,gate_proj,sparse_bf16,0.031497465705261636,16,canonical_phase_wrapper
29,up_proj,sparse_bf16,0.053294467243601575,16,canonical_phase_wrapper
29,down_proj,sparse_bf16,0.053833434127549235,16,canonical_phase_wrapper
30,q_proj,sparse_bf16,0.009430197700200066,16,canonical_phase_wrapper
30,k_proj,sparse_bf16,0.006786191036143428,16,canonical_phase_wrapper
30,v_proj,sparse_bf16,0.07570341659643844,16,canonical_phase_wrapper
30,o_proj,sparse_bf16,0.03916569378166869,16,canonical_phase_wrapper
30,gate_proj,sparse_bf16,0.025019811087394855,16,canonical_phase_wrapper
30,up_proj,sparse_bf16,0.033243500456777104,16,canonical_phase_wrapper
30,down_proj,sparse_bf16,0.024102674846036704,16,canonical_phase_wrapper
31,q_proj,sparse_bf16,0.006738244189056243,16,canonical_phase_wrapper
31,k_proj,sparse_bf16,0.006090304116463976,16,canonical_phase_wrapper
31,v_proj,sparse_bf16,0.03470812325687431,16,canonical_phase_wrapper
31,o_proj,sparse_bf16,0.019618976457027128,16,canonical_phase_wrapper
31,gate_proj,sparse_bf16,0.012233778223208312,16,canonical_phase_wrapper
31,up_proj,sparse_bf16,0.014184561892483696,16,canonical_phase_wrapper
31,down_proj,sparse_bf16,0.005736118091068369,16,canonical_phase_wrapper
