module_index,module_name,layer,layer_bucket,module_type,module_family,in_features,out_features,numel,weight_mean,weight_std,weight_abs_mean,weight_abs_max,weight_outlier_ratio_6x,weight_row_norm_mean,weight_row_norm_max,weight_col_norm_mean,weight_col_norm_max,activation_mean,activation_std,activation_abs_mean,activation_abs_max,activation_outlier_ratio_6x_weight_mean,method,weight_mse,weight_rel_mse,weight_rmse_over_rms,weight_max_abs_error,output_mse,output_rel_mse,output_rmse_over_rms,output_max_abs_error,output_ref_rms
90,model.layers.12.mlp.up_proj,12,layers_08_15,up_proj,mlp,4096,11008,45088768,-2.504886197129963e-06,0.018304727971553802,0.014562737196683884,0.24609375,1.031298961606808e-05,1.169297456741333,1.5023196935653687,1.9199540615081787,1.9712214469909668,0.0014385805375241034,0.23626481675967112,0.1821433297591284,8.125,0.6941591203212738,sparse_bf16,5.647744766848032e-05,0.16855766160964172,0.4105577445495843,0.0654296875,0.006982353938266982,0.0637146055935715,0.25241752235843595,0.875,0.33104072942288953
90,model.layers.12.mlp.up_proj,12,layers_08_15,up_proj,mlp,4096,11008,45088768,-2.504886197129963e-06,0.018304727971553802,0.014562737196683884,0.24609375,1.031298961606808e-05,1.169297456741333,1.5023196935653687,1.9199540615081787,1.9712214469909668,0.0014385805375241034,0.23626481675967112,0.1821433297591284,8.125,0.6941591203212738,sparse_nvfp4,9.317769733972327e-05,0.27809002400297916,0.5273424162752122,0.06982421875,0.013574805468060943,0.12387131675849018,0.3519535718791474,1.28125,0.33104072942288953
90,model.layers.12.mlp.up_proj,12,layers_08_15,up_proj,mlp,4096,11008,45088768,-2.504886197129963e-06,0.018304727971553802,0.014562737196683884,0.24609375,1.031298961606808e-05,1.169297456741333,1.5023196935653687,1.9199540615081787,1.9712214469909668,0.0014385805375241034,0.23626481675967112,0.1821433297591284,8.125,0.6941591203212738,marlin_nvfp4,2.4945996322690746e-06,0.007445164362521585,0.08628536586537479,0.01220703125,0.0005423600817922243,0.00494908436418587,0.07034972895602278,0.150634765625,0.33104072942288953
91,model.layers.12.mlp.down_proj,12,layers_08_15,down_proj,mlp,11008,4096,45088768,-1.1765653198381187e-06,0.018085666000843048,0.014382700435817242,0.6484375,2.949736881419085e-05,1.8952558040618896,5.782737731933594,1.1555105447769165,1.630210518836975,-1.0821328268067128e-05,0.06296449741300275,0.037047549020932165,10.1875,0.10007117931232896,dense_nvfp4,2.4596689442215965e-06,0.007519824397908158,0.08671692105874239,0.037109375,0.00010195517944566745,0.006762945811591408,0.08223713158659784,0.1640625,0.12278256247091318
91,model.layers.12.mlp.down_proj,12,layers_08_15,down_proj,mlp,11008,4096,45088768,-1.1765653198381187e-06,0.018085666000843048,0.014382700435817242,0.6484375,2.949736881419085e-05,1.8952558040618896,5.782737731933594,1.1555105447769165,1.630210518836975,-1.0821328268067128e-05,0.06296449741300275,0.037047549020932165,10.1875,0.10007117931232896,sparse_bf16,5.5005882195262025e-05,0.16816676729286223,0.41008141544437515,0.125,0.0012969906238140538,0.08603267979799847,0.29331327927320044,0.4765625,0.12278256247091318
91,model.layers.12.mlp.down_proj,12,layers_08_15,down_proj,mlp,11008,4096,45088768,-1.1765653198381187e-06,0.018085666000843048,0.014382700435817242,0.6484375,2.949736881419085e-05,1.8952558040618896,5.782737731933594,1.1555105447769165,1.630210518836975,-1.0821328268067128e-05,0.06296449741300275,0.037047549020932165,10.1875,0.10007117931232896,sparse_nvfp4,9.043821198649184e-05,0.2764922794170717,0.5258253316616381,0.1474609375,0.0024500108575011836,0.16251543822666686,0.40313203572361606,0.74609375,0.12278256247091318
91,model.layers.12.mlp.down_proj,12,layers_08_15,down_proj,mlp,11008,4096,45088768,-1.1765653198381187e-06,0.018085666000843048,0.014382700435817242,0.6484375,2.949736881419085e-05,1.8952558040618896,5.782737731933594,1.1555105447769165,1.630210518836975,-1.0821328268067128e-05,0.06296449741300275,0.037047549020932165,10.1875,0.10007117931232896,marlin_nvfp4,2.4596689442215965e-06,0.007519824397908158,0.08671692105874239,0.037109375,0.00010195517944566745,0.006762945811591408,0.08223713158659784,0.1640625,0.12278256247091318
92,model.layers.13.self_attn.q_proj,13,layers_08_15,q_proj,attention,4096,4096,16777216,8.50299602461746e-06,0.024126699194312096,0.01847551390528679,0.6796875,0.0003447532653808594,1.485295057296753,3.005904197692871,1.5429821014404297,4.39333438873291,0.0035753216500324925,0.4250950677918,0.2917821502778679,23.5,0.7466650828719139,dense_nvfp4,4.35201354775927e-06,0.007476432444538752,0.08646636597278015,0.026123046875,0.0027191602675884496,0.0016263560039891441,0.040328104393699736,0.53125,1.2930329564739678
92,model.layers.13.self_attn.q_proj,13,layers_08_15,q_proj,attention,4096,4096,16777216,8.50299602461746e-06,0.024126699194312096,0.01847551390528679,0.6796875,0.0003447532653808594,1.485295057296753,3.005904197692871,1.5429821014404297,4.39333438873291,0.0035753216500324925,0.4250950677918,0.2917821502778679,23.5,0.7466650828719139,sparse_bf16,9.852761286310852e-05,0.16926303960427028,0.41141589614922547,0.10791015625,0.030247978735133074,0.018091608064002958,0.13450504847031935,1.857421875,1.2930329564739678
92,model.layers.13.self_attn.q_proj,13,layers_08_15,q_proj,attention,4096,4096,16777216,8.50299602461746e-06,0.024126699194312096,0.01847551390528679,0.6796875,0.0003447532653808594,1.485295057296753,3.005904197692871,1.5429821014404297,4.39333438873291,0.0035753216500324925,0.4250950677918,0.2917821502778679,23.5,0.7466650828719139,sparse_nvfp4,0.00016353317187167704,0.2809377081487358,0.5300355725314442,0.12353515625,0.06034352196729742,0.03609204298222655,0.189979059325565,2.5234375,1.2930329564739678
92,model.layers.13.self_attn.q_proj,13,layers_08_15,q_proj,attention,4096,4096,16777216,8.50299602461746e-06,0.024126699194312096,0.01847551390528679,0.6796875,0.0003447532653808594,1.485295057296753,3.005904197692871,1.5429821014404297,4.39333438873291,0.0035753216500324925,0.4250950677918,0.2917821502778679,23.5,0.7466650828719139,marlin_nvfp4,4.35201354775927e-06,0.007476432444538752,0.08646636597278015,0.026123046875,0.0027191602675884496,0.0016263560039891441,0.040328104393699736,0.53125,1.2930329564739678
93,model.layers.13.self_attn.k_proj,13,layers_08_15,k_proj,attention,4096,4096,16777216,-1.1809254374384182e-07,0.024564510211348534,0.018711557611823082,0.30078125,0.0004038214683532715,1.5041463375091553,3.016115665435791,1.5710793733596802,2.3983376026153564,0.0035753216500324925,0.4250950677918,0.2917821502778679,23.5,0.7446937821805477,dense_nvfp4,4.510486633080291e-06,0.007474930561812298,0.08645768075661235,0.0224609375,0.002919396025390597,0.0012023846480351355,0.034675418498341666,0.515625,1.5582057223677295
93,model.layers.13.self_attn.k_proj,13,layers_08_15,k_proj,attention,4096,4096,16777216,-1.1809254374384182e-07,0.024564510211348534,0.018711557611823082,0.30078125,0.0004038214683532715,1.5041463375091553,3.016115665435791,1.5710793733596802,2.3983376026153564,0.0035753216500324925,0.4250950677918,0.2917821502778679,23.5,0.7446937821805477,sparse_bf16,0.00010202385601587594,0.16907737488320657,0.41119019307761534,0.1123046875,0.03141985727415886,0.012940606105281357,0.11375678487581019,1.96875,1.5582057223677295
93,model.layers.13.self_attn.k_proj,13,layers_08_15,k_proj,attention,4096,4096,16777216,-1.1809254374384182e-07,0.024564510211348534,0.018711557611823082,0.30078125,0.0004038214683532715,1.5041463375091553,3.016115665435791,1.5710793733596802,2.3983376026153564,0.0035753216500324925,0.4250950677918,0.2917821502778679,23.5,0.7446937821805477,sparse_nvfp4,0.00016914831940084696,0.2803182993372751,0.5294509413886003,0.1318359375,0.06329635510337539,0.026069284533843395,0.16145985424817957,2.515625,1.5582057223677295
93,model.layers.13.self_attn.k_proj,13,layers_08_15,k_proj,attention,4096,4096,16777216,-1.1809254374384182e-07,0.024564510211348534,0.018711557611823082,0.30078125,0.0004038214683532715,1.5041463375091553,3.016115665435791,1.5710793733596802,2.3983376026153564,0.0035753216500324925,0.4250950677918,0.2917821502778679,23.5,0.7446937821805477,marlin_nvfp4,4.510486633080291e-06,0.007474930561812298,0.08645768075661235,0.0224609375,0.002919396025390597,0.0012023846480351355,0.034675418498341666,0.515625,1.5582057223677295
94,model.layers.13.self_attn.v_proj,13,layers_08_15,v_proj,attention,4096,4096,16777216,-6.353847311402205e-06,0.015322099439799786,0.012106561101973057,0.2294921875,2.777576446533203e-05,0.9737359881401062,1.2964279651641846,0.9785707592964172,1.923476219177246,0.0035753216500324925,0.4250950677918,0.2917821502778679,23.5,0.831344909965992,dense_nvfp4,1.7570441741554532e-06,0.007484212298258829,0.08651134202090976,0.01123046875,0.0010134790327356313,0.0060095163882254955,0.07752107060809658,0.220703125,0.410664935376183
94,model.layers.13.self_attn.v_proj,13,layers_08_15,v_proj,attention,4096,4096,16777216,-6.353847311402205e-06,0.015322099439799786,0.012106561101973057,0.2294921875,2.777576446533203e-05,0.9737359881401062,1.2964279651641846,0.9785707592964172,1.923476219177246,0.0035753216500324925,0.4250950677918,0.2917821502778679,23.5,0.831344909965992,sparse_bf16,3.9261456549866125e-05,0.16723602074449911,0.4089450094383096,0.0546875,0.011887977838341612,0.07049084917873283,0.26550112839446244,0.796875,0.410664935376183
94,model.layers.13.self_attn.v_proj,13,layers_08_15,v_proj,attention,4096,4096,16777216,-6.353847311402205e-06,0.015322099439799786,0.012106561101973057,0.2294921875,2.777576446533203e-05,0.9737359881401062,1.2964279651641846,0.9785707592964172,1.923476219177246,0.0035753216500324925,0.4250950677918,0.2917821502778679,23.5,0.831344909965992,sparse_nvfp4,6.476240378106013e-05,0.27585850485289576,0.5252223384938,0.0595703125,0.022964329618844204,0.13616908759971874,0.3690109586444808,1.203125,0.410664935376183
94,model.layers.13.self_attn.v_proj,13,layers_08_15,v_proj,attention,4096,4096,16777216,-6.353847311402205e-06,0.015322099439799786,0.012106561101973057,0.2294921875,2.777576446533203e-05,0.9737359881401062,1.2964279651641846,0.9785707592964172,1.923476219177246,0.0035753216500324925,0.4250950677918,0.2917821502778679,23.5,0.831344909965992,marlin_nvfp4,1.7570441741554532e-06,0.007484212298258829,0.08651134202090976,0.01123046875,0.0010134790327356313,0.0060095163882254955,0.07752107060809658,0.220703125,0.410664935376183
95,model.layers.13.self_attn.o_proj,13,layers_08_15,o_proj,attention,4096,4096,16777216,2.8317376745690126e-06,0.015171626582741737,0.012000780552625656,0.5078125,7.325410842895508e-05,0.9688215851783752,4.744053363800049,0.9653710722923279,1.282198190689087,-0.0001253126139744154,0.10837774189794487,0.06537557640695013,4.03125,0.2902881056070328,dense_nvfp4,1.7245304206880974e-06,0.0074921518838134095,0.08655721739874388,0.056640625,7.360460256222723e-05,0.007408746893081108,0.08607407793918624,0.29296875,0.09967359141670776
95,model.layers.13.self_attn.o_proj,13,layers_08_15,o_proj,attention,4096,4096,16777216,2.8317376745690126e-06,0.015171626582741737,0.012000780552625656,0.5078125,7.325410842895508e-05,0.9688215851783752,4.744053363800049,0.9653710722923279,1.282198190689087,-0.0001253126139744154,0.10837774189794487,0.06537557640695013,4.03125,0.2902881056070328,sparse_bf16,4.117608841625042e-05,0.17888783212811396,0.4229513354135603,0.291015625,0.0007594761491418467,0.07644585208604104,0.27648843029327835,1.26953125,0.09967359141670776
95,model.layers.13.self_attn.o_proj,13,layers_08_15,o_proj,attention,4096,4096,16777216,2.8317376745690126e-06,0.015171626582741737,0.012000780552625656,0.5078125,7.325410842895508e-05,0.9688215851783752,4.744053363800049,0.9653710722923279,1.282198190689087,-0.0001253126139744154,0.10837774189794487,0.06537557640695013,4.03125,0.2902881056070328,sparse_nvfp4,6.799200491514057e-05,0.2953884846554142,0.5434965360105013,0.34375,0.001496944101745612,0.15067644653807777,0.3881706410048006,1.630859375,0.09967359141670776
95,model.layers.13.self_attn.o_proj,13,layers_08_15,o_proj,attention,4096,4096,16777216,2.8317376745690126e-06,0.015171626582741737,0.012000780552625656,0.5078125,7.325410842895508e-05,0.9688215851783752,4.744053363800049,0.9653710722923279,1.282198190689087,-0.0001253126139744154,0.10837774189794487,0.06537557640695013,4.03125,0.2902881056070328,marlin_nvfp4,1.7245304206880974e-06,0.0074921518838134095,0.08655721739874388,0.056640625,7.360460256222723e-05,0.007408746893081108,0.08607407793918624,0.29296875,0.09967359141670776
96,model.layers.13.mlp.gate_proj,13,layers_08_15,gate_proj,mlp,4096,11008,45088768,-2.2075177184888162e-05,0.01900838129222393,0.014972241595387459,0.3671875,0.00017911333998199552,1.2017334699630737,3.433061361312866,1.9942092895507812,2.374998092651367,0.0014025654602960458,0.24333911583379686,0.18740794504992664,9.8125,0.6943027712404728,dense_nvfp4,2.691114110179072e-06,0.007448026818761252,0.08630195141919592,0.02490234375,0.0006331768865577963,0.0027184481028169655,0.05213873898376298,0.390625,0.4826163194673751
96,model.layers.13.mlp.gate_proj,13,layers_08_15,gate_proj,mlp,4096,11008,45088768,-2.2075177184888162e-05,0.01900838129222393,0.014972241595387459,0.3671875,0.00017911333998199552,1.2017334699630737,3.433061361312866,1.9942092895507812,2.374998092651367,0.0014025654602960458,0.24333911583379686,0.18740794504992664,9.8125,0.6943027712404728,sparse_bf16,6.112103285484536e-05,0.16916082828720475,0.4112916584216178,0.12353515625,0.007953416740218567,0.0341467781079313,0.1847884685469613,1.375,0.4826163194673751
96,model.layers.13.mlp.gate_proj,13,layers_08_15,gate_proj,mlp,4096,11008,45088768,-2.2075177184888162e-05,0.01900838129222393,0.014972241595387459,0.3671875,0.00017911333998199552,1.2017334699630737,3.433061361312866,1.9942092895507812,2.374998092651367,0.0014025654602960458,0.24333911583379686,0.18740794504992664,9.8125,0.6943027712404728,sparse_nvfp4,0.00010099004261022391,0.2795037724129572,0.5286811632855452,0.150390625,0.015910834149825713,0.06831073247788394,0.2613632194435245,2.21875,0.4826163194673751
96,model.layers.13.mlp.gate_proj,13,layers_08_15,gate_proj,mlp,4096,11008,45088768,-2.2075177184888162e-05,0.01900838129222393,0.014972241595387459,0.3671875,0.00017911333998199552,1.2017334699630737,3.433061361312866,1.9942092895507812,2.374998092651367,0.0014025654602960458,0.24333911583379686,0.18740794504992664,9.8125,0.6943027712404728,marlin_nvfp4,2.691114110179072e-06,0.007448026818761252,0.08630195141919592,0.02490234375,0.0006331768865577963,0.0027184481028169655,0.05213873898376298,0.390625,0.4826163194673751
97,model.layers.13.mlp.up_proj,13,layers_08_15,up_proj,mlp,4096,11008,45088768,2.0065494936716277e-06,0.01849115639925003,0.014706345275044441,0.431640625,1.1488448762975167e-05,1.1808842420578003,1.6222394704818726,1.93952214717865,1.989261269569397,0.0014025654602960458,0.24333911583379686,0.18740794504992664,9.8125,0.6987307369709015,dense_nvfp4,2.546995325923659e-06,0.007449035227658908,0.08630779355109773,0.01513671875,0.0005866585892955448,0.004864744503771046,0.06974772041988933,0.1631317138671875,0.3472663471243255
97,model.layers.13.mlp.up_proj,13,layers_08_15,up_proj,mlp,4096,11008,45088768,2.0065494936716277e-06,0.01849115639925003,0.014706345275044441,0.431640625,1.1488448762975167e-05,1.1808842420578003,1.6222394704818726,1.93952214717865,1.989261269569397,0.0014025654602960458,0.24333911583379686,0.18740794504992664,9.8125,0.6987307369709015,sparse_bf16,5.753001003244588e-05,0.16825436113584155,0.41018820209245604,0.064453125,0.0074414505655769,0.06170668323878759,0.24840829945633378,0.875,0.3472663471243255
97,model.layers.13.mlp.up_proj,13,layers_08_15,up_proj,mlp,4096,11008,45088768,2.0065494936716277e-06,0.01849115639925003,0.014706345275044441,0.431640625,1.1488448762975167e-05,1.1808842420578003,1.6222394704818726,1.93952214717865,1.989261269569397,0.0014025654602960458,0.24333911583379686,0.18740794504992664,9.8125,0.6987307369709015,sparse_nvfp4,9.490694677413896e-05,0.2775683106578657,0.5268475212600565,0.06982421875,0.014467720505456591,0.11997056737127042,0.34636767656822487,1.09375,0.3472663471243255
97,model.layers.13.mlp.up_proj,13,layers_08_15,up_proj,mlp,4096,11008,45088768,2.0065494936716277e-06,0.01849115639925003,0.014706345275044441,0.431640625,1.1488448762975167e-05,1.1808842420578003,1.6222394704818726,1.93952214717865,1.989261269569397,0.0014025654602960458,0.24333911583379686,0.18740794504992664,9.8125,0.6987307369709015,marlin_nvfp4,2.546995325923659e-06,0.007449035227658908,0.08630779355109773,0.01513671875,0.0005866585892955448,0.004864744503771046,0.06974772041988933,0.1631317138671875,0.3472663471243255
98,model.layers.13.mlp.down_proj,13,layers_08_15,down_proj,mlp,11008,4096,45088768,-1.0568447095238298e-07,0.018229808658361435,0.014496325515210629,1.0703125,2.426324863336049e-05,1.9109523296356201,5.342557907104492,1.1644843816757202,1.7718967199325562,-0.00020180592214591195,0.06931355766980725,0.0399464902706271,10.9375,0.11231049410132475,dense_nvfp4,2.5070608095374218e-06,0.007543981316738735,0.086856095449535,0.04443359375,0.00012444503363440163,0.006789874497005236,0.08240069476045234,0.1875,0.13538106032939762
98,model.layers.13.mlp.down_proj,13,layers_08_15,down_proj,mlp,11008,4096,45088768,-1.0568447095238298e-07,0.018229808658361435,0.014496325515210629,1.0703125,2.426324863336049e-05,1.9109523296356201,5.342557907104492,1.1644843816757202,1.7718967199325562,-0.00020180592214591195,0.06931355766980725,0.0399464902706271,10.9375,0.11231049410132475,sparse_bf16,5.627958493870358e-05,0.1693505541134953,0.41152224012013655,0.12060546875,0.0015293442038455396,0.0834429057035751,0.28886485716261,0.529296875,0.13538106032939762
98,model.layers.13.mlp.down_proj,13,layers_08_15,down_proj,mlp,11008,4096,45088768,-1.0568447095238298e-07,0.018229808658361435,0.014496325515210629,1.0703125,2.426324863336049e-05,1.9109523296356201,5.342557907104492,1.1644843816757202,1.7718967199325562,-0.00020180592214591195,0.06931355766980725,0.0399464902706271,10.9375,0.11231049410132475,sparse_nvfp4,9.236658035322677e-05,0.2779397108458485,0.5271998775093262,0.138671875,0.002888592498493381,0.15760516884411022,0.3969951748373149,0.7578125,0.13538106032939762
98,model.layers.13.mlp.down_proj,13,layers_08_15,down_proj,mlp,11008,4096,45088768,-1.0568447095238298e-07,0.018229808658361435,0.014496325515210629,1.0703125,2.426324863336049e-05,1.9109523296356201,5.342557907104492,1.1644843816757202,1.7718967199325562,-0.00020180592214591195,0.06931355766980725,0.0399464902706271,10.9375,0.11231049410132475,marlin_nvfp4,2.5070608095374218e-06,0.007543981316738735,0.086856095449535,0.04443359375,0.00012444503363440163,0.006789874497005236,0.08240069476045234,0.1875,0.13538106032939762
99,model.layers.14.self_attn.q_proj,14,layers_08_15,q_proj,attention,4096,4096,16777216,-5.952071205683751e-06,0.024065129458904266,0.018410902470350266,0.5703125,0.0003247261047363281,1.4793342351913452,3.0155084133148193,1.539198875427246,3.8659887313842773,0.004131658557525952,0.4346275764199976,0.2970619259867817,24.375,0.7514368034899235,dense_nvfp4,4.335769517638255e-06,0.007486688437356838,0.08652565190368021,0.0244140625,0.002774925354970037,0.001672515269473173,0.04089639677860597,0.5,1.2880733856677047
99,model.layers.14.self_attn.q_proj,14,layers_08_15,q_proj,attention,4096,4096,16777216,-5.952071205683751e-06,0.024065129458904266,0.018410902470350266,0.5703125,0.0003247261047363281,1.4793342351913452,3.0155084133148193,1.539198875427246,3.8659887313842773,0.004131658557525952,0.4346275764199976,0.2970619259867817,24.375,0.7514368034899235,sparse_bf16,9.888638305710629e-05,0.1707497452606623,0.41321876199013796,0.1123046875,0.03081702088820748,0.01857417097828827,0.13628709028476715,1.83203125,1.2880733856677047
99,model.layers.14.self_attn.q_proj,14,layers_08_15,q_proj,attention,4096,4096,16777216,-5.952071205683751e-06,0.024065129458904266,0.018410902470350266,0.5703125,0.0003247261047363281,1.4793342351913452,3.0155084133148193,1.539198875427246,3.8659887313842773,0.004131658557525952,0.4346275764199976,0.2970619259867817,24.375,0.7514368034899235,sparse_nvfp4,0.00016442053311038762,0.2839093035489828,0.5328314025552386,0.130859375,0.06163100164849311,0.037146509597244304,0.19273429792656083,2.40625,1.2880733856677047
99,model.layers.14.self_attn.q_proj,14,layers_08_15,q_proj,attention,4096,4096,16777216,-5.952071205683751e-06,0.024065129458904266,0.018410902470350266,0.5703125,0.0003247261047363281,1.4793342351913452,3.0155084133148193,1.539198875427246,3.8659887313842773,0.004131658557525952,0.4346275764199976,0.2970619259867817,24.375,0.7514368034899235,marlin_nvfp4,4.335769517638255e-06,0.007486688437356838,0.08652565190368021,0.0244140625,0.002774925354970037,0.001672515269473173,0.04089639677860597,0.5,1.2880733856677047
100,model.layers.14.self_attn.k_proj,14,layers_08_15,k_proj,attention,4096,4096,16777216,-6.104573458287632e-06,0.024530837312340736,0.01865288056433201,0.314453125,0.0003870725631713867,1.4996384382247925,2.993335723876953,1.5684033632278442,2.500138759613037,0.004131658557525952,0.4346275764199976,0.2970619259867817,24.375,0.7484762333333492,dense_nvfp4,4.497550435189623e-06,0.007473968431910683,0.0864521164108241,0.021484375,0.0030525282472808613,0.001174462018755459,0.03427042484060358,0.485107421875,1.6121682260066967
100,model.layers.14.self_attn.k_proj,14,layers_08_15,k_proj,attention,4096,4096,16777216,-6.104573458287632e-06,0.024530837312340736,0.01865288056433201,0.314453125,0.0003870725631713867,1.4996384382247925,2.993335723876953,1.5684033632278442,2.500138759613037,0.004131658557525952,0.4346275764199976,0.2970619259867817,24.375,0.7484762333333492,sparse_bf16,0.00010256643145112321,0.17044350739050818,0.412848043946569,0.11669921875,0.032232067082077265,0.012401306558784088,0.11136115372419633,1.80078125,1.6121682260066967
100,model.layers.14.self_attn.k_proj,14,layers_08_15,k_proj,attention,4096,4096,16777216,-6.104573458287632e-06,0.024530837312340736,0.01865288056433201,0.314453125,0.0003870725631713867,1.4996384382247925,2.993335723876953,1.5684033632278442,2.500138759613037,0.004131658557525952,0.4346275764199976,0.2970619259867817,24.375,0.7484762333333492,sparse_nvfp4,0.0001704646274447441,0.2832758103858189,0.5322366112790615,0.126953125,0.06552580671268515,0.025211092248175807,0.1587800121179483,2.53125,1.6121682260066967
100,model.layers.14.self_attn.k_proj,14,layers_08_15,k_proj,attention,4096,4096,16777216,-6.104573458287632e-06,0.024530837312340736,0.01865288056433201,0.314453125,0.0003870725631713867,1.4996384382247925,2.993335723876953,1.5684033632278442,2.500138759613037,0.004131658557525952,0.4346275764199976,0.2970619259867817,24.375,0.7484762333333492,marlin_nvfp4,4.497550435189623e-06,0.007473968431910683,0.0864521164108241,0.021484375,0.0030525282472808613,0.001174462018755459,0.03427042484060358,0.485107421875,1.6121682260066967
101,model.layers.14.self_attn.v_proj,14,layers_08_15,v_proj,attention,4096,4096,16777216,-2.3598440748173743e-06,0.015040785074234009,0.011901442892849445,0.333984375,2.4378299713134766e-05,0.9572644233703613,1.1914684772491455,0.9604811668395996,2.0687286853790283,0.004131658557525952,0.4346275764199976,0.2970619259867817,24.375,0.8360568508505821,dense_nvfp4,1.693394779067603e-06,0.0074854370442581026,0.0865184202598389,0.0120849609375,0.001011203622965695,0.006042503182846557,0.07773353962638364,0.201171875,0.40908246532639353
101,model.layers.14.self_attn.v_proj,14,layers_08_15,v_proj,attention,4096,4096,16777216,-2.3598440748173743e-06,0.015040785074234009,0.011901442892849445,0.333984375,2.4378299713134766e-05,0.9572644233703613,1.1914684772491455,0.9604811668395996,2.0687286853790283,0.004131658557525952,0.4346275764199976,0.2970619259867817,24.375,0.8360568508505821,sparse_bf16,3.796155579038896e-05,0.1678042471156716,0.40963916696975106,0.050537109375,0.011674411420244724,0.06976109120119528,0.26412325002012843,0.77734375,0.40908246532639353
101,model.layers.14.self_attn.v_proj,14,layers_08_15,v_proj,attention,4096,4096,16777216,-2.3598440748173743e-06,0.015040785074234009,0.011901442892849445,0.333984375,2.4378299713134766e-05,0.9572644233703613,1.1914684772491455,0.9604811668395996,2.0687286853790283,0.004131658557525952,0.4346275764199976,0.2970619259867817,24.375,0.8360568508505821,sparse_nvfp4,6.258852954488248e-05,0.2766646640181962,0.5259892242415202,0.0576171875,0.02256728288193699,0.13485204714988344,0.36722206789609396,1.103515625,0.40908246532639353
101,model.layers.14.self_attn.v_proj,14,layers_08_15,v_proj,attention,4096,4096,16777216,-2.3598440748173743e-06,0.015040785074234009,0.011901442892849445,0.333984375,2.4378299713134766e-05,0.9572644233703613,1.1914684772491455,0.9604811668395996,2.0687286853790283,0.004131658557525952,0.4346275764199976,0.2970619259867817,24.375,0.8360568508505821,marlin_nvfp4,1.693394779067603e-06,0.0074854370442581026,0.0865184202598389,0.0120849609375,0.001011203622965695,0.006042503182846557,0.07773353962638364,0.201171875,0.40908246532639353
102,model.layers.14.self_attn.o_proj,14,layers_08_15,o_proj,attention,4096,4096,16777216,2.2858503143652342e-06,0.014871800318360329,0.011788766831159592,0.59765625,5.233287811279297e-05,0.9500353932380676,4.2219157218933105,0.947794497013092,1.1635926961898804,0.00029083477798508284,0.11570611615423729,0.07130514914751984,2.9375,0.32724494114518166,dense_nvfp4,1.6514333083250676e-06,0.007466789818226774,0.08641058857701858,0.05078125,8.470928673887101e-05,0.008345944158370177,0.09135613913892256,0.2578125,0.10074599145791545
102,model.layers.14.self_attn.o_proj,14,layers_08_15,o_proj,attention,4096,4096,16777216,2.2858503143652342e-06,0.014871800318360329,0.011788766831159592,0.59765625,5.233287811279297e-05,0.9500353932380676,4.2219157218933105,0.947794497013092,1.1635926961898804,0.00029083477798508284,0.11570611615423729,0.07130514914751984,2.9375,0.32724494114518166,sparse_bf16,3.959396781283431e-05,0.17902014827829557,0.42310772656416423,0.341796875,0.000885823820681253,0.08727539123720861,0.29542408709719087,1.0625,0.10074599145791545
102,model.layers.14.self_attn.o_proj,14,layers_08_15,o_proj,attention,4096,4096,16777216,2.2858503143652342e-06,0.014871800318360329,0.011788766831159592,0.59765625,5.233287811279297e-05,0.9500353932380676,4.2219157218933105,0.947794497013092,1.1635926961898804,0.00029083477798508284,0.11570611615423729,0.07130514914751984,2.9375,0.32724494114518166,sparse_nvfp4,6.538866000482813e-05,0.2956482579649152,0.5437354668999579,0.34375,0.001710748963887454,0.1685507678232237,0.41054934882815697,1.478515625,0.10074599145791545
102,model.layers.14.self_attn.o_proj,14,layers_08_15,o_proj,attention,4096,4096,16777216,2.2858503143652342e-06,0.014871800318360329,0.011788766831159592,0.59765625,5.233287811279297e-05,0.9500353932380676,4.2219157218933105,0.947794497013092,1.1635926961898804,0.00029083477798508284,0.11570611615423729,0.07130514914751984,2.9375,0.32724494114518166,marlin_nvfp4,1.6514333083250676e-06,0.007466789818226774,0.08641058857701858,0.05078125,8.470928673887101e-05,0.008345944158370177,0.09135613913892256,0.2578125,0.10074599145791545
103,model.layers.14.mlp.gate_proj,14,layers_08_15,gate_proj,mlp,4096,11008,45088768,-3.474890399957076e-05,0.01896911859512329,0.014954286627471447,0.341796875,0.0002076348609989509,1.1999609470367432,3.5891001224517822,1.9901070594787598,2.3564183712005615,0.00138806690375759,0.25281722230767484,0.1956198092084378,8.625,0.7066375277936459,dense_nvfp4,2.677687261047838e-06,0.007441562169773797,0.08626448962217187,0.02392578125,0.0006822432888141119,0.0027988177082460364,0.05290385343475498,0.3984375,0.49372182947626586
103,model.layers.14.mlp.gate_proj,14,layers_08_15,gate_proj,mlp,4096,11008,45088768,-3.474890399957076e-05,0.01896911859512329,0.014954286627471447,0.341796875,0.0002076348609989509,1.1999609470367432,3.5891001224517822,1.9901070594787598,2.3564183712005615,0.00138806690375759,0.25281722230767484,0.1956198092084378,8.625,0.7066375277936459,sparse_bf16,6.0826832385257235e-05,0.16904388401510761,0.41114946675765934,0.134765625,0.008653968280224605,0.035501821808160715,0.18841927132902492,1.578125,0.49372182947626586
